Datum Zeit,Radebeul-Wahnsdorf PM10
,µg/m³
30-09-11,15
29-09-11,15
28-09-11,17
27-09-11,30
26-09-11,26
25-09-11,24
24-09-11,22
23-09-11,21
22-09-11,13
21-09-11,17
20-09-11,16
19-09-11,9
18-09-11,12
17-09-11,20
16-09-11,17
15-09-11,14
14-09-11,13
13-09-11,10
12-09-11,7
11-09-11,13
10-09-11,10
09-09-11,8
08-09-11,7
07-09-11,9
06-09-11,10
05-09-11,10
04-09-11,18
03-09-11,22
02-09-11,19
01-09-11,16

