Datum Zeit,Bautzen PM10
,µg/m³
30-09-11,19
29-09-11,19
28-09-11,22
27-09-11,31
26-09-11,28
25-09-11,22
24-09-11,22
23-09-11,20
22-09-11,18
21-09-11,22
20-09-11,17
19-09-11,12
18-09-11,12
17-09-11,18
16-09-11,20
15-09-11,15
14-09-11,14
13-09-11,10
12-09-11,8
11-09-11,12
10-09-11,9
09-09-11,10
08-09-11,8
07-09-11,9
06-09-11,10
05-09-11,13
04-09-11,16
03-09-11,22
02-09-11,22
01-09-11,19

