Datum Zeit,Niesky PM10
,µg/m³
30-09-11,12
29-09-11,12
28-09-11,14
27-09-11,20
26-09-11,18
25-09-11,19
24-09-11,17
23-09-11,14
22-09-11,12
21-09-11,15
20-09-11,9
19-09-11,5
18-09-11,12
17-09-11,17
16-09-11,12
15-09-11,11
14-09-11,11
13-09-11,8
12-09-11,
11-09-11,9
10-09-11,6
09-09-11,5
08-09-11,4
07-09-11,7
06-09-11,7
05-09-11,10
04-09-11,16
03-09-11,20
02-09-11,
01-09-11,12

