Datum Zeit,Collmberg PM10
,µg/m³
30-09-11,10
29-09-11,16
28-09-11,16
27-09-11,24
26-09-11,18
25-09-11,16
24-09-11,20
23-09-11,16
22-09-11,11
21-09-11,15
20-09-11,12
19-09-11,7
18-09-11,5
17-09-11,13
16-09-11,12
15-09-11,14
14-09-11,12
13-09-11,9
12-09-11,6
11-09-11,10
10-09-11,7
09-09-11,8
08-09-11,6
07-09-11,8
06-09-11,8
05-09-11,8
04-09-11,16
03-09-11,18
02-09-11,15
01-09-11,17

