Datum Zeit,Leipzig-Mitte PM10
,µg/m³
30-09-11,35
29-09-11,31
28-09-11,31
27-09-11,47
26-09-11,48
25-09-11,31
24-09-11,34
23-09-11,55
22-09-11,38
21-09-11,40
20-09-11,33
19-09-11,20
18-09-11,12
17-09-11,30
16-09-11,28
15-09-11,43
14-09-11,43
13-09-11,44
12-09-11,34
11-09-11,23
10-09-11,40
09-09-11,27
08-09-11,15
07-09-11,43
06-09-11,73
05-09-11,28
04-09-11,22
03-09-11,30
02-09-11,38
01-09-11,43

