Datum Zeit,Leipzig-West PM10
,µg/m³
30-09-11,14
29-09-11,19
28-09-11,19
27-09-11,31
26-09-11,24
25-09-11,23
24-09-11,25
23-09-11,20
22-09-11,14
21-09-11,21
20-09-11,16
19-09-11,9
18-09-11,6
17-09-11,17
16-09-11,16
15-09-11,16
14-09-11,13
13-09-11,10
12-09-11,7
11-09-11,11
10-09-11,10
09-09-11,8
08-09-11,7
07-09-11,9
06-09-11,10
05-09-11,9
04-09-11,16
03-09-11,19
02-09-11,19
01-09-11,23

