Datum Zeit,Dresden-Winckelmannstr. PM10
,µg/m³
30-09-11,16
29-09-11,17
28-09-11,21
27-09-11,28
26-09-11,27
25-09-11,24
24-09-11,21
23-09-11,20
22-09-11,12
21-09-11,20
20-09-11,17
19-09-11,9
18-09-11,10
17-09-11,19
16-09-11,18
15-09-11,17
14-09-11,12
13-09-11,9
12-09-11,6
11-09-11,13
10-09-11,11
09-09-11,8
08-09-11,7
07-09-11,9
06-09-11,10
05-09-11,10
04-09-11,18
03-09-11,23
02-09-11,21
01-09-11,17

