Datum Zeit,Zwickau-Werdauer Straße PM10
,µg/m³
30-09-11,
29-09-11,
28-09-11,
27-09-11,
26-09-11,
25-09-11,
24-09-11,
23-09-11,
22-09-11,
21-09-11,28
20-09-11,22
19-09-11,15
18-09-11,6
17-09-11,17
16-09-11,31
15-09-11,28
14-09-11,18
13-09-11,13
12-09-11,12
11-09-11,14
10-09-11,12
09-09-11,15
08-09-11,11
07-09-11,18
06-09-11,13
05-09-11,15
04-09-11,19
03-09-11,18
02-09-11,24
01-09-11,27

