Datum Zeit,Leipzig-West PM2.5
,µg/m³
30-09-11,7.83
29-09-11,11.97
28-09-11,12.69
27-09-11,22.77
26-09-11,14.72
25-09-11,16.55
24-09-11,13.96
23-09-11,11.05
22-09-11,7.88
21-09-11,
20-09-11,
19-09-11,
18-09-11,
17-09-11,
16-09-11,7.08
15-09-11,6.59
14-09-11,6.01
13-09-11,4.60
12-09-11,3.43
11-09-11,7.03
10-09-11,6.77
09-09-11,4.75
08-09-11,3.25
07-09-11,4.40
06-09-11,4.35
05-09-11,4.87
04-09-11,12.37
03-09-11,11.67
02-09-11,12.40
01-09-11,15.00

