Datum Zeit,Glauchau PM10
,µg/m³
30-09-11,16
29-09-11,19
28-09-11,21
27-09-11,24
26-09-11,26
25-09-11,20
24-09-11,19
23-09-11,21
22-09-11,17
21-09-11,20
20-09-11,15
19-09-11,11
18-09-11,4
17-09-11,15
16-09-11,19
15-09-11,15
14-09-11,11
13-09-11,8
12-09-11,6
11-09-11,11
10-09-11,8
09-09-11,8
08-09-11,7
07-09-11,8
06-09-11,9
05-09-11,8
04-09-11,14
03-09-11,17
02-09-11,20
01-09-11,21

