Datum Zeit,Klingenthal PM10
,µg/m³
30-09-11,14
29-09-11,12
28-09-11,15
27-09-11,20
26-09-11,16
25-09-11,14
24-09-11,14
23-09-11,14
22-09-11,15
21-09-11,14
20-09-11,12
19-09-11,5
18-09-11,2
17-09-11,10
16-09-11,12
15-09-11,8
14-09-11,7
13-09-11,5
12-09-11,4
11-09-11,7
10-09-11,6
09-09-11,4
08-09-11,5
07-09-11,5
06-09-11,5
05-09-11,4
04-09-11,12
03-09-11,13
02-09-11,13
01-09-11,11

