Datum Zeit,Collmberg PM2.5
,µg/m³
30-09-11,5.59
29-09-11,10.20
28-09-11,9.06
27-09-11,16.94
26-09-11,12.21
25-09-11,11.13
24-09-11,10.20
23-09-11,7.24
22-09-11,6.94
21-09-11,9.65
20-09-11,8.00
19-09-11,3.54
18-09-11,4.14
17-09-11,8.12
16-09-11,5.78
15-09-11,5.64
14-09-11,5.25
13-09-11,4.03
12-09-11,3.22
11-09-11,5.97
10-09-11,4.49
09-09-11,3.23
08-09-11,2.48
07-09-11,3.57
06-09-11,3.93
05-09-11,4.18
04-09-11,11.30
03-09-11,11.07
02-09-11,10.05
01-09-11,10.45

