Datum Zeit,Carlsfeld PM10
,µg/m³
30-09-11,10
29-09-11,9
28-09-11,14
27-09-11,18
26-09-11,12
25-09-11,14
24-09-11,13
23-09-11,12
22-09-11,10
21-09-11,10
20-09-11,11
19-09-11,5
18-09-11,4
17-09-11,11
16-09-11,11
15-09-11,9
14-09-11,8
13-09-11,6
12-09-11,4
11-09-11,8
10-09-11,4
09-09-11,4
08-09-11,5
07-09-11,6
06-09-11,6
05-09-11,5
04-09-11,11
03-09-11,11
02-09-11,12
01-09-11,12

