Datum Zeit,Plauen-Sued PM10
,µg/m³
30-09-11,20
29-09-11,23
28-09-11,28
27-09-11,35
26-09-11,23
25-09-11,19
24-09-11,20
23-09-11,21
22-09-11,17
21-09-11,20
20-09-11,17
19-09-11,12
18-09-11,6
17-09-11,15
16-09-11,21
15-09-11,22
14-09-11,12
13-09-11,11
12-09-11,9
11-09-11,12
10-09-11,9
09-09-11,11
08-09-11,12
07-09-11,10
06-09-11,11
05-09-11,10
04-09-11,16
03-09-11,17
02-09-11,19
01-09-11,20

