Datum Zeit,Borna PM10
,µg/m³
30-09-11,21
29-09-11,23
28-09-11,20
27-09-11,31
26-09-11,32
25-09-11,21
24-09-11,26
23-09-11,23
22-09-11,20
21-09-11,24
20-09-11,20
19-09-11,13
18-09-11,8
17-09-11,18
16-09-11,19
15-09-11,21
14-09-11,
13-09-11,14
12-09-11,12
11-09-11,13
10-09-11,11
09-09-11,13
08-09-11,10
07-09-11,12
06-09-11,15
05-09-11,14
04-09-11,19
03-09-11,21
02-09-11,23
01-09-11,23

