Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_HVS,PM10_TEOM,PM2.5,SO2
2017-10-03,06:00,,1,7,51,,,7,,
2017-10-03,07:00,,1,6,55,,,7,,
2017-10-03,08:00,,1,7,52,,,6,,
2017-10-03,09:00,,1,6,54,,,5,,
2017-10-03,10:00,,1,7,54,,,8,,
2017-10-03,11:00,,1,7,56,,,8,,
2017-10-03,12:00,,1,5,54,,,9,,
2017-10-03,13:00,,1,4,61,,,12,,
2017-10-03,14:00,,1,3,65,,,10,,
2017-10-03,15:00,,1,3,69,,,11,,
2017-10-03,16:00,,1,4,68,,,8,,
2017-10-03,17:00,,1,6,62,,,6,,
2017-10-03,18:00,,1,6,67,,,8,,
2017-10-03,19:00,,1,7,60,,,9,,
2017-10-03,20:00,,1,12,49,,,9,,
2017-10-03,21:00,,1,7,54,,,10,,
2017-10-03,22:00,,1,7,53,,,9,,
2017-10-03,23:00,,1,7,54,,,8,,
2017-10-04,,,,,,11,11.26,,,
2017-10-04,00:00,,1,7,52,,,7,,
2017-10-04,01:00,,1,6,50,,,8,,
2017-10-04,02:00,,1,10,41,,,8,,
2017-10-04,03:00,,1,9,42,,,8,,
2017-10-04,04:00,,1,10,41,,,8,,
2017-10-04,05:00,,1,11,38,,,9,,
2017-10-04,06:00,,1,13,36,,,9,,
2017-10-04,07:00,,1,15,35,,,10,,
2017-10-04,08:00,,2,15,38,,,12,,
2017-10-04,09:00,,3,13,40,,,14,,
2017-10-04,10:00,,3,11,46,,,12,,
2017-10-04,11:00,,2,8,56,,,12,,
2017-10-04,12:00,,1,6,62,,,9,,
2017-10-04,13:00,,1,5,65,,,10,,
2017-10-04,14:00,,2,7,65,,,9,,
2017-10-04,15:00,,1,6,67,,,11,,
2017-10-04,16:00,,1,7,63,,,9,,
2017-10-04,17:00,,1,8,59,,,12,,
2017-10-04,18:00,,1,9,61,,,11,,
2017-10-04,19:00,,1,13,54,,,13,,
2017-10-04,20:00,,1,13,50,,,10,,
2017-10-04,21:00,,1,11,54,,,10,,
2017-10-04,22:00,,1,7,60,,,9,,
2017-10-04,23:00,,1,7,59,,,8,,
2017-10-05,,,,,,,7.44,,,
2017-10-05,00:00,,1,7,57,,,12,,
2017-10-05,01:00,,1,6,59,,,15,,
2017-10-05,02:00,,1,6,59,,,11,,
2017-10-05,03:00,,1,6,59,,,12,,
2017-10-05,04:00,,1,7,55,,,13,,
2017-10-05,05:00,,1,7,54,,,11,,
2017-10-05,06:00,,1,7,56,,,16,,
2017-10-05,07:00,,1,8,54,,,11,,
2017-10-05,08:00,,1,10,49,,,9,,
2017-10-05,09:00,,1,10,46,,,7,,
2017-10-05,10:00,,1,13,43,,,7,,
2017-10-05,11:00,,1,11,48,,,8,,
2017-10-05,12:00,,1,9,50,,,7,,
2017-10-05,13:00,,1,10,51,,,8,,
2017-10-05,14:00,,1,8,53,,,,,
2017-10-05,15:00,,1,8,53,,,,,
2017-10-05,16:00,,1,5,56,,,,,
2017-10-05,17:00,,1,3,67,,,,,
2017-10-05,18:00,,1,3,70,,,,,
2017-10-05,19:00,,1,3,71,,,7,,
2017-10-05,20:00,,1,3,69,,,4,,
2017-10-05,21:00,,1,5,64,,,4,,
2017-10-05,22:00,,1,5,62,,,4,,
2017-10-05,23:00,,1,5,62,,,6,,
2017-10-06,,,,,,,6.82,,,
2017-10-06,00:00,,1,4,63,,,5,,
2017-10-06,01:00,,1,4,62,,,6,,
2017-10-06,02:00,,1,4,62,,,8,,
2017-10-06,03:00,,1,4,63,,,7,,
2017-10-06,04:00,,1,4,61,,,8,,
2017-10-06,05:00,,1,4,59,,,6,,
2017-10-06,06:00,,1,5,59,,,6,,
2017-10-06,07:00,,1,7,57,,,6,,
2017-10-06,08:00,,1,8,55,,,5,,
2017-10-06,09:00,,1,6,56,,,5,,
2017-10-06,10:00,,1,7,58,,,7,,
2017-10-06,11:00,,1,7,59,,,8,,
2017-10-06,12:00,,1,6,60,,,8,,
2017-10-06,13:00,,1,6,58,,,7,,
2017-10-06,14:00,,1,7,57,,,6,,
2017-10-06,15:00,,1,7,57,,,5,,
2017-10-06,16:00,,1,7,55,,,7,,
2017-10-06,17:00,,1,7,55,,,4,,
2017-10-06,18:00,,1,7,55,,,4,,
2017-10-06,19:00,,1,8,52,,,4,,
2017-10-06,20:00,,1,6,55,,,5,,
2017-10-06,21:00,,1,6,54,,,4,,
2017-10-06,22:00,,1,5,53,,,6,,
2017-10-06,23:00,,1,5,50,,,6,,
2017-10-07,,,,,,,8.99,,,
2017-10-07,00:00,,1,6,50,,,8,,
2017-10-07,01:00,,1,6,51,,,9,,
2017-10-07,02:00,,1,5,52,,,9,,
2017-10-07,03:00,,1,5,53,,,10,,
2017-10-07,04:00,,1,4,54,,,10,,
2017-10-07,05:00,,1,4,54,,,10,,
2017-10-07,06:00,,1,5,50,,,8,,
2017-10-07,07:00,,1,6,48,,,8,,
2017-10-07,08:00,,1,7,47,,,9,,
2017-10-07,09:00,,1,7,49,,,9,,
2017-10-07,10:00,,1,6,52,,,8,,
2017-10-07,11:00,,1,5,55,,,5,,
2017-10-07,12:00,,1,5,51,,,4,,
2017-10-07,13:00,,1,4,64,,,5,,
2017-10-07,14:00,,1,4,63,,,9,,
2017-10-07,15:00,,1,5,62,,,9,,
2017-10-07,16:00,,1,6,64,,,6,,
2017-10-07,17:00,,1,6,60,,,6,,
2017-10-07,18:00,,1,7,59,,,7,,
2017-10-07,19:00,,1,7,59,,,9,,
2017-10-07,20:00,,1,7,57,,,9,,
2017-10-07,21:00,,1,5,58,,,9,,
2017-10-07,22:00,,1,5,58,,,6,,
2017-10-07,23:00,,1,5,56,,,6,,
2017-10-08,,,,,,,5.29,,,
2017-10-08,00:00,,1,4,56,,,5,,
2017-10-08,01:00,,1,4,56,,,5,,
2017-10-08,02:00,,1,4,55,,,5,,
2017-10-08,03:00,,1,4,53,,,4,,
2017-10-08,04:00,,1,4,52,,,4,,
2017-10-08,05:00,,1,4,49,,,3,,
2017-10-08,06:00,,1,4,46,,,3,,
2017-10-08,07:00,,1,5,44,,,3,,
2017-10-08,08:00,,1,5,43,,,5,,
2017-10-08,09:00,,1,5,43,,,4,,
2017-10-08,10:00,,1,5,43,,,5,,
2017-10-08,11:00,,1,5,42,,,4,,
2017-10-08,12:00,,1,4,43,,,4,,
2017-10-08,13:00,,1,2,64,,,3,,
2017-10-08,14:00,,1,2,61,,,5,,
2017-10-08,15:00,,1,3,59,,,6,,
2017-10-08,16:00,,1,2,66,,,7,,
2017-10-08,17:00,,1,3,69,,,8,,
2017-10-08,18:00,,1,3,65,,,7,,
2017-10-08,19:00,,1,4,64,,,7,,
2017-10-08,20:00,,1,6,60,,,8,,
2017-10-08,21:00,,1,6,59,,,9,,
2017-10-08,22:00,,1,7,56,,,9,,
2017-10-08,23:00,,1,8,52,,,10,,
2017-10-09,,,,,,,9.62,,,
2017-10-09,00:00,,1,7,52,,,8,,
2017-10-09,01:00,,1,8,48,,,9,,
2017-10-09,02:00,,1,9,42,,,10,,
2017-10-09,03:00,,1,10,37,,,11,,
2017-10-09,04:00,,1,11,35,,,11,,
2017-10-09,05:00,,1,10,35,,,11,,
2017-10-09,06:00,,1,10,36,,,10,,
2017-10-09,07:00,,2,15,32,,,11,,
2017-10-09,08:00,,2,13,38,,,11,,
2017-10-09,09:00,,2,12,45,,,11,,
2017-10-09,10:00,,2,10,48,,,10,,
2017-10-09,11:00,,1,6,59,,,10,,
2017-10-09,12:00,,1,6,61,,,10,,
2017-10-09,13:00,,1,5,67,,,10,,
2017-10-09,14:00,,1,6,64,,,9,,
2017-10-09,15:00,,1,7,57,,,7,,
2017-10-09,16:00,,1,8,61,,,9,,
2017-10-09,17:00,,1,8,65,,,7,,
2017-10-09,18:00,,1,10,61,,,9,,
2017-10-09,19:00,,1,13,53,,,8,,
2017-10-09,20:00,,1,18,45,,,10,,
2017-10-09,21:00,,1,15,46,,,9,,
2017-10-09,22:00,,1,14,43,,,9,,
2017-10-09,23:00,,1,14,40,,,9,,
2017-10-10,,,,,,,8.57,,,
2017-10-10,00:00,,1,12,39,,,10,,
2017-10-10,01:00,,1,9,39,,,8,,
2017-10-10,02:00,,1,8,39,,,7,,
2017-10-10,03:00,,1,7,38,,,9,,
2017-10-10,04:00,,1,8,37,,,8,,
2017-10-10,05:00,,1,7,37,,,9,,
2017-10-10,06:00,,1,9,33,,,9,,
2017-10-10,07:00,,1,11,28,,,10,,
2017-10-10,08:00,,1,13,25,,,8,,
2017-10-10,09:00,,1,12,26,,,6,,
2017-10-10,10:00,,2,12,30,,,8,,
2017-10-10,11:00,,2,10,36,,,10,,
2017-10-10,12:00,,1,9,39,,,11,,
2017-10-10,13:00,,2,11,37,,,11,,
2017-10-10,14:00,,2,10,44,,,12,,
2017-10-10,15:00,,1,11,43,,,10,,
2017-10-10,16:00,,1,13,40,,,9,,
2017-10-10,17:00,,1,16,35,,,9,,
2017-10-10,18:00,,1,18,28,,,13,,
2017-10-10,19:00,,1,16,27,,,9,,
2017-10-10,20:00,,1,15,27,,,8,,
2017-10-10,21:00,,1,12,32,,,7,,
2017-10-10,22:00,,1,11,34,,,8,,
2017-10-10,23:00,,1,9,36,,,8,,
2017-10-11,,,,,,,7.41,,,
2017-10-11,00:00,,1,8,35,,,7,,
2017-10-11,01:00,,1,8,35,,,7,,
2017-10-11,02:00,,1,8,35,,,8,,
2017-10-11,03:00,,1,8,33,,,7,,
2017-10-11,04:00,,1,7,34,,,6,,
2017-10-11,05:00,,1,8,35,,,6,,
2017-10-11,06:00,,1,9,36,,,6,,
2017-10-11,07:00,,1,12,34,,,6,,
2017-10-11,08:00,,1,11,34,,,7,,
2017-10-11,09:00,,2,10,36,,,8,,
2017-10-11,10:00,,2,9,40,,,9,,
2017-10-11,11:00,,2,6,46,,,7,,
2017-10-11,12:00,,1,6,53,,,6,,
2017-10-11,13:00,,1,6,53,,,6,,
2017-10-11,14:00,,1,6,54,,,7,,
2017-10-11,15:00,,1,5,56,,,5,,
2017-10-11,16:00,,1,8,53,,,6,,
2017-10-11,17:00,,1,10,50,,,7,,
2017-10-11,18:00,,1,10,50,,,7,,
2017-10-11,19:00,,1,13,46,,,7,,
2017-10-11,20:00,,1,9,50,,,8,,
2017-10-11,21:00,,1,8,51,,,7,,
2017-10-11,22:00,,1,6,54,,,7,,
2017-10-11,23:00,,1,6,54,,,7,,
2017-10-12,,,,,,,9.37,,,
2017-10-12,00:00,,1,7,49,,,6,,
2017-10-12,01:00,,1,7,47,,,6,,
2017-10-12,02:00,,1,7,48,,,7,,
2017-10-12,03:00,,1,5,51,,,6,,
2017-10-12,04:00,,1,5,53,,,6,,
2017-10-12,05:00,,1,9,48,,,6,,
2017-10-12,06:00,,1,7,52,,,8,,
2017-10-12,07:00,,1,9,52,,,7,,
2017-10-12,08:00,,1,10,51,,,9,,
2017-10-12,09:00,,1,9,52,,,10,,
2017-10-12,10:00,,2,8,50,,,8,,
2017-10-12,11:00,,1,5,56,,,9,,
2017-10-12,12:00,,1,5,59,,,8,,
2017-10-12,13:00,,1,4,60,,,8,,
2017-10-12,14:00,,1,5,62,,,8,,
2017-10-12,15:00,,1,5,62,,,9,,
2017-10-12,16:00,,1,5,65,,,10,,
2017-10-12,17:00,,1,8,61,,,10,,
2017-10-12,18:00,,1,10,55,,,11,,
2017-10-12,19:00,,1,11,51,,,12,,
2017-10-12,20:00,,1,10,50,,,12,,
2017-10-12,21:00,,1,10,48,,,11,,
2017-10-12,22:00,,1,10,46,,,11,,
2017-10-12,23:00,,1,10,42,,,10,,
2017-10-13,,,,,,,15.33,,,
2017-10-13,00:00,,1,10,41,,,9,,
2017-10-13,01:00,,1,11,39,,,12,,
2017-10-13,02:00,,1,10,37,,,11,,
2017-10-13,03:00,,1,11,36,,,10,,
2017-10-13,04:00,,1,11,34,,,10,,
2017-10-13,05:00,,1,12,35,,,11,,
2017-10-13,06:00,,1,15,33,,,11,,
2017-10-13,07:00,,1,18,30,,,12,,
2017-10-13,08:00,,2,19,31,,,13,,
2017-10-13,09:00,,4,19,32,,,16,,
2017-10-13,10:00,,2,11,46,,,17,,
2017-10-13,11:00,,2,7,56,,,13,,
2017-10-13,12:00,,1,6,62,,,14,,
2017-10-13,13:00,,1,5,64,,,14,,
2017-10-13,14:00,,1,5,65,,,11,,
2017-10-13,15:00,,1,6,67,,,11,,
2017-10-13,16:00,,1,5,67,,,10,,
2017-10-13,17:00,,2,10,59,,,13,,
2017-10-13,18:00,,1,16,50,,,14,,
2017-10-13,19:00,,1,19,43,,,16,,
2017-10-13,20:00,,1,18,40,,,16,,
2017-10-13,21:00,,1,21,36,,,14,,
2017-10-13,22:00,,1,21,33,,,16,,
2017-10-13,23:00,,1,16,34,,,15,,
2017-10-14,,,,,,,13.67,,,
2017-10-14,00:00,,1,13,33,,,13,,
2017-10-14,01:00,,1,14,30,,,12,,
2017-10-14,02:00,,1,13,31,,,12,,
2017-10-14,03:00,,1,11,32,,,11,,
2017-10-14,04:00,,1,10,32,,,11,,
2017-10-14,05:00,,1,9,33,,,10,,
2017-10-14,06:00,,1,9,32,,,9,,
2017-10-14,07:00,,1,10,32,,,9,,
2017-10-14,08:00,,1,10,32,,,10,,
2017-10-14,09:00,,1,10,32,,,9,,
2017-10-14,10:00,,2,9,36,,,9,,
2017-10-14,11:00,,2,7,40,,,10,,
2017-10-14,12:00,,2,6,53,,,10,,
2017-10-14,13:00,,1,3,66,,,9,,
2017-10-14,14:00,,1,3,68,,,7,,
2017-10-14,15:00,,1,3,67,,,5,,
2017-10-14,16:00,,1,4,66,,,6,,
2017-10-14,17:00,,1,6,63,,,7,,
2017-10-14,18:00,,1,12,53,,,11,,
2017-10-14,19:00,,1,10,50,,,14,,
2017-10-14,20:00,,1,18,42,,,19,,
2017-10-14,21:00,,1,22,33,,,23,,
2017-10-14,22:00,,1,18,32,,,26,,
2017-10-14,23:00,,1,18,29,,,22,,
2017-10-15,,,,,,,13.94,,,
2017-10-15,00:00,,1,18,27,,,25,,
2017-10-15,01:00,,1,13,31,,,17,,
2017-10-15,02:00,,1,12,32,,,14,,
2017-10-15,03:00,,1,11,29,,,12,,
2017-10-15,04:00,,1,11,23,,,12,,
2017-10-15,05:00,,1,10,24,,,13,,
2017-10-15,06:00,,1,10,21,,,12,,
2017-10-15,07:00,,1,9,19,,,12,,
2017-10-15,08:00,,2,8,19,,,13,,
2017-10-15,09:00,,3,9,22,,,13,,
2017-10-15,10:00,,4,10,28,,,11,,
2017-10-15,11:00,,4,10,39,,,11,,
2017-10-15,12:00,,3,11,49,,,11,,
2017-10-15,13:00,,2,9,58,,,12,,
2017-10-15,14:00,,2,8,64,,,12,,
2017-10-15,15:00,,1,6,69,,,10,,
2017-10-15,16:00,,1,13,55,,,9,,
2017-10-15,17:00,,1,23,41,,,11,,
2017-10-15,18:00,,1,33,34,,,13,,
2017-10-15,19:00,,1,37,27,,,19,,
2017-10-15,20:00,,1,34,25,,,21,,
2017-10-15,21:00,,1,24,34,,,22,,
2017-10-15,22:00,,1,23,34,,,20,,
2017-10-15,23:00,,1,21,33,,,22,,
2017-10-16,,,,,,,21.65,,,
2017-10-16,00:00,,1,17,32,,,22,,
2017-10-16,01:00,,1,15,33,,,22,,
2017-10-16,02:00,,1,16,31,,,21,,
2017-10-16,03:00,,1,13,32,,,20,,
2017-10-16,04:00,,1,14,32,,,18,,
2017-10-16,05:00,,1,14,37,,,16,,
2017-10-16,06:00,,1,17,34,,,15,,
2017-10-16,07:00,,2,24,24,,,16,,
2017-10-16,08:00,,8,31,15,,,20,,
2017-10-16,09:00,,18,33,13,,,23,,
2017-10-16,10:00,,14,30,22,,,24,,
2017-10-16,11:00,,10,25,35,,,22,,
2017-10-16,12:00,,5,18,56,,,20,,
2017-10-16,13:00,,1,7,82,,,18,,
2017-10-16,14:00,,1,8,86,,,16,,
2017-10-16,15:00,,1,8,88,,,17,,
2017-10-16,16:00,,1,8,87,,,17,,
2017-10-16,17:00,,1,12,79,,,19,,
2017-10-16,18:00,,1,24,62,,,21,,
2017-10-16,19:00,,3,66,18,,,24,,
2017-10-16,20:00,,1,42,30,,,26,,
2017-10-16,21:00,,1,32,30,,,24,,
2017-10-16,22:00,,1,29,31,,,24,,
2017-10-16,23:00,,1,21,36,,,25,,
2017-10-17,,,,,,,26.48,,,
2017-10-17,00:00,,1,19,36,,,25,,
2017-10-17,01:00,,1,23,26,,,26,,
2017-10-17,02:00,,1,24,22,,,30,,
2017-10-17,03:00,,1,24,18,,,31,,
2017-10-17,04:00,,1,23,15,,,31,,
2017-10-17,05:00,,1,25,12,,,31,,
2017-10-17,06:00,,1,26,11,,,30,,
2017-10-17,07:00,,4,30,8,,,30,,
2017-10-17,08:00,,12,32,8,,,31,,
2017-10-17,09:00,,18,32,12,,,32,,
2017-10-17,10:00,,21,33,15,,,33,,
2017-10-17,11:00,,17,32,23,,,34,,
2017-10-17,12:00,,12,31,32,,,31,,
2017-10-17,13:00,,8,28,50,,,28,,
2017-10-17,14:00,,4,23,65,,,26,,
2017-10-17,15:00,,4,26,66,,,26,,
2017-10-17,16:00,,6,39,39,,,28,,
2017-10-17,17:00,,3,42,33,,,28,,
2017-10-17,18:00,,1,46,29,,,28,,
2017-10-17,19:00,,1,55,23,,,27,,
2017-10-17,20:00,,1,48,29,,,28,,
2017-10-17,21:00,,1,36,35,,,27,,
2017-10-17,22:00,,1,35,26,,,29,,
2017-10-17,23:00,,1,32,25,,,29,,
2017-10-18,,,,,,,37.31,,,
2017-10-18,00:00,,1,28,31,,,29,,
2017-10-18,01:00,,1,23,30,,,29,,
2017-10-18,02:00,,1,18,37,,,30,,
2017-10-18,03:00,,1,15,38,,,29,,
2017-10-18,04:00,,1,13,39,,,28,,
2017-10-18,05:00,,1,15,34,,,27,,
2017-10-18,06:00,,1,15,33,,,28,,
2017-10-18,07:00,,1,24,22,,,28,,
2017-10-18,08:00,,4,27,22,,,29,,
2017-10-18,09:00,,6,28,28,,,31,,
2017-10-18,10:00,,9,30,28,,,32,,
2017-10-18,11:00,,9,31,38,,,33,,
2017-10-18,12:00,,7,28,50,,,33,,
2017-10-18,13:00,,5,24,61,,,32,,
2017-10-18,14:00,,4,22,65,,,31,,
2017-10-18,15:00,,3,21,67,,,31,,
2017-10-18,16:00,,1,18,65,,,28,,
2017-10-18,17:00,,1,21,62,,,31,,
2017-10-18,18:00,,1,20,53,,,35,,
2017-10-18,19:00,,1,21,45,,,44,,
2017-10-18,20:00,,1,18,45,,,47,,
2017-10-18,21:00,,1,18,44,,,47,,
2017-10-18,22:00,,1,20,41,,,48,,
2017-10-18,23:00,,1,14,43,,,46,,
2017-10-19,00:00,,1,14,38,,,43,,
2017-10-19,01:00,,1,15,35,,,44,,
2017-10-19,02:00,,1,15,29,,,47,,
2017-10-19,03:00,,1,17,23,,,48,,
2017-10-19,04:00,,1,19,18,,,44,,
2017-10-19,05:00,,1,23,12,,,27,,
2017-10-19,06:00,,1,25,10,,,20,,
2017-10-19,07:00,,6,33,4,,,17,,
2017-10-19,08:00,,17,33,5,,,17,,
2017-10-19,09:00,,19,29,9,,,19,,
2017-10-19,10:00,,20,28,14,,,30,,
2017-10-19,11:00,,15,29,24,,,35,,
2017-10-19,12:00,,12,29,31,,,28,,
2017-10-19,13:00,,11,31,37,,,25,,
2017-10-19,14:00,,8,30,44,,,22,,
2017-10-19,15:00,,8,34,37,,,22,,
2017-10-19,16:00,,9,39,25,,,23,,
2017-10-19,17:00,,7,48,14,,,26,,
2017-10-19,18:00,,2,49,9,,,30,,
2017-10-19,19:00,,1,42,15,,,29,,
2017-10-19,20:00,,1,34,19,,,30,,
2017-10-19,21:00,,1,31,19,,,31,,
2017-10-19,22:00,,1,31,18,,,32,,
2017-10-19,23:00,,1,33,17,,,31,,
2017-10-20,00:00,,1,37,17,,,30,,
2017-10-20,01:00,,1,42,12,,,28,,
2017-10-20,02:00,,1,44,10,,,31,,
2017-10-20,03:00,,1,45,8,,,32,,
2017-10-20,04:00,,1,42,9,,,32,,
2017-10-20,05:00,,1,38,11,,,31,,
2017-10-20,06:00,,2,39,11,,,32,,
2017-10-20,07:00,,3,38,12,,,32,,
2017-10-20,08:00,,8,37,15,,,34,,
2017-10-20,09:00,,9,31,22,,,33,,
2017-10-20,10:00,,6,22,32,,,27,,
2017-10-20,11:00,,5,18,40,,,22,,
2017-10-20,12:00,,4,16,44,,,21,,
2017-10-20,13:00,,3,18,44,,,21,,
2017-10-20,14:00,,3,21,41,,,25,,
2017-10-20,15:00,,4,26,35,,,29,,
2017-10-20,16:00,,3,27,31,,,30,,
2017-10-20,17:00,,2,31,25,,,31,,
2017-10-20,18:00,,1,34,19,,,32,,
2017-10-20,19:00,,1,39,14,,,32,,
2017-10-20,20:00,,1,35,17,,,37,,
2017-10-20,21:00,,1,29,19,,,34,,
2017-10-20,22:00,,1,23,21,,,35,,
2017-10-20,23:00,,1,13,45,,,28,,
2017-10-21,00:00,,1,7,61,,,9,,
2017-10-21,01:00,,1,9,54,,,5,,
2017-10-21,02:00,,1,8,53,,,5,,
2017-10-21,03:00,,1,7,53,,,6,,
2017-10-21,04:00,,1,7,54,,,6,,
2017-10-21,05:00,,1,7,53,,,7,,
2017-10-21,06:00,,1,8,52,,,7,,
2017-10-21,07:00,,1,8,51,,,7,,
2017-10-21,08:00,,1,11,46,,,8,,
2017-10-21,09:00,,1,11,47,,,9,,
2017-10-21,10:00,,1,13,45,,,11,,
2017-10-21,11:00,,1,14,44,,,11,,
2017-10-21,12:00,,2,16,44,,,10,,
2017-10-21,13:00,,2,14,49,,,12,,
2017-10-21,14:00,,5,23,39,,,14,,
2017-10-21,15:00,,3,18,48,,,16,,
2017-10-21,16:00,,1,24,42,,,15,,
2017-10-21,17:00,,2,27,35,,,30,,
2017-10-21,18:00,,1,34,19,,,46,,
2017-10-21,19:00,,1,34,13,,,27,,
2017-10-21,20:00,,1,33,11,,,21,,
2017-10-21,21:00,,1,22,21,,,19,,
2017-10-21,22:00,,1,25,14,,,18,,
2017-10-21,23:00,,1,19,18,,,19,,
2017-10-22,00:00,,1,17,18,,,16,,
2017-10-22,01:00,,1,15,22,,,12,,
2017-10-22,02:00,,1,7,48,,,11,,
2017-10-22,03:00,,1,6,54,,,5,,
2017-10-22,04:00,,1,5,58,,,5,,
2017-10-22,05:00,,1,4,58,,,5,,
2017-10-22,06:00,,1,4,58,,,5,,
2017-10-22,07:00,,1,4,57,,,5,,
2017-10-22,08:00,,1,4,55,,,5,,
2017-10-22,09:00,,1,4,56,,,5,,
2017-10-22,10:00,,1,5,56,,,6,,
2017-10-22,11:00,,1,4,58,,,5,,
2017-10-22,12:00,,1,4,62,,,8,,
2017-10-22,13:00,,1,4,64,,,7,,
2017-10-22,14:00,,1,4,64,,,6,,
2017-10-22,15:00,,1,5,62,,,6,,
2017-10-22,16:00,,1,6,57,,,6,,
2017-10-22,17:00,,1,7,56,,,6,,
2017-10-22,18:00,,1,11,48,,,7,,
2017-10-22,19:00,,1,13,47,,,8,,
2017-10-22,20:00,,1,8,52,,,8,,
2017-10-22,21:00,,1,7,48,,,8,,
2017-10-22,22:00,,1,4,52,,,7,,
2017-10-22,23:00,,1,5,48,,,4,,
2017-10-23,00:00,,1,5,46,,,4,,
2017-10-23,01:00,,1,5,44,,,3,,
2017-10-23,02:00,,1,5,42,,,4,,
2017-10-23,03:00,,1,6,41,,,5,,
2017-10-23,04:00,,1,6,39,,,6,,
2017-10-23,05:00,,1,7,38,,,8,,
2017-10-23,06:00,,1,8,35,,,7,,
2017-10-23,07:00,,1,11,33,,,8,,
2017-10-23,08:00,,1,13,31,,,8,,
2017-10-23,09:00,,2,14,31,,,10,,
2017-10-23,10:00,,2,11,36,,,11,,
2017-10-23,11:00,,2,10,40,,,8,,
2017-10-23,12:00,,1,11,38,,,8,,
2017-10-23,13:00,,1,11,38,,,8,,
2017-10-23,14:00,,1,11,37,,,8,,
2017-10-23,15:00,,1,11,36,,,6,,
2017-10-23,16:00,,1,12,36,,,8,,
2017-10-23,17:00,,1,14,32,,,11,,
2017-10-23,18:00,,1,15,31,,,11,,
2017-10-23,19:00,,1,13,35,,,11,,
2017-10-23,20:00,,1,13,35,,,12,,
2017-10-23,21:00,,1,13,35,,,12,,
2017-10-23,22:00,,1,18,29,,,11,,
2017-10-23,23:00,,1,16,30,,,10,,
2017-10-24,00:00,,1,13,32,,,10,,
2017-10-24,01:00,,1,11,33,,,10,,
2017-10-24,02:00,,1,10,30,,,10,,
2017-10-24,03:00,,1,10,28,,,10,,
2017-10-24,04:00,,1,10,27,,,8,,
2017-10-24,05:00,,1,10,29,,,10,,
2017-10-24,06:00,,1,13,28,,,15,,
2017-10-24,07:00,,1,12,29,,,16,,
2017-10-24,08:00,,2,16,27,,,15,,
