Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_HVS,PM10_TEOM,PM2.5,SO2
2017-10-23,06:00,,1,18,28,,,,,2.7
2017-10-23,07:00,,1,22,24,,,,,2.3
2017-10-23,08:00,,2,25,21,,,,,2.0
2017-10-23,09:00,,2,22,24,,,,,2.0
2017-10-23,10:00,,3,16,32,,,,,2.1
2017-10-23,11:00,,2,13,38,,,,,2.5
2017-10-23,12:00,,3,15,35,,,,,2.4
2017-10-23,13:00,,4,16,34,,,,,2.6
2017-10-23,14:00,,3,17,33,,,,,2.6
2017-10-23,15:00,,4,20,29,,,,,2.6
2017-10-23,16:00,,3,25,25,,,,,2.1
2017-10-23,17:00,,2,25,23,,,,,1.9
2017-10-23,18:00,,1,22,26,,,,,2.0
2017-10-23,19:00,,1,19,28,,,,,2.0
2017-10-23,20:00,,1,19,28,,,,,2.0
2017-10-23,21:00,,1,15,29,,,,,1.9
2017-10-23,22:00,,1,14,30,,,,,1.9
2017-10-23,23:00,,4,18,24,,,,,2.0
2017-10-24,00:00,,1,16,23,,,,,2.5
2017-10-24,01:00,,1,18,20,,,,,3.0
2017-10-24,02:00,,1,14,24,,,,,3.3
2017-10-24,03:00,,1,11,26,,,,,2.2
2017-10-24,04:00,,1,18,12,,,,,1.5
