Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_HVS,PM10_TEOM,PM2.5,SO2
2017-10-05,01:00,,1,6,57,,,,,
2017-10-05,02:00,,1,6,55,,,,,
2017-10-05,03:00,,1,5,54,,,,,
2017-10-05,04:00,,1,7,54,,,,,
2017-10-05,05:00,,1,8,54,,,,,
2017-10-05,06:00,,1,18,43,,,,,
2017-10-05,07:00,,1,22,37,,,,,
2017-10-05,08:00,,2,26,33,,,,,
2017-10-05,09:00,,1,19,41,,,,,
2017-10-05,10:00,,1,17,44,,,,,
2017-10-05,11:00,,1,17,46,,,,,
2017-10-05,12:00,,2,15,48,,,,,
2017-10-05,13:00,,1,14,48,,,,,
2017-10-05,14:00,,1,11,54,,,,,
2017-10-05,15:00,,1,11,51,,,,,
2017-10-05,16:00,,2,11,54,,,,,
2017-10-05,17:00,,1,8,61,,,,,
2017-10-05,18:00,,1,7,64,,,,,
2017-10-05,19:00,,1,8,61,,,,,
2017-10-05,20:00,,1,8,60,,,,,
2017-10-05,21:00,,1,8,60,,,,,
2017-10-05,22:00,,1,7,59,,,,,
2017-10-05,23:00,,1,7,58,,,,,
2017-10-06,,,,,,,5.09,,,
2017-10-06,00:00,,1,5,61,,,,,
2017-10-06,01:00,,1,4,62,,,,,
2017-10-06,02:00,,1,4,62,,,,,
2017-10-06,03:00,,1,3,61,,,,,
2017-10-06,04:00,,1,4,60,,,,,
2017-10-06,05:00,,1,7,58,,,,,
2017-10-06,06:00,,1,11,54,,,,,
2017-10-06,07:00,,1,16,48,,,,,
2017-10-06,08:00,,2,15,48,,,,,
2017-10-06,09:00,,3,14,49,,,,,
2017-10-06,10:00,,3,14,50,,,,,
2017-10-06,11:00,,3,14,52,,,,,
2017-10-06,12:00,,3,14,53,,,,,
2017-10-06,13:00,,2,12,57,,,,,
2017-10-06,14:00,,3,18,50,,,,,
2017-10-06,15:00,,2,15,53,,,,,
2017-10-06,16:00,,2,14,52,,,,,
2017-10-06,17:00,,2,14,51,,,,,
2017-10-06,18:00,,1,13,51,,,,,
2017-10-06,19:00,,1,12,49,,,,,
2017-10-06,20:00,,1,12,49,,,,,
2017-10-06,21:00,,1,9,49,,,,,
2017-10-06,22:00,,1,10,45,,,,,
2017-10-06,23:00,,1,9,47,,,,,
2017-10-07,,,,,,,7.83,,,
2017-10-07,00:00,,1,7,50,,,,,
2017-10-07,01:00,,1,5,51,,,,,
2017-10-07,02:00,,1,6,51,,,,,
2017-10-07,03:00,,1,6,50,,,,,
2017-10-07,04:00,,1,6,51,,,,,
2017-10-07,05:00,,1,6,55,,,,,
2017-10-07,06:00,,1,8,51,,,,,
2017-10-07,07:00,,1,9,46,,,,,
2017-10-07,08:00,,1,11,44,,,,,
2017-10-07,09:00,,1,10,48,,,,,
2017-10-07,10:00,,2,12,44,,,,,
2017-10-07,11:00,,2,9,43,,,,,
2017-10-07,12:00,,2,7,59,,,,,
2017-10-07,13:00,,2,9,55,,,,,
2017-10-07,14:00,,1,7,61,,,,,
2017-10-07,15:00,,1,8,61,,,,,
2017-10-07,16:00,,1,9,58,,,,,
2017-10-07,17:00,,1,11,55,,,,,
2017-10-07,18:00,,1,11,54,,,,,
2017-10-07,19:00,,1,11,53,,,,,
2017-10-07,20:00,,1,8,56,,,,,
2017-10-07,21:00,,1,7,57,,,,,
2017-10-07,22:00,,1,7,56,,,,,
2017-10-07,23:00,,1,6,56,,,,,
2017-10-08,,,,,,,5.72,,,
2017-10-08,00:00,,1,5,57,,,,,
2017-10-08,01:00,,1,4,56,,,,,
2017-10-08,02:00,,1,5,53,,,,,
2017-10-08,03:00,,1,6,51,,,,,
2017-10-08,04:00,,1,6,49,,,,,
2017-10-08,05:00,,1,5,48,,,,,
2017-10-08,06:00,,1,5,45,,,,,
2017-10-08,07:00,,1,5,45,,,,,
2017-10-08,08:00,,1,6,42,,,,,
2017-10-08,09:00,,1,7,40,,,,,
2017-10-08,10:00,,1,8,37,,,,,
2017-10-08,11:00,,1,7,43,,,,,
2017-10-08,12:00,,1,7,45,,,,,
2017-10-08,13:00,,1,6,51,,,,,
2017-10-08,14:00,,1,7,56,,,,,
2017-10-08,15:00,,1,10,52,,,,,
2017-10-08,16:00,,1,10,53,,,,,
2017-10-08,17:00,,1,12,54,,,,,
2017-10-08,18:00,,1,14,47,,,,,
2017-10-08,19:00,,1,11,21,,,,,
2017-10-08,20:00,,1,13,13,,,,,
2017-10-08,21:00,,1,12,11,,,,,
2017-10-08,22:00,,1,15,8,,,,,
2017-10-08,23:00,,1,16,7,,,,,
2017-10-09,,,,,,,9.62,,,
2017-10-09,00:00,,1,12,7,,,,,
2017-10-09,01:00,,1,10,10,,,,,
2017-10-09,02:00,,1,10,12,,,,,
2017-10-09,03:00,,1,9,11,,,,,
2017-10-09,04:00,,1,10,12,,,,,
2017-10-09,05:00,,1,15,15,,,,,
2017-10-09,06:00,,1,19,12,,,,,
2017-10-09,07:00,,3,28,13,,,,,
2017-10-09,08:00,,5,30,16,,,,,
2017-10-09,09:00,,7,29,21,,,,,
2017-10-09,10:00,,5,21,40,,,,,
2017-10-09,11:00,,4,16,47,,,,,
2017-10-09,12:00,,4,18,49,,,,,
2017-10-09,13:00,,3,18,52,,,,,
2017-10-09,14:00,,2,16,59,,,,,
2017-10-09,15:00,,2,17,57,,,,,
2017-10-09,16:00,,3,27,45,,,,,
2017-10-09,17:00,,3,34,37,,,,,
2017-10-09,18:00,,2,34,21,,,,,
2017-10-09,19:00,,1,19,11,,,,,
2017-10-09,20:00,,1,18,7,,,,,
2017-10-09,21:00,,1,20,17,,,,,
2017-10-09,22:00,,1,19,22,,,,,
2017-10-09,23:00,,1,13,13,,,,,
2017-10-10,,,,,,,7.91,,,
2017-10-10,00:00,,1,9,38,,,,,
2017-10-10,01:00,,1,12,33,,,,,
2017-10-10,02:00,,1,8,35,,,,,
2017-10-10,03:00,,1,9,33,,,,,
2017-10-10,04:00,,1,12,28,,,,,
2017-10-10,05:00,,1,13,26,,,,,
2017-10-10,06:00,,6,21,17,,,,,
2017-10-10,07:00,,4,26,13,,,,,
2017-10-10,08:00,,4,27,16,,,,,
2017-10-10,09:00,,5,26,16,,,,,
2017-10-10,10:00,,5,21,22,,,,,
2017-10-10,11:00,,3,21,26,,,,,
2017-10-10,12:00,,3,20,31,,,,,
2017-10-10,13:00,,2,17,37,,,,,
2017-10-10,14:00,,2,15,37,,,,,
2017-10-10,15:00,,2,17,36,,,,,
2017-10-10,16:00,,2,19,33,,,,,
2017-10-10,17:00,,1,20,28,,,,,
2017-10-10,18:00,,1,22,24,,,,,
2017-10-10,19:00,,1,20,25,,,,,
2017-10-10,20:00,,1,18,27,,,,,
2017-10-10,21:00,,1,14,32,,,,,
2017-10-10,22:00,,1,13,32,,,,,
2017-10-10,23:00,,1,12,30,,,,,
2017-10-11,,,,,,,7.52,,,
2017-10-11,00:00,,1,11,30,,,,,
2017-10-11,01:00,,1,11,28,,,,,
2017-10-11,02:00,,1,10,28,,,,,
2017-10-11,03:00,,1,9,31,,,,,
2017-10-11,04:00,,1,8,34,,,,,
2017-10-11,05:00,,1,10,34,,,,,
2017-10-11,06:00,,1,16,27,,,,,
2017-10-11,07:00,,1,21,26,,,,,
2017-10-11,08:00,,2,22,26,,,,,
2017-10-11,09:00,,2,16,31,,,,,
2017-10-11,10:00,,3,17,28,,,,,
2017-10-11,11:00,,5,16,32,,,,,
2017-10-11,12:00,,2,11,44,,,,,
2017-10-11,13:00,,2,10,47,,,,,
2017-10-11,14:00,,1,12,48,,,,,
2017-10-11,15:00,,2,13,49,,,,,
2017-10-11,16:00,,1,13,52,,,,,
2017-10-11,17:00,,1,15,47,,,,,
2017-10-11,18:00,,1,14,47,,,,,
2017-10-11,19:00,,1,12,48,,,,,
2017-10-11,20:00,,1,9,52,,,,,
2017-10-11,21:00,,1,7,54,,,,,
2017-10-11,22:00,,1,8,52,,,,,
2017-10-11,23:00,,1,7,51,,,,,
2017-10-12,,,,,,,9.99,,,
2017-10-12,00:00,,1,5,53,,,,,
2017-10-12,01:00,,1,6,48,,,,,
2017-10-12,02:00,,1,6,40,,,,,
2017-10-12,03:00,,1,5,46,,,,,
2017-10-12,04:00,,1,5,44,,,,,
2017-10-12,05:00,,1,11,45,,,,,
2017-10-12,06:00,,1,15,44,,,,,
2017-10-12,07:00,,1,18,41,,,,,
2017-10-12,08:00,,1,15,42,,,,,
2017-10-12,09:00,,2,17,38,,,,,
2017-10-12,10:00,,3,16,38,,,,,
2017-10-12,11:00,,3,13,40,,,,,
2017-10-12,12:00,,3,12,47,,,,,
2017-10-12,13:00,,2,10,54,,,,,
2017-10-12,14:00,,3,10,59,,,,,
2017-10-12,15:00,,3,13,54,,,,,
2017-10-12,16:00,,3,16,47,,,,,
2017-10-12,17:00,,2,19,44,,,,,
2017-10-12,18:00,,1,22,41,,,,,
2017-10-12,19:00,,1,18,43,,,,,
2017-10-12,20:00,,1,19,40,,,,,
2017-10-12,21:00,,1,24,33,,,,,
2017-10-12,22:00,,1,20,35,,,,,
2017-10-12,23:00,,1,17,38,,,,,
2017-10-13,,,,,,,13.55,,,
2017-10-13,00:00,,1,13,40,,,,,
2017-10-13,01:00,,1,10,40,,,,,
2017-10-13,02:00,,1,10,39,,,,,
2017-10-13,03:00,,1,17,32,,,,,
2017-10-13,04:00,,1,17,30,,,,,
2017-10-13,05:00,,1,19,28,,,,,
2017-10-13,06:00,,2,28,18,,,,,
2017-10-13,07:00,,7,38,10,,,,,
2017-10-13,08:00,,7,35,12,,,,,
2017-10-13,09:00,,5,28,19,,,,,
2017-10-13,10:00,,6,24,28,,,,,
2017-10-13,11:00,,4,18,39,,,,,
2017-10-13,12:00,,3,12,48,,,,,
2017-10-13,13:00,,3,13,52,,,,,
2017-10-13,14:00,,3,12,63,,,,,
2017-10-13,15:00,,2,14,60,,,,,
2017-10-13,16:00,,2,19,54,,,,,
2017-10-13,17:00,,2,29,40,,,,,
2017-10-13,18:00,,3,36,29,,,,,
2017-10-13,19:00,,1,24,18,,,,,
2017-10-13,20:00,,1,20,14,,,,,
2017-10-13,21:00,,1,26,14,,,,,
2017-10-13,22:00,,1,21,14,,,,,
2017-10-13,23:00,,1,16,16,,,,,
2017-10-14,,,,,,,12.63,,,
2017-10-14,00:00,,1,13,17,,,,,
2017-10-14,01:00,,1,12,13,,,,,
2017-10-14,02:00,,1,10,13,,,,,
2017-10-14,03:00,,1,8,14,,,,,
2017-10-14,04:00,,1,7,13,,,,,
2017-10-14,05:00,,1,7,14,,,,,
2017-10-14,06:00,,1,7,12,,,,,
2017-10-14,07:00,,1,7,13,,,,,
2017-10-14,08:00,,1,7,11,,,,,
2017-10-14,09:00,,5,25,15,,,,,
2017-10-14,10:00,,3,17,26,,,,,
2017-10-14,11:00,,3,10,41,,,,,
2017-10-14,12:00,,1,6,57,,,,,
2017-10-14,13:00,,1,6,62,,,,,
2017-10-14,14:00,,1,6,60,,,,,
2017-10-14,15:00,,2,9,58,,,,,
2017-10-14,16:00,,1,10,60,,,,,
2017-10-14,17:00,,1,13,56,,,,,
2017-10-14,18:00,,1,10,32,,,,,
2017-10-14,19:00,,1,13,26,,,,,
2017-10-14,20:00,,1,15,17,,,,,
2017-10-14,21:00,,1,16,13,,,,,
2017-10-14,22:00,,1,13,13,,,,,
2017-10-14,23:00,,1,9,13,,,,,
2017-10-15,,,,,,,12.15,,,
2017-10-15,00:00,,1,6,11,,,,,
2017-10-15,01:00,,1,5,11,,,,,
2017-10-15,02:00,,1,5,9,,,,,
2017-10-15,03:00,,1,4,8,,,,,
2017-10-15,04:00,,1,3,6,,,,,
2017-10-15,05:00,,1,3,5,,,,,
2017-10-15,06:00,,1,3,3,,,,,
2017-10-15,07:00,,1,3,3,,,,,
2017-10-15,08:00,,1,2,3,,,,,
2017-10-15,09:00,,6,7,6,,,,,
2017-10-15,10:00,,5,9,18,,,,,
2017-10-15,11:00,,1,9,53,,,,,
2017-10-15,12:00,,1,6,74,,,,,
2017-10-15,13:00,,1,6,74,,,,,
2017-10-15,14:00,,1,6,75,,,,,
2017-10-15,15:00,,1,7,75,,,,,
2017-10-15,16:00,,1,6,67,,,,,
2017-10-15,17:00,,1,8,41,,,,,
2017-10-15,18:00,,1,9,33,,,,,
2017-10-15,19:00,,1,10,32,,,,,
2017-10-15,20:00,,1,10,26,,,,,
2017-10-15,21:00,,1,7,22,,,,,
2017-10-15,22:00,,1,9,15,,,,,
2017-10-15,23:00,,1,9,13,,,,,
2017-10-16,,,,,,,18.08,,,
2017-10-16,00:00,,1,6,14,,,,,
2017-10-16,01:00,,1,4,21,,,,,
2017-10-16,02:00,,1,3,29,,,,,
2017-10-16,03:00,,1,4,32,,,,,
2017-10-16,04:00,,1,4,35,,,,,
2017-10-16,05:00,,1,5,33,,,,,
2017-10-16,06:00,,1,6,28,,,,,
2017-10-16,07:00,,2,10,27,,,,,
2017-10-16,08:00,,1,11,26,,,,,
2017-10-16,09:00,,6,19,23,,,,,
2017-10-16,10:00,,9,28,29,,,,,
2017-10-16,11:00,,3,18,55,,,,,
2017-10-16,12:00,,2,13,,,,,,
2017-10-16,13:00,,2,14,,,,,,
2017-10-16,14:00,,2,15,74,,,,,
2017-10-16,15:00,,1,17,75,,,,,
2017-10-16,16:00,,2,23,72,,,,,
2017-10-16,17:00,,1,27,57,,,,,
2017-10-16,18:00,,1,22,36,,,,,
2017-10-16,19:00,,1,22,35,,,,,
2017-10-16,20:00,,1,18,37,,,,,
2017-10-16,21:00,,1,11,40,,,,,
2017-10-16,22:00,,1,9,39,,,,,
2017-10-16,23:00,,1,8,39,,,,,
2017-10-17,,,,,,,24.62,,,
2017-10-17,00:00,,1,7,36,,,,,
2017-10-17,01:00,,1,5,37,,,,,
2017-10-17,02:00,,1,4,41,,,,,
2017-10-17,03:00,,1,4,40,,,,,
2017-10-17,04:00,,1,3,39,,,,,
2017-10-17,05:00,,1,10,25,,,,,
2017-10-17,06:00,,1,6,35,,,,,
2017-10-17,07:00,,2,12,35,,,,,
2017-10-17,08:00,,1,10,37,,,,,
2017-10-17,09:00,,4,12,36,,,,,
2017-10-17,10:00,,5,17,39,,,,,
2017-10-17,11:00,,5,24,48,,,,,
2017-10-17,12:00,,3,23,68,,,,,
2017-10-17,13:00,,2,19,82,,,,,
2017-10-17,14:00,,3,19,81,,,,,
2017-10-17,15:00,,3,23,77,,,,,
2017-10-17,16:00,,2,24,73,,,,,
2017-10-17,17:00,,2,20,48,,,,,
2017-10-17,18:00,,1,25,43,,,,,
2017-10-17,19:00,,1,24,40,,,,,
2017-10-17,20:00,,1,21,36,,,,,
2017-10-17,21:00,,1,14,41,,,,,
2017-10-17,22:00,,1,13,34,,,,,
2017-10-17,23:00,,1,20,22,,,,,
2017-10-18,00:00,,1,14,23,,,,,
2017-10-18,01:00,,1,10,21,,,,,
2017-10-18,02:00,,1,9,21,,,,,
2017-10-18,03:00,,1,12,16,,,,,
2017-10-18,04:00,,1,12,13,,,,,
2017-10-18,05:00,,1,12,10,,,,,
2017-10-18,06:00,,3,15,7,,,,,
2017-10-18,07:00,,6,17,5,,,,,
2017-10-18,08:00,,17,17,4,,,,,
2017-10-18,09:00,,62,30,3,,,,,
2017-10-18,10:00,,78,43,5,,,,,
2017-10-18,15:00,,5,24,64,,,,,
2017-10-18,16:00,,3,25,50,,,,,
2017-10-18,17:00,,2,33,32,,,,,
2017-10-18,18:00,,1,32,18,,,,,
2017-10-18,19:00,,1,34,13,,,,,
2017-10-18,20:00,,1,25,14,,,,,
2017-10-18,21:00,,1,17,18,,,,,
2017-10-18,22:00,,1,15,16,,,,,
2017-10-18,23:00,,1,17,10,,,,,
2017-10-19,00:00,,1,13,10,,,,,
2017-10-19,01:00,,1,9,14,,,,,
2017-10-19,02:00,,1,7,17,,,,,
2017-10-19,03:00,,1,7,18,,,,,
2017-10-19,04:00,,1,6,19,,,,,
2017-10-19,05:00,,1,6,22,,,,,
2017-10-19,06:00,,1,6,21,,,,,
2017-10-19,07:00,,1,9,19,,,,,
2017-10-19,08:00,,2,12,15,,,,,
2017-10-19,09:00,,59,31,,,,,,
2017-10-19,10:00,,74,47,6,,,,,
2017-10-19,11:00,,11,31,36,,,,,
2017-10-19,12:00,,4,21,63,,,,,
2017-10-19,13:00,,1,14,79,,,,,
2017-10-19,14:00,,1,10,91,,,,,
2017-10-19,15:00,,1,10,94,,,,,
2017-10-19,16:00,,2,22,83,,,,,
2017-10-19,17:00,,1,13,68,,,,,
2017-10-19,18:00,,1,15,59,,,,,
2017-10-19,19:00,,1,20,48,,,,,
2017-10-19,20:00,,1,10,48,,,,,
2017-10-19,21:00,,1,13,36,,,,,
2017-10-19,22:00,,1,13,34,,,,,
2017-10-19,23:00,,1,13,37,,,,,
2017-10-20,00:00,,1,19,33,,,,,
2017-10-20,01:00,,1,5,54,,,,,
2017-10-20,02:00,,1,5,49,,,,,
2017-10-20,03:00,,1,5,47,,,,,
2017-10-20,04:00,,1,3,54,,,,,
2017-10-20,05:00,,1,5,49,,,,,
2017-10-20,06:00,,1,7,47,,,,,
2017-10-20,07:00,,1,11,48,,,,,
2017-10-20,08:00,,3,17,34,,,,,
2017-10-20,09:00,,26,35,16,,,,,
2017-10-20,10:00,,18,36,29,,,,,
2017-10-20,11:00,,9,29,43,,,,,
2017-10-20,12:00,,3,14,53,,,,,
2017-10-20,13:00,,2,20,46,,,,,
2017-10-20,14:00,,3,27,46,,,,,
2017-10-20,15:00,,2,17,54,,,,,
2017-10-20,16:00,,1,18,40,,,,,
2017-10-20,17:00,,1,22,23,,,,,
2017-10-20,18:00,,2,27,19,,,,,
2017-10-20,19:00,,1,22,24,,,,,
2017-10-20,20:00,,1,16,33,,,,,
2017-10-20,21:00,,2,26,23,,,,,
2017-10-20,22:00,,1,21,33,,,,,
2017-10-20,23:00,,1,13,49,,,,,
2017-10-21,00:00,,1,10,45,,,,,
2017-10-21,01:00,,1,7,36,,,,,
2017-10-21,02:00,,1,7,34,,,,,
2017-10-21,03:00,,1,7,30,,,,,
2017-10-21,04:00,,1,6,30,,,,,
2017-10-21,05:00,,1,6,30,,,,,
2017-10-21,06:00,,1,11,39,,,,,
2017-10-21,07:00,,1,12,37,,,,,
2017-10-21,08:00,,1,10,29,,,,,
2017-10-21,09:00,,1,14,31,,,,,
2017-10-21,10:00,,1,19,41,,,,,
2017-10-21,11:00,,1,19,47,,,,,
2017-10-21,12:00,,1,12,60,,,,,
2017-10-21,13:00,,1,7,72,,,,,
2017-10-21,14:00,,1,8,73,,,,,
2017-10-21,15:00,,1,7,69,,,,,
2017-10-21,16:00,,1,9,62,,,,,
2017-10-21,17:00,,1,12,52,,,,,
2017-10-21,18:00,,1,13,37,,,,,
2017-10-21,19:00,,1,13,25,,,,,
2017-10-21,20:00,,1,9,13,,,,,
2017-10-21,21:00,,1,11,15,,,,,
2017-10-21,22:00,,1,10,19,,,,,
2017-10-21,23:00,,1,7,13,,,,,
2017-10-22,00:00,,1,11,16,,,,,
2017-10-22,01:00,,1,3,64,,,,,
2017-10-22,02:00,,1,4,52,,,,,
2017-10-22,03:00,,1,5,58,,,,,
2017-10-22,04:00,,1,4,61,,,,,
2017-10-22,05:00,,1,3,60,,,,,
2017-10-22,06:00,,1,3,53,,,,,
2017-10-22,07:00,,1,3,54,,,,,
2017-10-22,08:00,,1,4,53,,,,,
2017-10-22,09:00,,1,6,54,,,,,
2017-10-22,10:00,,1,5,56,,,,,
2017-10-22,11:00,,1,4,59,,,,,
2017-10-22,12:00,,1,3,62,,,,,
2017-10-22,13:00,,1,4,63,,,,,
2017-10-22,14:00,,1,5,63,,,,,
2017-10-22,15:00,,1,6,61,,,,,
2017-10-22,16:00,,1,7,59,,,,,
2017-10-22,17:00,,1,11,54,,,,,
2017-10-22,18:00,,1,11,52,,,,,
2017-10-22,19:00,,1,10,53,,,,,
2017-10-22,20:00,,1,8,54,,,,,
2017-10-22,21:00,,1,8,52,,,,,
2017-10-22,22:00,,1,7,49,,,,,
2017-10-22,23:00,,1,6,45,,,,,
2017-10-23,00:00,,1,5,45,,,,,
2017-10-23,01:00,,1,5,47,,,,,
2017-10-23,02:00,,1,5,46,,,,,
2017-10-23,03:00,,1,5,42,,,,,
2017-10-23,04:00,,1,7,41,,,,,
2017-10-23,05:00,,1,11,37,,,,,
2017-10-23,06:00,,2,20,28,,,,,
2017-10-23,07:00,,2,29,19,,,,,
2017-10-23,08:00,,5,31,14,,,,,
2017-10-23,09:00,,5,25,23,,,,,
2017-10-23,10:00,,3,16,36,,,,,
2017-10-23,11:00,,7,21,31,,,,,
2017-10-23,12:00,,4,20,32,,,,,
2017-10-23,13:00,,4,19,32,,,,,
2017-10-23,14:00,,5,22,29,,,,,
2017-10-23,15:00,,6,27,25,,,,,
2017-10-23,16:00,,6,32,22,,,,,
2017-10-23,17:00,,5,36,21,,,,,
2017-10-23,18:00,,2,37,16,,,,,
2017-10-23,19:00,,1,30,21,,,,,
2017-10-23,20:00,,1,22,26,,,,,
2017-10-23,21:00,,1,20,27,,,,,
2017-10-23,22:00,,1,21,23,,,,,
2017-10-23,23:00,,1,14,29,,,,,
2017-10-24,00:00,,1,13,27,,,,,
2017-10-24,01:00,,1,10,29,,,,,
2017-10-24,02:00,,1,10,31,,,,,
2017-10-24,03:00,,1,8,36,,,,,
2017-10-24,04:00,,1,10,36,,,,,
2017-10-24,05:00,,1,16,28,,,,,
2017-10-24,06:00,,6,29,14,,,,,
2017-10-24,07:00,,2,27,9,,,,,
2017-10-24,08:00,,6,33,10,,,,,
2017-10-24,09:00,,7,26,15,,,,,
2017-10-24,10:00,,8,19,21,,,,,
2017-10-24,11:00,,6,15,32,,,,,
2017-10-24,12:00,,3,13,43,,,,,
2017-10-24,13:00,,2,10,48,,,,,
2017-10-24,14:00,,2,10,51,,,,,
2017-10-24,15:00,,2,11,53,,,,,
2017-10-24,16:00,,1,15,46,,,,,
2017-10-24,17:00,,1,17,37,,,,,
2017-10-24,18:00,,1,20,27,,,,,
2017-10-24,19:00,,1,17,24,,,,,
2017-10-24,20:00,,1,15,26,,,,,
2017-10-24,21:00,,1,12,29,,,,,
2017-10-24,22:00,,1,12,33,,,,,
2017-10-24,23:00,,1,7,42,,,,,
2017-10-25,00:00,,1,6,43,,,,,
2017-10-25,01:00,,1,5,45,,,,,
2017-10-25,02:00,,1,4,45,,,,,
2017-10-25,03:00,,1,5,43,,,,,
2017-10-25,04:00,,1,6,36,,,,,
2017-10-25,05:00,,1,10,31,,,,,
2017-10-25,06:00,,5,20,21,,,,,
2017-10-25,07:00,,26,32,10,,,,,
2017-10-25,08:00,,15,28,12,,,,,
2017-10-25,09:00,,13,23,15,,,,,
2017-10-25,10:00,,15,21,15,,,,,
2017-10-25,11:00,,5,15,22,,,,,
2017-10-25,12:00,,3,10,31,,,,,
2017-10-25,13:00,,3,11,35,,,,,
2017-10-25,14:00,,3,10,40,,,,,
