Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_HVS,PM10_TEOM,PM2.5,SO2
2017-10-16,10:00,,5,12,,,,17,,
2017-10-16,11:00,,4,13,,,,16,,
2017-10-16,12:00,,2,9,,,,17,,
2017-10-16,13:00,,1,6,,,,15,,
2017-10-16,14:00,,1,4,,,,14,,
2017-10-16,15:00,,1,6,,,,14,,
2017-10-16,16:00,,1,7,,,,15,,
2017-10-16,17:00,,1,11,,,,15,,
2017-10-16,18:00,,1,17,,,,17,,
2017-10-16,19:00,,1,19,,,,18,,
2017-10-16,20:00,,1,16,,,,18,,
2017-10-16,21:00,,1,15,,,,19,,
2017-10-16,22:00,,1,12,,,,19,,
2017-10-16,23:00,,1,11,,,,18,,
2017-10-17,,,,,,,19.54,,,
2017-10-17,00:00,,1,12,,,,18,,
2017-10-17,01:00,,1,13,,,,18,,
2017-10-17,02:00,,1,13,,,,19,,
2017-10-17,03:00,,1,13,,,,19,,
2017-10-17,04:00,,1,13,,,,19,,
2017-10-17,05:00,,1,12,,,,19,,
2017-10-17,06:00,,1,16,,,,20,,
2017-10-17,07:00,,1,19,,,,21,,
2017-10-17,08:00,,2,18,,,,21,,
2017-10-17,09:00,,4,16,,,,20,,
2017-10-17,10:00,,5,14,,,,21,,
2017-10-17,11:00,,3,11,,,,19,,
2017-10-17,12:00,,3,11,,,,16,,
2017-10-17,13:00,,2,10,,,,16,,
2017-10-17,14:00,,2,9,,,,16,,
2017-10-17,15:00,,1,10,,,,16,,
2017-10-17,16:00,,1,11,,,,17,,
2017-10-17,17:00,,1,13,,,,16,,
2017-10-17,18:00,,1,15,,,,18,,
2017-10-17,19:00,,1,16,,,,19,,
2017-10-17,20:00,,1,17,,,,19,,
2017-10-17,21:00,,1,17,,,,20,,
2017-10-17,22:00,,1,18,,,,21,,
2017-10-17,23:00,,1,17,,,,22,,
2017-10-18,,,,,,,26.82,,,
2017-10-18,00:00,,1,13,,,,21,,
2017-10-18,01:00,,1,11,,,,20,,
2017-10-18,02:00,,1,16,,,,21,,
2017-10-18,03:00,,1,17,,,,20,,
2017-10-18,04:00,,1,17,,,,21,,
2017-10-18,05:00,,1,23,,,,21,,
2017-10-18,06:00,,2,23,,,,22,,
2017-10-18,07:00,,2,26,,,,24,,
2017-10-18,08:00,,4,23,,,,28,,
2017-10-18,09:00,,11,24,,,,28,,
2017-10-18,10:00,,16,25,,,,29,,
2017-10-18,11:00,,11,23,,,,30,,
2017-10-18,12:00,,7,20,,,,30,,
2017-10-18,13:00,,4,16,,,,28,,
2017-10-18,14:00,,3,16,,,,22,,
2017-10-18,15:00,,1,11,,,,23,,
2017-10-18,16:00,,1,12,,,,17,,
2017-10-18,17:00,,1,16,,,,23,,
2017-10-18,18:00,,1,21,,,,25,,
2017-10-18,19:00,,1,16,,,,27,,
2017-10-18,20:00,,1,24,,,,25,,
2017-10-18,21:00,,1,21,,,,22,,
2017-10-18,22:00,,1,18,,,,22,,
2017-10-18,23:00,,1,16,,,,20,,
2017-10-19,00:00,,1,14,,,,18,,
2017-10-19,01:00,,1,12,,,,19,,
2017-10-19,02:00,,1,12,,,,19,,
2017-10-19,03:00,,1,12,,,,21,,
2017-10-19,04:00,,1,12,,,,23,,
2017-10-19,05:00,,1,13,,,,22,,
2017-10-19,06:00,,1,15,,,,21,,
2017-10-19,07:00,,2,18,,,,20,,
2017-10-19,08:00,,4,19,,,,19,,
2017-10-19,09:00,,9,17,,,,17,,
2017-10-19,10:00,,6,15,,,,18,,
2017-10-19,11:00,,5,14,,,,19,,
2017-10-19,12:00,,4,11,,,,15,,
2017-10-19,13:00,,2,10,,,,15,,
2017-10-19,14:00,,2,10,,,,14,,
2017-10-19,15:00,,2,11,,,,12,,
2017-10-19,16:00,,1,12,,,,13,,
2017-10-19,17:00,,1,15,,,,12,,
2017-10-19,18:00,,1,15,,,,13,,
2017-10-19,19:00,,1,15,,,,14,,
2017-10-19,20:00,,1,16,,,,16,,
2017-10-19,21:00,,1,17,,,,17,,
2017-10-19,22:00,,1,17,,,,18,,
2017-10-19,23:00,,1,16,,,,18,,
2017-10-20,00:00,,1,14,,,,16,,
2017-10-20,01:00,,1,10,,,,15,,
2017-10-20,02:00,,1,10,,,,14,,
2017-10-20,03:00,,1,12,,,,16,,
2017-10-20,04:00,,1,14,,,,17,,
2017-10-20,05:00,,1,15,,,,17,,
2017-10-20,06:00,,1,16,,,,17,,
2017-10-20,07:00,,1,16,,,,16,,
2017-10-20,08:00,,2,19,,,,16,,
2017-10-20,09:00,,3,16,,,,16,,
2017-10-20,10:00,,2,14,,,,16,,
2017-10-20,11:00,,3,10,,,,17,,
2017-10-20,12:00,,2,8,,,,13,,
2017-10-20,13:00,,1,11,,,,12,,
2017-10-20,14:00,,2,13,,,,13,,
2017-10-20,15:00,,2,12,,,,14,,
2017-10-20,16:00,,2,14,,,,13,,
2017-10-20,17:00,,1,18,,,,15,,
2017-10-20,18:00,,1,21,,,,16,,
2017-10-20,19:00,,1,21,,,,17,,
2017-10-20,20:00,,1,22,,,,19,,
2017-10-20,21:00,,1,13,,,,18,,
2017-10-20,22:00,,1,5,,,,10,,
2017-10-20,23:00,,1,7,,,,7,,
2017-10-21,00:00,,1,7,,,,7,,
2017-10-21,01:00,,1,7,,,,8,,
2017-10-21,02:00,,1,7,,,,8,,
2017-10-21,03:00,,1,7,,,,7,,
2017-10-21,04:00,,1,7,,,,7,,
2017-10-21,05:00,,1,8,,,,8,,
2017-10-21,06:00,,1,8,,,,6,,
2017-10-21,07:00,,1,8,,,,8,,
2017-10-21,08:00,,1,9,,,,9,,
2017-10-21,09:00,,1,9,,,,9,,
2017-10-21,10:00,,1,7,,,,9,,
2017-10-21,11:00,,2,7,,,,8,,
2017-10-21,12:00,,2,5,,,,9,,
2017-10-21,13:00,,1,5,,,,7,,
2017-10-21,14:00,,1,4,,,,8,,
2017-10-21,15:00,,1,4,,,,6,,
2017-10-21,16:00,,1,5,,,,8,,
2017-10-21,17:00,,1,7,,,,9,,
2017-10-21,18:00,,1,10,,,,8,,
2017-10-21,19:00,,1,10,,,,10,,
2017-10-21,20:00,,1,10,,,,11,,
2017-10-21,21:00,,1,9,,,,12,,
2017-10-21,22:00,,1,9,,,,13,,
2017-10-21,23:00,,1,10,,,,13,,
2017-10-22,00:00,,1,5,,,,11,,
2017-10-22,01:00,,1,3,,,,7,,
2017-10-22,02:00,,1,2,,,,5,,
2017-10-22,03:00,,1,2,,,,4,,
2017-10-22,04:00,,1,3,,,,4,,
2017-10-22,05:00,,1,3,,,,4,,
2017-10-22,06:00,,1,3,,,,5,,
2017-10-22,07:00,,1,2,,,,4,,
2017-10-22,08:00,,1,2,,,,5,,
2017-10-22,09:00,,1,2,,,,7,,
2017-10-22,10:00,,1,2,,,,6,,
2017-10-22,11:00,,1,2,,,,4,,
2017-10-22,12:00,,1,2,,,,7,,
2017-10-22,13:00,,1,2,,,,5,,
2017-10-22,14:00,,1,2,,,,4,,
2017-10-22,15:00,,1,3,,,,6,,
2017-10-22,16:00,,1,3,,,,5,,
2017-10-22,17:00,,1,3,,,,6,,
2017-10-22,18:00,,1,4,,,,6,,
2017-10-22,19:00,,1,4,,,,5,,
2017-10-22,20:00,,1,4,,,,7,,
2017-10-22,21:00,,1,4,,,,4,,
2017-10-22,22:00,,1,4,,,,4,,
2017-10-22,23:00,,1,4,,,,2,,
2017-10-23,00:00,,1,4,,,,2,,
2017-10-23,01:00,,1,4,,,,1,,
2017-10-23,02:00,,1,4,,,,2,,
2017-10-23,03:00,,1,4,,,,3,,
2017-10-23,04:00,,1,4,,,,5,,
2017-10-23,05:00,,1,5,,,,6,,
2017-10-23,06:00,,1,6,,,,7,,
2017-10-23,07:00,,1,6,,,,6,,
2017-10-23,08:00,,1,7,,,,6,,
2017-10-23,09:00,,1,6,,,,6,,
2017-10-23,10:00,,1,5,,,,6,,
2017-10-23,11:00,,1,6,,,,5,,
2017-10-23,12:00,,1,6,,,,3,,
2017-10-23,13:00,,1,6,,,,2,,
2017-10-23,14:00,,1,5,,,,3,,
2017-10-23,15:00,,1,6,,,,5,,
2017-10-23,16:00,,1,6,,,,7,,
2017-10-23,17:00,,1,6,,,,8,,
2017-10-23,18:00,,1,7,,,,7,,
2017-10-23,19:00,,1,8,,,,7,,
2017-10-23,20:00,,1,10,,,,7,,
2017-10-23,21:00,,1,10,,,,8,,
2017-10-23,22:00,,1,10,,,,8,,
2017-10-23,23:00,,1,9,,,,9,,
2017-10-24,00:00,,1,9,,,,8,,
2017-10-24,01:00,,1,7,,,,5,,
2017-10-24,02:00,,1,7,,,,7,,
2017-10-24,03:00,,1,6,,,,9,,
2017-10-24,04:00,,1,6,,,,11,,
2017-10-24,05:00,,1,7,,,,12,,
2017-10-24,06:00,,1,9,,,,12,,
2017-10-24,07:00,,1,10,,,,11,,
2017-10-24,08:00,,1,14,,,,13,,
2017-10-24,09:00,,2,11,,,,14,,
2017-10-24,10:00,,2,8,,,,14,,
2017-10-24,11:00,,1,5,,,,13,,
2017-10-24,12:00,,1,4,,,,11,,
2017-10-24,13:00,,1,4,,,,11,,
2017-10-24,14:00,,1,4,,,,5,,
2017-10-24,15:00,,1,7,,,,5,,
2017-10-24,16:00,,1,11,,,,7,,
2017-10-24,17:00,,1,13,,,,5,,
2017-10-24,18:00,,1,13,,,,4,,
2017-10-24,19:00,,1,14,,,,4,,
2017-10-24,20:00,,1,12,,,,4,,
2017-10-24,21:00,,1,11,,,,7,,
2017-10-24,22:00,,1,8,,,,6,,
2017-10-24,23:00,,1,6,,,,5,,
2017-10-25,00:00,,1,7,,,,4,,
2017-10-25,01:00,,1,5,,,,3,,
2017-10-25,02:00,,1,4,,,,2,,
2017-10-25,03:00,,1,5,,,,4,,
2017-10-25,04:00,,1,6,,,,5,,
2017-10-25,05:00,,1,7,,,,4,,
2017-10-25,06:00,,1,8,,,,7,,
2017-10-25,07:00,,1,11,,,,7,,
2017-10-25,08:00,,1,12,,,,4,,
2017-10-25,09:00,,2,13,,,,3,,
