Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_HVS,PM10_TEOM,PM2.5,SO2
2017-10-04,00:00,,1,10,45,,,9,,1.2
2017-10-04,01:00,,1,6,50,,,8,,1.2
2017-10-04,02:00,,1,4,52,,,7,,1.3
2017-10-04,03:00,,1,4,51,,,7,,1.2
2017-10-04,04:00,,1,11,41,,,9,,1.1
2017-10-04,05:00,,3,13,33,,,10,,1.1
2017-10-04,06:00,,7,20,23,,,10,,0.5
2017-10-04,07:00,,4,15,22,,,11,,1.1
2017-10-04,08:00,,4,14,23,,,13,,1.6
2017-10-04,09:00,,8,14,27,,,16,,2.2
2017-10-04,10:00,,5,11,37,,,15,,2.9
2017-10-04,11:00,,4,12,45,,,16,,3.0
2017-10-04,12:00,,3,12,52,,,15,,2.8
2017-10-04,13:00,,3,11,51,,,12,,3.0
2017-10-04,14:00,,10,14,55,,,11,,3.2
2017-10-04,15:00,,11,12,64,,,8,,2.3
2017-10-04,16:00,,25,19,60,,,14,,2.3
2017-10-04,17:00,,8,17,54,,,17,,1.7
2017-10-04,18:00,,1,17,49,,,13,,1.6
2017-10-04,19:00,,1,15,49,,,14,,1.5
2017-10-04,20:00,,1,13,51,,,11,,1.6
2017-10-04,21:00,,1,15,49,,,10,,1.6
2017-10-04,22:00,,1,14,51,,,11,,1.6
2017-10-04,23:00,,1,5,62,,,7,,1.6
2017-10-05,,,,,,,9.14,,,
2017-10-05,00:00,,1,4,62,,,10,,1.5
2017-10-05,01:00,,1,4,60,,,12,,1.5
2017-10-05,02:00,,1,5,60,,,11,,1.5
2017-10-05,03:00,,1,5,59,,,12,,1.4
2017-10-05,04:00,,1,7,57,,,12,,1.4
2017-10-05,05:00,,1,12,51,,,14,,1.3
2017-10-05,06:00,,25,24,37,,,14,,1.6
2017-10-05,07:00,,35,29,28,,,23,,1.7
2017-10-05,08:00,,55,36,27,,,16,,1.7
2017-10-05,09:00,,8,16,40,,,11,,1.4
2017-10-05,10:00,,14,18,38,,,5,,1.3
2017-10-05,11:00,,41,29,34,,,,,1.3
2017-10-05,12:00,,3,14,40,,,,,1.1
2017-10-05,13:00,,37,27,32,,,,,1.3
2017-10-05,14:00,,24,27,33,,,,,1.2
2017-10-05,15:00,,3,16,42,,,33,,1.2
2017-10-05,16:00,,5,14,45,,,5,,1.4
2017-10-05,17:00,,6,7,59,,,7,,1.6
2017-10-05,18:00,,1,4,64,,,6,,1.5
2017-10-05,19:00,,1,3,69,,,7,,1.5
2017-10-05,20:00,,1,3,70,,,6,,1.4
2017-10-05,21:00,,1,3,68,,,3,,1.4
2017-10-05,22:00,,1,3,65,,,4,,1.3
2017-10-05,23:00,,1,4,62,,,4,,1.4
2017-10-06,,,,,,,6.08,,,
2017-10-06,00:00,,1,3,64,,,4,,1.3
2017-10-06,01:00,,1,2,66,,,6,,1.4
2017-10-06,02:00,,1,3,66,,,6,,1.4
2017-10-06,03:00,,1,3,63,,,6,,1.3
2017-10-06,04:00,,1,3,62,,,5,,1.2
2017-10-06,05:00,,1,4,59,,,6,,1.2
2017-10-06,06:00,,1,4,59,,,7,,1.2
2017-10-06,07:00,,37,21,52,,,7,,1.4
2017-10-06,08:00,,2,7,55,,,7,,1.1
2017-10-06,09:00,,4,7,57,,,7,,1.4
2017-10-06,10:00,,7,10,54,,,6,,1.3
2017-10-06,11:00,,8,10,55,,,3,,1.3
2017-10-06,12:00,,2,8,55,,,4,,1.3
2017-10-06,13:00,,5,8,57,,,4,,1.3
2017-10-06,14:00,,33,19,50,,,11,,1.4
2017-10-06,15:00,,8,12,53,,,9,,1.3
2017-10-06,16:00,,1,9,55,,,4,,1.3
2017-10-06,17:00,,1,9,53,,,5,,1.2
2017-10-06,18:00,,1,10,50,,,5,,1.1
2017-10-06,19:00,,1,7,59,,,2,,1.2
2017-10-06,20:00,,1,7,67,,,0,,1.3
2017-10-06,21:00,,1,10,54,,,1,,1.1
2017-10-06,22:00,,1,11,43,,,4,,0.5
2017-10-06,23:00,,1,5,51,,,5,,1.0
2017-10-07,,,,,,,8.80,,,
2017-10-07,00:00,,1,4,52,,,7,,1.0
2017-10-07,01:00,,1,4,49,,,7,,1.0
2017-10-07,02:00,,1,4,48,,,6,,1.0
2017-10-07,03:00,,1,4,45,,,6,,0.5
2017-10-07,04:00,,1,7,32,,,8,,0.5
2017-10-07,05:00,,1,6,32,,,9,,0.5
2017-10-07,06:00,,1,8,37,,,7,,0.5
2017-10-07,07:00,,2,12,29,,,7,,0.5
2017-10-07,08:00,,2,14,38,,,6,,0.5
2017-10-07,09:00,,1,7,53,,,7,,1.2
2017-10-07,10:00,,1,6,56,,,7,,1.3
2017-10-07,11:00,,1,6,55,,,6,,1.2
2017-10-07,12:00,,1,4,57,,,6,,1.3
2017-10-07,13:00,,1,3,62,,,4,,1.4
2017-10-07,14:00,,1,5,60,,,3,,1.3
2017-10-07,15:00,,1,5,61,,,2,,1.2
2017-10-07,16:00,,1,8,50,,,3,,1.1
2017-10-07,17:00,,2,13,46,,,5,,1.6
2017-10-07,18:00,,1,12,45,,,6,,2.0
2017-10-07,19:00,,1,12,47,,,8,,2.2
2017-10-07,20:00,,1,11,47,,,8,,1.9
2017-10-07,21:00,,1,7,51,,,9,,1.6
2017-10-07,22:00,,1,9,49,,,8,,1.6
2017-10-07,23:00,,1,5,49,,,8,,1.4
2017-10-08,,,,,,,5.52,,,
2017-10-08,00:00,,1,5,44,,,8,,1.2
2017-10-08,01:00,,1,8,41,,,8,,1.2
2017-10-08,02:00,,1,15,35,,,7,,1.1
2017-10-08,03:00,,1,12,37,,,5,,1.2
2017-10-08,04:00,,1,10,38,,,4,,1.2
2017-10-08,05:00,,1,9,39,,,3,,1.1
2017-10-08,06:00,,1,9,37,,,1,,1.1
2017-10-08,07:00,,1,4,45,,,1,,1.2
2017-10-08,08:00,,1,4,45,,,1,,1.1
2017-10-08,09:00,,1,4,43,,,1,,1.1
2017-10-08,10:00,,1,4,46,,,2,,1.1
2017-10-08,11:00,,1,3,47,,,5,,1.2
2017-10-08,12:00,,1,4,45,,,3,,1.1
2017-10-08,13:00,,1,4,45,,,3,,1.2
2017-10-08,14:00,,1,3,63,,,3,,1.4
2017-10-08,15:00,,1,4,61,,,3,,1.3
2017-10-08,16:00,,1,5,56,,,4,,1.2
2017-10-08,17:00,,1,4,62,,,4,,1.4
2017-10-08,18:00,,1,7,58,,,5,,1.4
2017-10-08,19:00,,1,15,40,,,8,,0.5
2017-10-08,20:00,,1,15,26,,,9,,0.5
2017-10-08,21:00,,1,12,32,,,10,,0.5
2017-10-08,22:00,,1,12,21,,,10,,0.5
2017-10-08,23:00,,1,15,15,,,10,,0.5
2017-10-09,,,,,,,13.53,,,
2017-10-09,00:00,,1,12,19,,,12,,0.5
2017-10-09,01:00,,1,9,26,,,10,,0.5
2017-10-09,02:00,,1,8,20,,,8,,0.5
2017-10-09,03:00,,1,7,10,,,7,,0.5
2017-10-09,04:00,,1,6,6,,,9,,0.5
2017-10-09,05:00,,3,10,4,,,10,,0.5
2017-10-09,06:00,,8,12,4,,,12,,0.5
2017-10-09,07:00,,16,16,2,,,10,,0.5
2017-10-09,08:00,,16,26,16,,,11,,1.2
2017-10-09,09:00,,3,11,46,,,13,,1.7
2017-10-09,10:00,,4,10,54,,,10,,2.2
2017-10-09,11:00,,4,10,58,,,9,,2.3
2017-10-09,12:00,,3,8,64,,,9,,2.1
2017-10-09,13:00,,3,6,69,,,7,,1.9
2017-10-09,14:00,,2,6,69,,,7,,1.8
2017-10-09,15:00,,2,8,66,,,7,,1.8
2017-10-09,16:00,,2,9,64,,,9,,1.6
2017-10-09,17:00,,1,8,63,,,6,,1.6
2017-10-09,18:00,,1,11,54,,,8,,1.7
2017-10-09,19:00,,2,25,28,,,11,,1.7
2017-10-09,20:00,,2,23,21,,,64,,2.3
2017-10-09,21:00,,1,16,26,,,41,,1.6
2017-10-09,22:00,,1,12,22,,,13,,1.1
2017-10-09,23:00,,1,9,19,,,13,,0.5
2017-10-10,,,,,,,10.03,,,
2017-10-10,00:00,,1,8,17,,,14,,0.5
2017-10-10,01:00,,1,5,34,,,14,,1.2
2017-10-10,02:00,,1,5,38,,,8,,1.4
2017-10-10,03:00,,1,6,36,,,8,,1.7
2017-10-10,04:00,,1,7,31,,,11,,2.0
2017-10-10,05:00,,1,9,26,,,11,,1.8
2017-10-10,06:00,,2,11,22,,,11,,1.6
2017-10-10,07:00,,5,12,18,,,10,,1.4
2017-10-10,08:00,,9,13,15,,,8,,1.3
2017-10-10,09:00,,6,12,15,,,7,,1.1
2017-10-10,10:00,,9,13,14,,,6,,1.1
2017-10-10,11:00,,10,15,12,,,6,,1.1
2017-10-10,12:00,,9,19,9,,,7,,1.2
2017-10-10,13:00,,9,20,9,,,5,,1.3
2017-10-10,14:00,,12,24,14,,,7,,1.2
2017-10-10,15:00,,5,20,25,,,8,,1.3
2017-10-10,16:00,,5,19,24,,,10,,1.4
2017-10-10,17:00,,3,18,20,,,11,,1.3
2017-10-10,18:00,,2,20,17,,,11,,1.2
2017-10-10,19:00,,2,23,21,,,12,,1.4
2017-10-10,20:00,,1,17,25,,,11,,1.5
2017-10-10,21:00,,1,14,28,,,9,,1.4
2017-10-10,22:00,,1,14,22,,,9,,1.3
2017-10-10,23:00,,2,20,17,,,9,,1.4
2017-10-11,,,,,,,9.76,,,
2017-10-11,00:00,,1,16,19,,,9,,1.6
2017-10-11,01:00,,1,18,19,,,8,,1.8
2017-10-11,02:00,,1,12,20,,,7,,1.7
2017-10-11,03:00,,1,12,25,,,6,,1.4
2017-10-11,04:00,,1,6,25,,,5,,1.4
2017-10-11,05:00,,1,10,22,,,6,,1.5
2017-10-11,06:00,,2,12,20,,,7,,1.6
2017-10-11,07:00,,3,17,16,,,9,,1.8
2017-10-11,08:00,,4,18,18,,,9,,2.1
2017-10-11,09:00,,7,17,21,,,8,,2.5
2017-10-11,10:00,,7,17,26,,,9,,2.8
2017-10-11,11:00,,6,13,27,,,10,,2.9
2017-10-11,12:00,,5,12,29,,,11,,2.8
2017-10-11,13:00,,5,11,38,,,10,,3.6
2017-10-11,14:00,,4,10,48,,,8,,4.4
2017-10-11,15:00,,3,11,49,,,9,,3.9
2017-10-11,16:00,,2,12,45,,,10,,4.2
2017-10-11,17:00,,4,21,29,,,11,,3.7
2017-10-11,18:00,,2,22,22,,,12,,2.4
2017-10-11,19:00,,1,25,21,,,11,,2.5
2017-10-11,20:00,,1,21,28,,,10,,3.0
2017-10-11,21:00,,1,17,31,,,10,,3.2
2017-10-11,22:00,,1,12,33,,,10,,2.3
2017-10-11,23:00,,1,10,31,,,10,,1.8
2017-10-12,,,,,,,13.08,,,
2017-10-12,00:00,,1,5,34,,,9,,1.8
2017-10-12,01:00,,1,9,33,,,9,,2.0
2017-10-12,02:00,,1,12,27,,,10,,2.2
2017-10-12,03:00,,1,13,30,,,10,,2.6
2017-10-12,04:00,,1,7,32,,,9,,2.5
2017-10-12,05:00,,1,9,30,,,10,,2.6
2017-10-12,06:00,,1,12,24,,,11,,2.5
2017-10-12,07:00,,2,15,21,,,13,,3.0
2017-10-12,08:00,,5,16,23,,,14,,2.9
2017-10-12,09:00,,6,12,26,,,13,,2.9
2017-10-12,10:00,,5,15,22,,,14,,2.8
2017-10-12,11:00,,6,15,24,,,14,,2.6
2017-10-12,12:00,,6,11,32,,,14,,3.6
2017-10-12,13:00,,7,11,51,,,12,,3.8
2017-10-12,14:00,,5,7,66,,,8,,2.8
2017-10-12,15:00,,2,7,69,,,6,,2.5
2017-10-12,16:00,,1,9,60,,,7,,2.0
2017-10-12,17:00,,1,11,53,,,10,,1.9
2017-10-12,18:00,,1,11,54,,,17,,1.9
2017-10-12,19:00,,3,23,33,,,13,,1.7
2017-10-12,20:00,,1,25,19,,,22,,1.4
2017-10-12,21:00,,1,20,15,,,24,,1.3
2017-10-12,22:00,,1,21,9,,,17,,0.5
2017-10-12,23:00,,2,20,9,,,15,,0.5
2017-10-13,,,,,,,20.64,,,
2017-10-13,00:00,,1,18,26,,,14,,1.2
2017-10-13,01:00,,1,12,34,,,10,,1.5
2017-10-13,02:00,,1,14,23,,,10,,1.3
2017-10-13,03:00,,1,16,26,,,11,,1.4
2017-10-13,04:00,,1,17,28,,,11,,1.5
2017-10-13,05:00,,1,14,31,,,11,,1.5
2017-10-13,06:00,,2,18,28,,,10,,1.5
2017-10-13,07:00,,8,25,25,,,12,,1.6
2017-10-13,08:00,,9,24,25,,,14,,1.8
2017-10-13,09:00,,9,22,25,,,20,,2.2
2017-10-13,10:00,,7,15,39,,,18,,2.8
2017-10-13,11:00,,5,10,54,,,18,,3.4
2017-10-13,12:00,,4,8,63,,,16,,3.0
2017-10-13,13:00,,4,9,67,,,12,,2.6
2017-10-13,14:00,,7,13,63,,,10,,2.8
2017-10-13,15:00,,5,11,64,,,15,,2.6
2017-10-13,16:00,,1,8,64,,,17,,2.1
2017-10-13,17:00,,1,10,60,,,10,,1.8
2017-10-13,18:00,,4,28,32,,,14,,1.4
2017-10-13,19:00,,2,25,22,,,20,,1.3
2017-10-13,20:00,,1,22,17,,,21,,1.4
2017-10-13,21:00,,3,24,8,,,29,,1.1
2017-10-13,22:00,,4,24,4,,,30,,0.5
2017-10-13,23:00,,5,21,2,,,27,,0.5
2017-10-14,,,,,,,20.00,,,
2017-10-14,00:00,,5,17,1,,,23,,0.5
2017-10-14,01:00,,6,14,1,,,22,,0.5
2017-10-14,02:00,,6,12,1,,,22,,0.5
2017-10-14,03:00,,1,13,3,,,25,,0.5
2017-10-14,04:00,,1,11,2,,,20,,0.5
2017-10-14,05:00,,2,11,1,,,19,,0.5
2017-10-14,06:00,,6,12,1,,,21,,0.5
2017-10-14,07:00,,7,11,1,,,22,,0.5
2017-10-14,08:00,,10,13,7,,,21,,0.5
2017-10-14,09:00,,6,10,21,,,17,,1.9
2017-10-14,10:00,,5,12,28,,,14,,3.5
2017-10-14,11:00,,4,13,31,,,13,,4.6
2017-10-14,12:00,,5,12,30,,,14,,4.8
2017-10-14,13:00,,4,9,39,,,13,,5.8
2017-10-14,14:00,,3,9,47,,,11,,5.4
2017-10-14,15:00,,3,10,47,,,11,,5.4
2017-10-14,16:00,,2,9,46,,,11,,4.8
2017-10-14,17:00,,2,16,39,,,12,,4.1
2017-10-14,18:00,,6,27,22,,,14,,2.8
2017-10-14,19:00,,2,19,22,,,16,,2.2
2017-10-14,20:00,,1,18,19,,,19,,1.8
2017-10-14,21:00,,3,27,5,,,20,,1.3
2017-10-14,22:00,,12,25,2,,,26,,1.1
2017-10-14,23:00,,6,22,2,,,29,,0.5
2017-10-15,,,,,,,23.06,,,
2017-10-15,00:00,,7,19,1,,,32,,0.5
2017-10-15,01:00,,9,14,1,,,32,,0.5
2017-10-15,02:00,,8,12,1,,,31,,0.5
2017-10-15,03:00,,11,12,1,,,28,,0.5
2017-10-15,04:00,,9,9,1,,,26,,0.5
2017-10-15,05:00,,11,9,1,,,28,,0.5
2017-10-15,06:00,,11,8,1,,,28,,0.5
2017-10-15,07:00,,14,9,1,,,27,,0.5
2017-10-15,08:00,,24,7,2,,,25,,0.5
2017-10-15,09:00,,14,12,8,,,22,,0.5
2017-10-15,10:00,,3,8,32,,,18,,1.7
2017-10-15,11:00,,2,7,44,,,15,,3.0
2017-10-15,12:00,,4,12,45,,,14,,8.7
2017-10-15,13:00,,5,12,47,,,14,,16.7
2017-10-15,14:00,,2,8,59,,,14,,7.5
2017-10-15,15:00,,2,8,58,,,16,,6.6
2017-10-15,16:00,,2,9,65,,,15,,5.9
2017-10-15,17:00,,1,10,65,,,18,,4.3
2017-10-15,18:00,,1,14,58,,,18,,3.3
2017-10-15,19:00,,1,10,61,,,25,,3.3
2017-10-15,20:00,,1,16,34,,,33,,2.6
2017-10-15,21:00,,1,23,17,,,29,,1.6
2017-10-15,22:00,,1,25,7,,,26,,1.1
2017-10-15,23:00,,7,24,2,,,24,,0.5
2017-10-16,,,,,,,30.02,,,
2017-10-16,00:00,,3,21,6,,,19,,0.5
2017-10-16,01:00,,1,12,18,,,16,,1.0
2017-10-16,02:00,,1,16,24,,,15,,1.3
2017-10-16,03:00,,1,10,29,,,16,,1.4
2017-10-16,04:00,,1,6,36,,,15,,1.6
2017-10-16,05:00,,1,12,32,,,16,,2.0
2017-10-16,06:00,,19,23,24,,,31,,2.1
2017-10-16,07:00,,2,14,28,,,125,,2.3
2017-10-16,08:00,,9,20,24,,,17,,2.6
2017-10-16,09:00,,3,10,39,,,19,,4.1
2017-10-16,10:00,,5,12,40,,,16,,5.7
2017-10-16,11:00,,4,11,43,,,17,,5.9
2017-10-16,12:00,,3,10,49,,,19,,6.3
2017-10-16,13:00,,2,8,61,,,16,,5.2
2017-10-16,14:00,,3,11,64,,,17,,5.8
2017-10-16,15:00,,3,13,62,,,21,,6.0
2017-10-16,16:00,,2,14,59,,,21,,5.2
2017-10-16,17:00,,3,18,53,,,22,,4.6
2017-10-16,18:00,,1,21,50,,,22,,4.1
2017-10-16,19:00,,2,28,28,,,24,,3.1
2017-10-16,20:00,,2,24,27,,,34,,3.0
2017-10-16,21:00,,9,30,8,,,55,,2.7
2017-10-16,22:00,,8,30,3,,,65,,2.1
2017-10-16,23:00,,6,23,2,,,57,,1.5
2017-10-17,,,,,,,30.03,,,
2017-10-17,00:00,,7,24,2,,,34,,1.3
2017-10-17,01:00,,10,23,1,,,32,,1.1
2017-10-17,02:00,,8,18,1,,,25,,0.5
2017-10-17,03:00,,10,16,1,,,23,,0.5
2017-10-17,04:00,,3,15,19,,,21,,1.2
2017-10-17,05:00,,1,10,40,,,22,,2.1
2017-10-17,06:00,,2,16,36,,,23,,11.9
2017-10-17,07:00,,5,15,36,,,25,,10.4
2017-10-17,08:00,,8,16,34,,,27,,6.0
2017-10-17,09:00,,4,13,37,,,33,,6.2
2017-10-17,10:00,,4,12,45,,,30,,6.2
2017-10-17,11:00,,5,12,55,,,27,,6.2
2017-10-17,12:00,,6,17,52,,,28,,11.2
2017-10-17,13:00,,2,9,68,,,30,,8.1
2017-10-17,14:00,,2,8,74,,,32,,5.3
2017-10-17,15:00,,3,10,73,,,29,,4.8
2017-10-17,16:00,,2,11,71,,,34,,4.4
2017-10-17,17:00,,2,13,67,,,28,,3.7
2017-10-17,18:00,,1,15,64,,,28,,3.6
2017-10-17,19:00,,1,17,60,,,28,,5.2
2017-10-17,20:00,,1,19,56,,,36,,6.4
2017-10-17,21:00,,1,23,27,,,36,,3.0
2017-10-17,22:00,,1,29,18,,,35,,2.1
2017-10-17,23:00,,1,31,5,,,27,,1.4
2017-10-18,00:00,,1,12,51,,,25,,2.7
2017-10-18,01:00,,1,9,53,,,21,,3.2
2017-10-18,02:00,,1,8,40,,,19,,2.1
2017-10-18,03:00,,1,11,32,,,21,,1.7
2017-10-18,04:00,,1,18,19,,,21,,1.3
2017-10-18,05:00,,2,20,10,,,22,,1.0
2017-10-18,06:00,,21,25,4,,,25,,0.5
2017-10-18,07:00,,106,37,1,,,48,,1.5
2017-10-18,08:00,,169,46,2,,,71,,2.1
2017-10-18,11:00,,4,12,68,,,,,5.9
2017-10-18,12:00,,2,11,69,,,,,6.8
2017-10-18,13:00,,3,11,69,,,32,,6.0
2017-10-18,14:00,,2,12,69,,,39,,5.5
2017-10-18,15:00,,4,14,69,,,41,,5.1
2017-10-18,16:00,,2,12,69,,,41,,4.5
2017-10-18,17:00,,1,13,65,,,38,,3.5
2017-10-18,18:00,,2,23,45,,,41,,2.5
2017-10-18,19:00,,3,36,16,,,48,,1.6
2017-10-18,20:00,,5,34,6,,,50,,1.1
2017-10-18,21:00,,10,33,3,,,63,,1.1
2017-10-18,22:00,,11,29,2,,,82,,1.2
2017-10-18,23:00,,11,25,1,,,72,,0.5
2017-10-19,00:00,,4,22,4,,,56,,0.5
2017-10-19,01:00,,2,15,4,,,47,,0.5
2017-10-19,02:00,,2,14,3,,,40,,0.5
2017-10-19,03:00,,1,12,3,,,38,,0.5
2017-10-19,04:00,,3,14,2,,,35,,0.5
2017-10-19,05:00,,20,19,1,,,34,,0.5
2017-10-19,06:00,,31,21,1,,,32,,0.5
2017-10-19,07:00,,69,24,1,,,30,,0.5
2017-10-19,08:00,,78,24,2,,,37,,1.2
2017-10-19,09:00,,17,16,15,,,32,,1.2
2017-10-19,10:00,,5,10,24,,,25,,1.3
2017-10-19,11:00,,8,9,29,,,18,,1.8
2017-10-19,12:00,,6,10,32,,,21,,3.0
2017-10-19,13:00,,7,12,33,,,31,,3.9
2017-10-19,14:00,,7,12,34,,,27,,3.9
2017-10-19,15:00,,5,11,38,,,24,,3.2
2017-10-19,16:00,,4,9,39,,,28,,2.3
2017-10-19,17:00,,3,11,38,,,37,,1.7
2017-10-19,18:00,,2,16,35,,,27,,1.5
2017-10-19,19:00,,1,15,38,,,29,,1.5
2017-10-19,20:00,,1,12,43,,,31,,1.5
2017-10-19,21:00,,1,8,45,,,31,,1.4
2017-10-19,22:00,,1,6,49,,,30,,1.4
2017-10-19,23:00,,1,5,51,,,32,,1.4
2017-10-20,00:00,,1,4,50,,,33,,1.3
2017-10-20,01:00,,1,4,48,,,32,,1.2
2017-10-20,02:00,,1,4,44,,,30,,1.2
2017-10-20,03:00,,1,8,41,,,24,,1.1
2017-10-20,04:00,,1,7,44,,,25,,1.2
2017-10-20,05:00,,1,9,38,,,23,,1.1
2017-10-20,06:00,,7,14,31,,,16,,0.5
2017-10-20,07:00,,16,14,30,,,14,,1.1
2017-10-20,08:00,,2,8,34,,,15,,1.1
2017-10-20,09:00,,4,12,34,,,13,,1.1
2017-10-20,10:00,,3,9,35,,,15,,1.4
2017-10-20,11:00,,4,9,39,,,15,,1.4
2017-10-20,12:00,,4,8,43,,,16,,1.7
2017-10-20,13:00,,4,10,49,,,18,,1.9
2017-10-20,14:00,,5,9,47,,,21,,1.9
2017-10-20,15:00,,2,9,48,,,21,,1.7
2017-10-20,16:00,,2,10,48,,,20,,1.5
2017-10-20,17:00,,2,15,42,,,23,,1.6
2017-10-20,18:00,,2,20,42,,,26,,1.8
2017-10-20,19:00,,1,17,45,,,29,,2.3
2017-10-20,20:00,,1,15,47,,,28,,3.0
2017-10-20,21:00,,1,14,49,,,28,,3.2
2017-10-20,22:00,,1,13,40,,,28,,2.4
2017-10-20,23:00,,1,16,37,,,27,,2.1
2017-10-21,00:00,,1,10,41,,,28,,2.6
2017-10-21,01:00,,1,19,25,,,30,,2.4
2017-10-21,02:00,,1,21,15,,,29,,2.3
2017-10-21,03:00,,1,14,14,,,25,,1.7
2017-10-21,04:00,,1,16,10,,,20,,1.2
2017-10-21,05:00,,3,18,2,,,19,,0.5
2017-10-21,06:00,,8,15,1,,,17,,0.5
2017-10-21,07:00,,23,19,3,,,18,,0.5
2017-10-21,08:00,,23,23,6,,,24,,1.1
2017-10-21,09:00,,6,17,19,,,21,,1.5
2017-10-21,10:00,,5,14,24,,,19,,1.6
2017-10-21,11:00,,4,14,27,,,21,,1.8
2017-10-21,12:00,,3,14,32,,,23,,2.1
2017-10-21,13:00,,4,13,31,,,24,,2.2
2017-10-21,14:00,,3,12,35,,,24,,2.9
2017-10-21,15:00,,3,11,38,,,19,,3.1
2017-10-21,16:00,,3,10,38,,,18,,3.2
2017-10-21,17:00,,2,16,33,,,16,,3.0
2017-10-21,18:00,,1,13,33,,,16,,2.8
2017-10-21,19:00,,2,19,26,,,20,,2.8
2017-10-21,20:00,,1,11,42,,,21,,3.5
2017-10-21,21:00,,1,9,45,,,15,,3.0
