Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_HVS,PM10_TEOM,PM2.5,SO2
2017-10-18,,,,,,26,30.50,,,
2017-10-18,00:00,,1,9,58,,,21,,
2017-10-18,01:00,,1,8,57,,,19,,
2017-10-18,02:00,,1,7,60,,,18,,
2017-10-18,03:00,,1,7,60,,,19,,
2017-10-18,04:00,,1,7,61,,,21,,
2017-10-18,05:00,,1,6,60,,,25,,
2017-10-18,06:00,,1,6,60,,,25,,
2017-10-18,07:00,,1,9,52,,,23,,
2017-10-18,08:00,,1,9,51,,,24,,
2017-10-18,09:00,,1,9,48,,,23,,
2017-10-18,10:00,,1,8,63,,,22,,
2017-10-18,11:00,,1,8,68,,,21,,
2017-10-18,12:00,,1,7,71,,,23,,
2017-10-18,13:00,,1,5,86,,,24,,
2017-10-18,14:00,,1,5,93,,,22,,
2017-10-18,15:00,,1,5,94,,,25,,
2017-10-18,16:00,,1,5,92,,,26,,
2017-10-18,17:00,,1,8,64,,,30,,
2017-10-18,18:00,,1,10,59,,,34,,
2017-10-18,19:00,,1,9,56,,,37,,
2017-10-18,20:00,,1,7,58,,,37,,
2017-10-18,21:00,,1,8,54,,,39,,
2017-10-18,22:00,,1,9,41,,,40,,
2017-10-18,23:00,,1,9,41,,,42,,
2017-10-19,,,,,,23,,,,
2017-10-19,00:00,,1,8,21,,,40,,
2017-10-19,01:00,,1,7,11,,,33,,
2017-10-19,02:00,,1,6,8,,,26,,
2017-10-19,03:00,,1,8,13,,,28,,
2017-10-19,04:00,,1,8,7,,,29,,
2017-10-19,05:00,,1,12,13,,,32,,
2017-10-19,06:00,,3,13,7,,,34,,
2017-10-19,07:00,,2,12,13,,,30,,
2017-10-19,08:00,,2,11,20,,,29,,
2017-10-19,09:00,,4,12,20,,,29,,
2017-10-19,10:00,,4,12,24,,,27,,
2017-10-19,11:00,,4,12,33,,,25,,
2017-10-19,12:00,,3,12,41,,,20,,
2017-10-19,13:00,,2,11,51,,,20,,
2017-10-19,14:00,,1,9,59,,,18,,
2017-10-19,15:00,,1,9,65,,,17,,
2017-10-19,16:00,,2,13,38,,,17,,
2017-10-19,17:00,,1,17,26,,,19,,
2017-10-19,18:00,,1,21,25,,,20,,
2017-10-19,19:00,,1,13,35,,,22,,
2017-10-19,20:00,,1,10,40,,,23,,
2017-10-19,21:00,,1,9,39,,,23,,
2017-10-19,22:00,,1,9,38,,,22,,
2017-10-19,23:00,,1,9,38,,,22,,
2017-10-20,00:00,,1,9,40,,,23,,
2017-10-20,01:00,,1,8,42,,,24,,
2017-10-20,02:00,,1,5,46,,,25,,
2017-10-20,03:00,,1,4,47,,,25,,
2017-10-20,04:00,,1,5,47,,,24,,
2017-10-20,05:00,,1,4,46,,,22,,
2017-10-20,06:00,,1,4,47,,,20,,
2017-10-20,07:00,,1,6,44,,,21,,
2017-10-20,08:00,,1,9,40,,,20,,
2017-10-20,09:00,,2,10,39,,,19,,
2017-10-20,10:00,,2,9,40,,,18,,
2017-10-20,11:00,,2,9,46,,,15,,
2017-10-20,12:00,,2,9,51,,,13,,
2017-10-20,13:00,,2,7,55,,,13,,
2017-10-20,14:00,,1,5,66,,,10,,
2017-10-20,15:00,,1,5,70,,,12,,
2017-10-20,16:00,,1,7,67,,,16,,
2017-10-20,17:00,,1,9,60,,,20,,
2017-10-20,18:00,,1,9,58,,,20,,
2017-10-20,19:00,,1,12,46,,,21,,
2017-10-20,20:00,,1,13,39,,,23,,
2017-10-20,21:00,,1,13,33,,,28,,
2017-10-20,22:00,,1,12,34,,,30,,
2017-10-20,23:00,,1,12,33,,,25,,
2017-10-21,00:00,,1,14,28,,,24,,
2017-10-21,01:00,,1,13,35,,,22,,
2017-10-21,02:00,,1,12,39,,,16,,
2017-10-21,03:00,,1,8,47,,,11,,
2017-10-21,04:00,,1,6,53,,,7,,
2017-10-21,05:00,,1,5,54,,,7,,
2017-10-21,06:00,,1,7,51,,,6,,
2017-10-21,07:00,,4,13,46,,,7,,
2017-10-21,08:00,,1,7,49,,,7,,
2017-10-21,09:00,,1,8,48,,,8,,
2017-10-21,10:00,,1,8,46,,,7,,
2017-10-21,11:00,,1,9,44,,,7,,
2017-10-21,12:00,,1,8,48,,,9,,
2017-10-21,13:00,,1,9,46,,,10,,
2017-10-21,14:00,,1,9,40,,,11,,
2017-10-21,15:00,,1,8,46,,,12,,
2017-10-21,16:00,,1,8,46,,,14,,
2017-10-21,17:00,,1,8,49,,,15,,
2017-10-21,18:00,,1,9,38,,,13,,
2017-10-21,19:00,,1,10,32,,,16,,
2017-10-21,20:00,,1,11,28,,,17,,
2017-10-21,21:00,,1,12,25,,,17,,
2017-10-21,22:00,,1,13,27,,,20,,
2017-10-21,23:00,,1,9,36,,,21,,
2017-10-22,00:00,,1,7,38,,,16,,
2017-10-22,01:00,,1,7,32,,,13,,
2017-10-22,02:00,,1,7,32,,,14,,
2017-10-22,03:00,,1,7,36,,,15,,
2017-10-22,04:00,,1,6,37,,,7,,
2017-10-22,05:00,,1,6,40,,,6,,
2017-10-22,06:00,,1,4,51,,,4,,
2017-10-22,07:00,,1,3,56,,,3,,
2017-10-22,08:00,,1,3,57,,,3,,
2017-10-22,09:00,,1,3,55,,,4,,
2017-10-22,10:00,,1,3,52,,,7,,
2017-10-22,11:00,,1,3,54,,,4,,
2017-10-22,12:00,,1,2,58,,,1,,
2017-10-22,13:00,,1,2,64,,,5,,
2017-10-22,14:00,,1,2,63,,,5,,
2017-10-22,15:00,,1,2,60,,,4,,
2017-10-22,16:00,,1,4,58,,,5,,
2017-10-22,17:00,,1,4,54,,,5,,
2017-10-22,18:00,,1,4,55,,,4,,
2017-10-22,19:00,,1,5,51,,,5,,
2017-10-22,20:00,,1,5,49,,,4,,
2017-10-22,21:00,,1,7,45,,,6,,
2017-10-22,22:00,,1,5,53,,,6,,
2017-10-22,23:00,,1,4,53,,,4,,
2017-10-23,00:00,,1,4,51,,,4,,
2017-10-23,01:00,,1,4,47,,,4,,
2017-10-23,02:00,,1,4,40,,,3,,
2017-10-23,03:00,,1,3,39,,,3,,
2017-10-23,04:00,,1,4,36,,,3,,
2017-10-23,05:00,,1,4,36,,,4,,
2017-10-23,06:00,,1,5,37,,,5,,
2017-10-23,07:00,,1,5,35,,,5,,
2017-10-23,08:00,,1,6,35,,,6,,
2017-10-23,09:00,,1,7,30,,,8,,
2017-10-23,10:00,,1,7,30,,,9,,
2017-10-23,11:00,,2,6,35,,,9,,
2017-10-23,12:00,,2,6,40,,,7,,
2017-10-23,13:00,,1,6,43,,,6,,
2017-10-23,14:00,,1,6,46,,,7,,
2017-10-23,15:00,,1,6,44,,,7,,
2017-10-23,16:00,,1,8,39,,,7,,
2017-10-23,17:00,,1,8,32,,,4,,
2017-10-23,18:00,,1,7,31,,,4,,
2017-10-23,19:00,,1,7,31,,,4,,
2017-10-23,20:00,,1,8,25,,,5,,
2017-10-23,21:00,,1,8,21,,,8,,
2017-10-23,22:00,,1,9,20,,,10,,
2017-10-23,23:00,,1,9,20,,,10,,
2017-10-24,00:00,,1,8,23,,,9,,
2017-10-24,01:00,,1,8,21,,,10,,
2017-10-24,02:00,,1,12,18,,,11,,
2017-10-24,03:00,,1,14,17,,,12,,
2017-10-24,04:00,,1,12,13,,,10,,
2017-10-24,05:00,,1,11,19,,,9,,
2017-10-24,06:00,,1,11,17,,,11,,
2017-10-24,07:00,,1,11,16,,,12,,
