Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2012-05-01,,,,,,43,,,
2012-05-01,01:00,,1,21,68,,,,
2012-05-01,02:00,,1,22,55,,,,
2012-05-01,03:00,,1,17,55,,,,
2012-05-01,04:00,,1,17,46,,,,
2012-05-01,05:00,,2,21,22,,,,
2012-05-01,06:00,,2,18,28,,,,
2012-05-01,07:00,,1,14,48,,,,
2012-05-01,08:00,,2,14,55,,,,
2012-05-01,09:00,,2,17,63,,,,
2012-05-01,10:00,,2,17,79,,,,
2012-05-01,11:00,,1,11,101,,,,
2012-05-01,12:00,,1,6,115,,,,
2012-05-01,13:00,,1,7,116,,,,
2012-05-01,14:00,,1,6,119,,,,
2012-05-01,15:00,,1,5,123,,,,
2012-05-01,16:00,,1,6,122,,,,
2012-05-01,17:00,,1,7,123,,,,
2012-05-01,18:00,,1,12,118,,,,
2012-05-01,19:00,,2,15,105,,,,
2012-05-01,20:00,,1,17,94,,,,
2012-05-01,21:00,,3,34,60,,,,
2012-05-01,22:00,,3,37,39,,,,
2012-05-01,23:00,,2,31,30,,,,
2012-05-02,,,,,,34,,,
2012-05-02,00:00,,2,30,25,,,,
2012-05-02,01:00,,1,22,30,,,,
2012-05-02,02:00,,1,19,34,,,,
2012-05-02,03:00,,1,18,36,,,,
2012-05-02,04:00,,15,29,21,,,,
2012-05-02,05:00,,23,39,11,,,,
2012-05-02,06:00,,62,52,7,,,,
2012-05-02,07:00,,40,51,11,,,,
2012-05-02,08:00,,47,51,17,,,,
2012-05-02,09:00,,13,37,46,,,,
2012-05-02,10:00,,9,27,66,,,,
2012-05-02,11:00,,5,21,85,,,,
2012-05-02,12:00,,4,20,101,,,,
2012-05-02,13:00,,6,20,110,,,,
2012-05-02,14:00,,8,23,118,,,,
2012-05-02,15:00,,5,22,125,,,,
