Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2012-05-01,,,,,,35,,22.19,
2012-05-01,01:00,,1,10,67,,,,
2012-05-01,02:00,,1,9,66,,,,
2012-05-01,03:00,,1,6,67,,,,
2012-05-01,04:00,,1,6,64,,,,
2012-05-01,05:00,,1,7,60,,,,
2012-05-01,06:00,,1,7,56,,,,
2012-05-01,07:00,,1,7,53,,,,
2012-05-01,08:00,,1,7,54,,,,
2012-05-01,09:00,,1,7,58,,,,
2012-05-01,10:00,,1,7,63,,,,
2012-05-01,11:00,,1,8,71,,,,
2012-05-01,12:00,,1,8,81,,,,
2012-05-01,13:00,,1,7,93,,,,
2012-05-01,14:00,,1,8,104,,,,
2012-05-01,15:00,,1,8,114,,,,
2012-05-01,16:00,,1,8,123,,,,
2012-05-01,17:00,,1,9,132,,,,
2012-05-01,18:00,,1,9,135,,,,
2012-05-01,19:00,,1,10,128,,,,
2012-05-01,20:00,,1,15,110,,,,
2012-05-01,21:00,,1,16,95,,,,
2012-05-01,22:00,,1,22,81,,,,
2012-05-01,23:00,,1,22,71,,,,
2012-05-02,,,,,,29,,18.96,
2012-05-02,00:00,,1,19,69,,,,
2012-05-02,01:00,,1,17,60,,,,
2012-05-02,02:00,,1,19,49,,,,
2012-05-02,03:00,,1,23,37,,,,
2012-05-02,04:00,,1,28,23,,,,
2012-05-02,05:00,,1,37,13,,,,
2012-05-02,06:00,,2,34,16,,,,
2012-05-02,07:00,,5,31,23,,,,
2012-05-02,08:00,,3,22,46,,,,
2012-05-02,09:00,,3,20,53,,,,
2012-05-02,10:00,,2,15,71,,,,
2012-05-02,11:00,,1,9,88,,,,
2012-05-02,12:00,,1,9,101,,,,
2012-05-02,14:00,,1,9,121,,,,
2012-05-02,15:00,,1,8,129,,,,
2012-05-02,16:00,,1,9,136,,,,
2012-05-02,17:00,,1,7,139,,,,
2012-05-02,18:00,,1,7,133,,,,
2012-05-02,19:00,,1,11,124,,,,
2012-05-02,20:00,,1,13,114,,,,
2012-05-02,21:00,,1,6,112,,,,
2012-05-02,22:00,,1,8,99,,,,
2012-05-02,23:00,,1,7,103,,,,
2012-05-03,,,,,,18,,13.35,
2012-05-03,00:00,,1,8,80,,,,
2012-05-03,01:00,,1,7,67,,,,
2012-05-03,02:00,,1,7,70,,,,
2012-05-03,03:00,,1,8,67,,,,
2012-05-03,04:00,,1,9,59,,,,
2012-05-03,05:00,,1,18,32,,,,
2012-05-03,06:00,,3,25,27,,,,
2012-05-03,07:00,,7,29,24,,,,
2012-05-03,08:00,,5,16,35,,,,
2012-05-03,09:00,,4,14,39,,,,
2012-05-03,10:00,,3,13,45,,,,
2012-05-03,11:00,,3,18,43,,,,
2012-05-03,12:00,,4,21,41,,,,
2012-05-03,13:00,,4,18,44,,,,
2012-05-03,14:00,,5,17,51,,,,
2012-05-03,15:00,,2,10,82,,,,
2012-05-03,16:00,,2,10,79,,,,
2012-05-03,17:00,,2,12,72,,,,
2012-05-03,18:00,,3,15,61,,,,
2012-05-03,19:00,,2,15,60,,,,
2012-05-03,20:00,,1,13,56,,,,
2012-05-03,21:00,,1,13,51,,,,
2012-05-03,22:00,,1,14,46,,,,
2012-05-03,23:00,,1,14,39,,,,
2012-05-04,,,,,,12,,7.24,
2012-05-04,00:00,,1,15,34,,,,
2012-05-04,01:00,,1,15,32,,,,
2012-05-04,02:00,,1,14,31,,,,
2012-05-04,03:00,,1,14,20,,,,
2012-05-04,04:00,,1,16,15,,,,
2012-05-04,05:00,,6,26,10,,,,
2012-05-04,06:00,,17,31,3,,,,
2012-05-04,07:00,,17,27,12,,,,
2012-05-04,08:00,,10,27,31,,,,
2012-05-04,09:00,,4,17,67,,,,
2012-05-04,10:00,,2,11,93,,,,
2012-05-04,11:00,,1,8,104,,,,
2012-05-04,12:00,,2,9,111,,,,
2012-05-04,13:00,,2,9,113,,,,
2012-05-04,14:00,,1,9,116,,,,
2012-05-04,15:00,,1,8,122,,,,
2012-05-04,16:00,,1,9,123,,,,
2012-05-04,17:00,,1,10,119,,,,
2012-05-04,18:00,,1,14,111,,,,
2012-05-04,19:00,,1,18,94,,,,
2012-05-04,20:00,,1,17,89,,,,
2012-05-04,21:00,,1,28,65,,,,
2012-05-04,22:00,,1,35,43,,,,
2012-05-04,23:00,,1,22,67,,,,
2012-05-05,,,,,,21,,14.50,
2012-05-05,00:00,,1,19,72,,,,
2012-05-05,01:00,,1,17,62,,,,
2012-05-05,02:00,,1,24,48,,,,
2012-05-05,03:00,,1,20,38,,,,
2012-05-05,04:00,,1,17,31,,,,
2012-05-05,05:00,,1,19,30,,,,
2012-05-05,06:00,,1,17,39,,,,
2012-05-05,07:00,,1,13,44,,,,
2012-05-05,08:00,,1,9,48,,,,
2012-05-05,09:00,,2,11,47,,,,
2012-05-05,10:00,,1,8,56,,,,
2012-05-05,11:00,,2,8,62,,,,
2012-05-05,12:00,,2,9,66,,,,
2012-05-05,13:00,,2,9,55,,,,
2012-05-05,14:00,,2,10,44,,,,
2012-05-05,15:00,,1,11,36,,,,
2012-05-05,16:00,,1,10,34,,,,
2012-05-05,17:00,,1,7,39,,,,
2012-05-05,18:00,,1,6,39,,,,
2012-05-05,19:00,,1,8,39,,,,
2012-05-05,20:00,,1,8,37,,,,
2012-05-05,21:00,,1,7,36,,,,
2012-05-05,22:00,,1,8,40,,,,
2012-05-05,23:00,,1,8,47,,,,
2012-05-06,,,,,,11,,5.77,
2012-05-06,00:00,,1,5,53,,,,
2012-05-06,01:00,,1,5,60,,,,
2012-05-06,02:00,,1,4,61,,,,
2012-05-06,03:00,,1,4,67,,,,
2012-05-06,04:00,,1,3,64,,,,
2012-05-06,05:00,,1,4,61,,,,
2012-05-06,06:00,,1,6,62,,,,
2012-05-06,07:00,,1,9,58,,,,
2012-05-06,08:00,,1,6,59,,,,
2012-05-06,09:00,,1,5,58,,,,
2012-05-06,10:00,,1,6,59,,,,
2012-05-06,11:00,,1,5,62,,,,
2012-05-06,12:00,,1,5,60,,,,
2012-05-06,13:00,,1,5,57,,,,
2012-05-06,14:00,,1,6,53,,,,
2012-05-06,15:00,,1,5,56,,,,
2012-05-06,16:00,,1,6,51,,,,
2012-05-06,17:00,,1,6,53,,,,
2012-05-06,18:00,,1,6,54,,,,
2012-05-06,19:00,,1,6,56,,,,
2012-05-06,20:00,,1,5,58,,,,
2012-05-06,21:00,,1,4,59,,,,
2012-05-06,22:00,,1,5,53,,,,
2012-05-06,23:00,,1,4,50,,,,
2012-05-07,,,,,,14,,10.79,
2012-05-07,00:00,,1,4,50,,,,
2012-05-07,01:00,,1,4,47,,,,
2012-05-07,02:00,,1,5,43,,,,
2012-05-07,03:00,,1,4,42,,,,
2012-05-07,04:00,,1,4,41,,,,
2012-05-07,05:00,,1,9,33,,,,
