Datum,Zeit,BEN,NO,NO2,O3,PM10,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2016-11-01,01:00,,1,21,,,
2016-11-01,02:00,,1,19,,,
2016-11-01,03:00,,1,14,,,
2016-11-01,04:00,,1,10,,,
2016-11-01,05:00,,1,8,,,
2016-11-01,06:00,,1,9,,,
2016-11-01,07:00,,1,10,,,
2016-11-01,08:00,,8,13,,,
2016-11-01,09:00,,4,11,,,
2016-11-01,10:00,,6,12,,,
2016-11-01,11:00,,7,11,,,
2016-11-01,12:00,,5,11,,,
2016-11-01,13:00,,4,10,,,
2016-11-01,14:00,,2,7,,,
2016-11-01,16:00,,2,7,,,
2016-11-01,17:00,,10,17,,,
2016-11-01,18:00,,1,15,,,
2016-11-01,19:00,,1,15,,,
2016-11-01,20:00,,1,15,,,
2016-11-01,21:00,,1,22,,,
2016-11-01,22:00,,1,25,,,
2016-11-01,23:00,,1,21,,,
2016-11-02,00:00,,1,15,,,
2016-11-02,01:00,,1,7,,,
2016-11-02,02:00,,1,3,,,
2016-11-02,03:00,,1,2,,,
2016-11-02,04:00,,1,2,,,
2016-11-02,05:00,,1,3,,,
2016-11-02,06:00,,1,3,,,
2016-11-02,07:00,,1,4,,,
2016-11-02,08:00,,1,6,,,
2016-11-02,09:00,,1,5,,,
2016-11-02,10:00,,1,4,,,
2016-11-02,11:00,,3,6,,,
2016-11-02,12:00,,2,4,,,
2016-11-02,13:00,,1,3,,,
2016-11-02,14:00,,1,4,,,
2016-11-02,15:00,,1,4,,,
2016-11-02,16:00,,3,7,,,
2016-11-02,17:00,,1,7,,,
2016-11-02,18:00,,1,7,,,
2016-11-02,19:00,,1,7,,,
2016-11-02,20:00,,1,7,,,
2016-11-02,21:00,,1,7,,,
2016-11-02,22:00,,1,7,,,
2016-11-02,23:00,,1,7,,,
2016-11-03,00:00,,1,4,,,
2016-11-03,01:00,,1,3,,,
2016-11-03,02:00,,1,4,,,
2016-11-03,03:00,,1,5,,,
2016-11-03,04:00,,1,5,,,
