Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2013-10-01,,,,,,32,,,
2013-10-01,01:00,,30,35,,,,,
2013-10-01,02:00,,39,32,,,,,
2013-10-01,03:00,,28,26,,,,,
2013-10-01,04:00,,74,32,,,,,
2013-10-01,05:00,,168,45,,,,,
2013-10-01,06:00,,228,59,,,,,
2013-10-01,07:00,,355,94,,,,,
2013-10-01,08:00,,245,70,,,,,
2013-10-01,09:00,,184,63,,,,,
2013-10-01,10:00,,191,85,,,,,
2013-10-01,11:00,,210,106,,,,,
2013-10-01,12:00,,163,77,,,,,
2013-10-01,13:00,,131,64,,,,,
2013-10-01,14:00,,70,49,,,,,
2013-10-01,15:00,,110,59,,,,,
2013-10-01,16:00,,136,62,,,,,
2013-10-01,17:00,,109,62,,,,,
2013-10-01,18:00,,120,75,,,,,
2013-10-01,19:00,,195,100,,,,,
2013-10-01,20:00,,119,77,,,,,
2013-10-01,21:00,,114,69,,,,,
2013-10-01,22:00,,79,69,,,,,
2013-10-01,23:00,,65,60,,,,,
2013-10-02,,,,,,27,,17.07,
2013-10-02,00:00,,59,47,,,,,
2013-10-02,01:00,,57,37,,,,,
2013-10-02,02:00,,19,31,,,,,
2013-10-02,03:00,,23,27,,,,,
2013-10-02,04:00,,91,30,,,,,
2013-10-02,05:00,,133,38,,,,,
2013-10-02,06:00,,253,74,,,,,
2013-10-02,07:00,,407,95,,,,,
2013-10-02,08:00,,328,74,,,,,
2013-10-02,09:00,,276,85,,,,,
2013-10-02,10:00,,155,58,,,,,
2013-10-02,11:00,,139,62,,,,,
2013-10-02,12:00,,101,59,,,,,
2013-10-02,13:00,,64,37,,,,,
2013-10-02,14:00,,68,40,,,,,
2013-10-02,15:00,,127,63,,,,,
2013-10-02,16:00,,112,64,,,,,
2013-10-02,17:00,,63,39,,,,,
2013-10-02,18:00,,101,56,,,,,
2013-10-02,19:00,,65,56,,,,,
2013-10-02,20:00,,86,56,,,,,
2013-10-02,21:00,,57,55,,,,,
2013-10-02,22:00,,36,45,,,,,
2013-10-02,23:00,,31,39,,,,,
2013-10-03,,,,,,20,,13.68,
2013-10-03,00:00,,14,26,,,,,
2013-10-03,01:00,,10,25,,,,,
2013-10-03,02:00,,12,21,,,,,
2013-10-03,03:00,,7,12,,,,,
2013-10-03,04:00,,17,17,,,,,
2013-10-03,05:00,,16,19,,,,,
2013-10-03,06:00,,13,22,,,,,
2013-10-03,07:00,,21,21,,,,,
2013-10-03,08:00,,24,19,,,,,
2013-10-03,09:00,,18,16,,,,,
2013-10-03,10:00,,29,18,,,,,
2013-10-03,11:00,,29,19,,,,,
2013-10-03,12:00,,19,14,,,,,
2013-10-03,13:00,,23,19,,,,,
2013-10-03,14:00,,17,14,,,,,
2013-10-03,15:00,,24,21,,,,,
2013-10-03,16:00,,32,23,,,,,
2013-10-03,17:00,,27,25,,,,,
2013-10-03,18:00,,22,20,,,,,
2013-10-03,19:00,,18,25,,,,,
2013-10-03,20:00,,7,22,,,,,
2013-10-03,21:00,,11,20,,,,,
2013-10-03,22:00,,14,19,,,,,
2013-10-03,23:00,,3,9,,,,,
2013-10-04,,,,,,24,,10.78,
2013-10-04,00:00,,4,8,,,,,
2013-10-04,01:00,,2,7,,,,,
2013-10-04,02:00,,2,8,,,,,
2013-10-04,03:00,,1,6,,,,,
2013-10-04,04:00,,7,8,,,,,
2013-10-04,05:00,,12,11,,,,,
2013-10-04,06:00,,42,19,,,,,
2013-10-04,07:00,,35,31,,,,,
2013-10-04,08:00,,37,27,,,,,
2013-10-04,09:00,,32,22,,,,,
2013-10-04,10:00,,32,20,,,,,
2013-10-04,11:00,,33,23,,,,,
2013-10-04,12:00,,35,26,,,,,
2013-10-04,13:00,,50,29,,,,,
2013-10-04,14:00,,42,31,,,,,
2013-10-04,15:00,,74,38,,,,,
2013-10-04,16:00,,71,46,,,,,
2013-10-04,17:00,,59,45,,,,,
2013-10-04,18:00,,39,42,,,,,
2013-10-04,19:00,,19,32,,,,,
2013-10-04,20:00,,39,37,,,,,
2013-10-04,21:00,,15,22,,,,,
2013-10-04,22:00,,15,19,,,,,
2013-10-04,23:00,,9,15,,,,,
2013-10-05,,,,,,26,,16.85,
2013-10-05,00:00,,8,11,,,,,
2013-10-05,01:00,,5,10,,,,,
2013-10-05,02:00,,2,8,,,,,
2013-10-05,03:00,,2,7,,,,,
2013-10-05,04:00,,1,5,,,,,
2013-10-05,05:00,,5,7,,,,,
2013-10-05,06:00,,16,14,,,,,
2013-10-05,07:00,,24,16,,,,,
2013-10-05,08:00,,21,18,,,,,
2013-10-05,09:00,,30,21,,,,,
2013-10-05,10:00,,36,26,,,,,
2013-10-05,11:00,,28,27,,,,,
2013-10-05,12:00,,28,22,,,,,
2013-10-05,13:00,,31,25,,,,,
2013-10-05,14:00,,34,26,,,,,
2013-10-05,15:00,,58,40,,,,,
2013-10-05,16:00,,68,50,,,,,
2013-10-05,17:00,,81,71,,,,,
2013-10-05,18:00,,152,110,,,,,
2013-10-05,19:00,,160,110,,,,,
2013-10-05,20:00,,71,73,,,,,
2013-10-05,21:00,,68,65,,,,,
2013-10-05,22:00,,45,53,,,,,
2013-10-05,23:00,,11,32,,,,,
2013-10-06,,,,,,48,,31.70,
2013-10-06,00:00,,22,35,,,,,
2013-10-06,01:00,,20,41,,,,,
2013-10-06,02:00,,24,45,,,,,
2013-10-06,03:00,,19,42,,,,,
2013-10-06,04:00,,37,34,,,,,
2013-10-06,05:00,,18,24,,,,,
2013-10-06,06:00,,32,33,,,,,
2013-10-06,07:00,,30,32,,,,,
2013-10-06,08:00,,97,55,,,,,
2013-10-06,09:00,,165,76,,,,,
2013-10-06,10:00,,138,67,,,,,
2013-10-06,11:00,,172,76,,,,,
2013-10-06,12:00,,121,75,,,,,
2013-10-06,13:00,,130,72,,,,,
2013-10-06,14:00,,124,73,,,,,
2013-10-06,15:00,,115,75,,,,,
2013-10-06,16:00,,78,62,,,,,
2013-10-06,17:00,,81,65,,,,,
2013-10-06,18:00,,103,65,,,,,
2013-10-06,19:00,,115,76,,,,,
2013-10-06,20:00,,116,70,,,,,
2013-10-06,21:00,,102,64,,,,,
2013-10-06,22:00,,60,50,,,,,
2013-10-06,23:00,,42,38,,,,,
2013-10-07,,,,,,44,,27.11,
2013-10-07,00:00,,27,34,,,,,
2013-10-07,01:00,,31,31,,,,,
2013-10-07,02:00,,20,29,,,,,
2013-10-07,03:00,,52,33,,,,,
2013-10-07,04:00,,74,28,,,,,
2013-10-07,05:00,,130,44,,,,,
2013-10-07,06:00,,282,70,,,,,
2013-10-07,07:00,,347,88,,,,,
2013-10-07,08:00,,393,90,,,,,
2013-10-07,09:00,,350,94,,,,,
2013-10-07,10:00,,180,59,,,,,
2013-10-07,11:00,,174,62,,,,,
2013-10-07,12:00,,138,59,,,,,
2013-10-07,13:00,,155,66,,,,,
2013-10-07,14:00,,149,78,,,,,
2013-10-07,15:00,,224,94,,,,,
2013-10-07,16:00,,316,134,,,,,
2013-10-07,17:00,,298,137,,,,,
2013-10-07,18:00,,211,115,,,,,
2013-10-07,19:00,,155,96,,,,,
