Datum Zeit,Leipzig-Luetzner Straße PM10
,µg/m³
31-08-03,13
30-08-03,15
29-08-03,29
28-08-03,43
27-08-03,28
26-08-03,34
25-08-03,31
24-08-03,15
23-08-03,22
22-08-03,44
21-08-03,67
20-08-03,36
19-08-03,26
18-08-03,34
17-08-03,28
16-08-03,35
15-08-03,28
14-08-03,51
13-08-03,65
12-08-03,49
11-08-03,36
10-08-03,30
09-08-03,37
08-08-03,47
07-08-03,46
06-08-03,45
05-08-03,44
04-08-03,48
03-08-03,43
02-08-03,50
01-08-03,50

