Datum Zeit,Leipzig-Mitte PM10
,µg/m³
31-08-03,13
30-08-03,14
29-08-03,23
28-08-03,35
27-08-03,27
26-08-03,34
25-08-03,27
24-08-03,18
23-08-03,23
22-08-03,44
21-08-03,49
20-08-03,36
19-08-03,33
18-08-03,32
17-08-03,25
16-08-03,24
15-08-03,28
14-08-03,54
13-08-03,63
12-08-03,43
11-08-03,23
10-08-03,27
09-08-03,33
08-08-03,38
07-08-03,35
06-08-03,39
05-08-03,35
04-08-03,45
03-08-03,43
02-08-03,47
01-08-03,46

