Datum Zeit,Schwartenberg PM2.5
,µg/m³
31-08-03,
30-08-03,3.63
29-08-03,
28-08-03,8.88
27-08-03,
26-08-03,6.61
25-08-03,
24-08-03,4.29
23-08-03,
22-08-03,14.19
21-08-03,
20-08-03,12.61
19-08-03,
18-08-03,11.18
17-08-03,
16-08-03,6.58
15-08-03,
14-08-03,22.44
13-08-03,
12-08-03,11.97
11-08-03,
10-08-03,10.89
09-08-03,
08-08-03,13.06
07-08-03,
06-08-03,11.46
05-08-03,
04-08-03,23.88
03-08-03,
02-08-03,17.32
01-08-03,

