Datum Zeit,Borna PM10
,µg/m³
31-08-03,11
30-08-03,11
29-08-03,25
28-08-03,29
27-08-03,27
26-08-03,38
25-08-03,
24-08-03,12
23-08-03,22
22-08-03,44
21-08-03,38
20-08-03,28
19-08-03,30
18-08-03,33
17-08-03,22
16-08-03,21
15-08-03,29
14-08-03,44
13-08-03,65
12-08-03,39
11-08-03,23
10-08-03,23
09-08-03,28
08-08-03,30
07-08-03,27
06-08-03,32
05-08-03,31
04-08-03,43
03-08-03,35
02-08-03,34
01-08-03,37

