Datum Zeit,Goerlitz PM10
,µg/m³
31-08-03,12
30-08-03,12
29-08-03,28
28-08-03,30
27-08-03,
26-08-03,24
25-08-03,19
24-08-03,12
23-08-03,22
22-08-03,45
21-08-03,34
20-08-03,27
19-08-03,29
18-08-03,39
17-08-03,23
16-08-03,24
15-08-03,22
14-08-03,38
13-08-03,52
12-08-03,33
11-08-03,14
10-08-03,21
09-08-03,30
08-08-03,28
07-08-03,26
06-08-03,26
05-08-03,19
04-08-03,35
03-08-03,28
02-08-03,27
01-08-03,26

