Datum Zeit,Radebeul-Wahnsdorf PM10
,µg/m³
31-08-03,8
30-08-03,8
29-08-03,15
28-08-03,21
27-08-03,18
26-08-03,18
25-08-03,13
24-08-03,11
23-08-03,17
22-08-03,34
21-08-03,30
20-08-03,21
19-08-03,19
18-08-03,25
17-08-03,20
16-08-03,17
15-08-03,18
14-08-03,34
13-08-03,46
12-08-03,25
11-08-03,16
10-08-03,19
09-08-03,22
08-08-03,35
07-08-03,22
06-08-03,22
05-08-03,22
04-08-03,33
03-08-03,28
02-08-03,27
01-08-03,30

