Datum Zeit,Radebeul-Wahnsdorf PM10
,µg/m³
31-01-15,11
30-01-15,5
29-01-15,8
28-01-15,11
27-01-15,6
26-01-15,12
25-01-15,18
24-01-15,19
23-01-15,20
22-01-15,38
21-01-15,19
20-01-15,24
19-01-15,24
18-01-15,21
17-01-15,23
16-01-15,21
15-01-15,5
14-01-15,4
13-01-15,4
12-01-15,2
11-01-15,10
10-01-15,3
09-01-15,6
08-01-15,9
07-01-15,19
06-01-15,14
05-01-15,16
04-01-15,9
03-01-15,11
02-01-15,8
01-01-15,23

