Datum Zeit,Zwickau-Werdauer Straße PM10
,µg/m³
31-01-15,12
30-01-15,6
29-01-15,8
28-01-15,13
27-01-15,10
26-01-15,12
25-01-15,16
24-01-15,22
23-01-15,24
22-01-15,35
21-01-15,28
20-01-15,24
19-01-15,28
18-01-15,22
17-01-15,23
16-01-15,24
15-01-15,7
14-01-15,6
13-01-15,7
12-01-15,8
11-01-15,10
10-01-15,4
09-01-15,6
08-01-15,8
07-01-15,21
06-01-15,29
05-01-15,19
04-01-15,9
03-01-15,11
02-01-15,8
01-01-15,37

