Datum Zeit,Chemnitz-Leipziger Str. NO2
,µg/m³
01-02-15 00:00,42
31-01-15 23:00,39
31-01-15 22:00,45
31-01-15 21:00,35
31-01-15 20:00,41
31-01-15 19:00,43
31-01-15 18:00,53
31-01-15 17:00,48
31-01-15 16:00,37
31-01-15 15:00,37
31-01-15 14:00,36
31-01-15 13:00,42
31-01-15 12:00,53
31-01-15 11:00,48
31-01-15 10:00,46
31-01-15 09:00,49
31-01-15 08:00,32
31-01-15 07:00,24
31-01-15 06:00,26
31-01-15 05:00,18
31-01-15 04:00,14
31-01-15 03:00,14
31-01-15 02:00,12
31-01-15 01:00,14
31-01-15 00:00,22
30-01-15 23:00,39
30-01-15 22:00,48
30-01-15 21:00,48
30-01-15 20:00,61
30-01-15 19:00,85
30-01-15 18:00,69
30-01-15 17:00,62
30-01-15 16:00,60
30-01-15 15:00,65
30-01-15 14:00,48
30-01-15 13:00,41
30-01-15 12:00,36
30-01-15 11:00,50
30-01-15 10:00,73
30-01-15 09:00,89
30-01-15 08:00,115
30-01-15 07:00,95
30-01-15 06:00,50
30-01-15 05:00,17
30-01-15 04:00,9
30-01-15 03:00,7
30-01-15 02:00,9
30-01-15 01:00,11
30-01-15 00:00,20
29-01-15 23:00,24
29-01-15 22:00,31
29-01-15 21:00,47
29-01-15 20:00,64
29-01-15 19:00,82
29-01-15 18:00,83
29-01-15 17:00,90
29-01-15 16:00,80
29-01-15 15:00,73
29-01-15 14:00,57
29-01-15 13:00,47
29-01-15 12:00,49
29-01-15 11:00,39
29-01-15 10:00,56
29-01-15 09:00,74
29-01-15 08:00,80
29-01-15 07:00,40
29-01-15 06:00,34
29-01-15 05:00,29
29-01-15 04:00,7
29-01-15 03:00,7
29-01-15 02:00,8
29-01-15 01:00,8
29-01-15 00:00,12
28-01-15 23:00,23
28-01-15 22:00,20
28-01-15 21:00,24
28-01-15 20:00,31
28-01-15 19:00,47
28-01-15 18:00,58
28-01-15 17:00,71
28-01-15 16:00,55
28-01-15 15:00,53
28-01-15 14:00,45
28-01-15 13:00,45
28-01-15 12:00,52
28-01-15 11:00,67
28-01-15 10:00,65
28-01-15 09:00,81
28-01-15 08:00,80
28-01-15 07:00,70
28-01-15 06:00,37
28-01-15 05:00,21
28-01-15 04:00,10
28-01-15 03:00,11
28-01-15 02:00,16
28-01-15 01:00,11
28-01-15 00:00,13
27-01-15 23:00,18
27-01-15 22:00,21
27-01-15 21:00,26
27-01-15 20:00,36
27-01-15 19:00,51
27-01-15 18:00,59
27-01-15 17:00,77
27-01-15 16:00,77
27-01-15 15:00,61
27-01-15 14:00,56
27-01-15 13:00,45
27-01-15 12:00,41
27-01-15 11:00,38
27-01-15 10:00,37
27-01-15 09:00,38
27-01-15 08:00,52
27-01-15 07:00,33
27-01-15 06:00,18
27-01-15 05:00,14
27-01-15 04:00,13
27-01-15 03:00,14
27-01-15 02:00,15
27-01-15 01:00,15
27-01-15 00:00,15
26-01-15 23:00,19
26-01-15 22:00,23
26-01-15 21:00,30
26-01-15 20:00,39
26-01-15 19:00,61
26-01-15 18:00,62
26-01-15 17:00,70
26-01-15 16:00,67
26-01-15 15:00,61
26-01-15 14:00,59
26-01-15 13:00,54
26-01-15 12:00,55
26-01-15 11:00,68
26-01-15 10:00,80
26-01-15 09:00,92
26-01-15 08:00,106
26-01-15 07:00,76
26-01-15 06:00,65
26-01-15 05:00,48
26-01-15 04:00,26
26-01-15 03:00,23
26-01-15 02:00,23
26-01-15 01:00,29
26-01-15 00:00,33
25-01-15 23:00,36
25-01-15 22:00,36
25-01-15 21:00,34
25-01-15 20:00,40
25-01-15 19:00,42
25-01-15 18:00,52
25-01-15 17:00,53
25-01-15 16:00,37
25-01-15 15:00,39
25-01-15 14:00,30
25-01-15 13:00,24
25-01-15 12:00,29
25-01-15 11:00,21
25-01-15 10:00,22
25-01-15 09:00,18
25-01-15 08:00,15
25-01-15 07:00,13
25-01-15 06:00,13
