Datum Zeit,Collmberg PM10
,µg/m³
31-01-15,11
30-01-15,4
29-01-15,6
28-01-15,10
27-01-15,6
26-01-15,8
25-01-15,12
24-01-15,19
23-01-15,20
22-01-15,20
21-01-15,13
20-01-15,18
19-01-15,20
18-01-15,18
17-01-15,20
16-01-15,13
15-01-15,2
14-01-15,3
13-01-15,4
12-01-15,5
11-01-15,9
10-01-15,3
09-01-15,2
08-01-15,6
07-01-15,16
06-01-15,22
05-01-15,16
04-01-15,8
03-01-15,9
02-01-15,6
01-01-15,18

