Datum Zeit,Niesky PM10
,µg/m³
31-01-15,9
30-01-15,9
29-01-15,7
28-01-15,10
27-01-15,5
26-01-15,10
25-01-15,15
24-01-15,17
23-01-15,20
22-01-15,50
21-01-15,14
20-01-15,22
19-01-15,26
18-01-15,16
17-01-15,15
16-01-15,17
15-01-15,6
14-01-15,4
13-01-15,5
12-01-15,4
11-01-15,7
10-01-15,3
09-01-15,4
08-01-15,18
07-01-15,14
06-01-15,15
05-01-15,9
04-01-15,6
03-01-15,8
02-01-15,7
01-01-15,17

