Datum Zeit,Dresden-Winckelmannstr. PM10
,µg/m³
31-01-15,11
30-01-15,9
29-01-15,8
28-01-15,10
27-01-15,10
26-01-15,12
25-01-15,21
24-01-15,21
23-01-15,23
22-01-15,43
21-01-15,17
20-01-15,26
19-01-15,27
18-01-15,23
17-01-15,23
16-01-15,24
15-01-15,6
14-01-15,4
13-01-15,5
12-01-15,5
11-01-15,9
10-01-15,4
09-01-15,7
08-01-15,17
07-01-15,27
06-01-15,26
05-01-15,17
04-01-15,9
03-01-15,8
02-01-15,9
01-01-15,116

