Datum Zeit,Goerlitz PM10
,µg/m³
31-01-15,14
30-01-15,17
29-01-15,15
28-01-15,16
27-01-15,6
26-01-15,19
25-01-15,20
24-01-15,23
23-01-15,24
22-01-15,76
21-01-15,24
20-01-15,44
19-01-15,42
18-01-15,28
17-01-15,21
16-01-15,31
15-01-15,11
14-01-15,12
13-01-15,9
12-01-15,6
11-01-15,10
10-01-15,5
09-01-15,5
08-01-15,26
07-01-15,21
06-01-15,26
05-01-15,11
04-01-15,7
03-01-15,12
02-01-15,10
01-01-15,39

