Datum Zeit,Goerlitz SO2
,µg/m³
01-02-15 00:00,7.0
31-01-15 23:00,5.3
31-01-15 22:00,3.7
31-01-15 21:00,2.7
31-01-15 20:00,2.6
31-01-15 19:00,2.3
31-01-15 18:00,3.6
31-01-15 17:00,5.4
31-01-15 16:00,4.8
31-01-15 15:00,4.9
31-01-15 14:00,8.3
31-01-15 13:00,9.4
31-01-15 12:00,5.3
31-01-15 11:00,3.1
31-01-15 10:00,2.2
31-01-15 09:00,2.1
31-01-15 08:00,1.8
31-01-15 07:00,1.7
31-01-15 06:00,1.8
31-01-15 05:00,1.8
31-01-15 04:00,2.1
31-01-15 03:00,4.4
31-01-15 02:00,6.0
31-01-15 01:00,6.2
31-01-15 00:00,5.1
30-01-15 23:00,4.5
30-01-15 22:00,3.2
30-01-15 21:00,1.8
30-01-15 20:00,1.6
30-01-15 19:00,1.7
30-01-15 18:00,1.9
30-01-15 17:00,1.6
30-01-15 16:00,1.8
30-01-15 15:00,3.0
30-01-15 14:00,4.3
30-01-15 13:00,3.3
30-01-15 12:00,2.8
30-01-15 11:00,12.9
30-01-15 10:00,2.7
30-01-15 09:00,2.5
30-01-15 08:00,1.9
30-01-15 07:00,1.9
30-01-15 06:00,1.8
30-01-15 05:00,1.4
30-01-15 04:00,1.4
30-01-15 03:00,1.8
30-01-15 02:00,4.5
30-01-15 01:00,3.2
30-01-15 00:00,2.8
29-01-15 23:00,2.8
29-01-15 22:00,4.3
29-01-15 21:00,11.2
29-01-15 20:00,3.0
29-01-15 19:00,3.3
29-01-15 18:00,9.8
29-01-15 17:00,9.6
29-01-15 16:00,2.5
29-01-15 15:00,1.8
29-01-15 14:00,2.8
29-01-15 13:00,4.6
29-01-15 12:00,5.3
29-01-15 11:00,3.4
29-01-15 10:00,2.3
29-01-15 09:00,1.6
29-01-15 08:00,1.5
29-01-15 07:00,1.3
29-01-15 06:00,1.4
29-01-15 05:00,1.6
29-01-15 04:00,1.8
29-01-15 03:00,1.7
29-01-15 02:00,1.5
29-01-15 01:00,1.8
29-01-15 00:00,2.4
28-01-15 23:00,2.2
28-01-15 22:00,2.2
28-01-15 21:00,2.4
28-01-15 20:00,2.9
28-01-15 19:00,2.8
28-01-15 18:00,3.0
28-01-15 17:00,2.5
28-01-15 16:00,3.5
28-01-15 15:00,5.7
28-01-15 14:00,4.4
28-01-15 13:00,4.9
28-01-15 12:00,3.0
28-01-15 11:00,2.1
28-01-15 10:00,1.8
28-01-15 09:00,1.5
28-01-15 08:00,1.4
28-01-15 07:00,1.3
28-01-15 06:00,1.1
28-01-15 05:00,1.2
28-01-15 04:00,1.0
28-01-15 03:00,1.1
28-01-15 02:00,1.3
28-01-15 01:00,1.1
28-01-15 00:00,1.0
27-01-15 23:00,1.1
27-01-15 22:00,1.3
27-01-15 21:00,1.3
27-01-15 20:00,1.3
27-01-15 19:00,1.4
27-01-15 18:00,1.3
27-01-15 17:00,1.4
27-01-15 16:00,1.5
27-01-15 15:00,1.5
27-01-15 14:00,1.6
27-01-15 13:00,1.4
27-01-15 12:00,1.5
27-01-15 11:00,1.5
27-01-15 10:00,1.4
27-01-15 09:00,1.3
27-01-15 08:00,1.4
27-01-15 07:00,1.4
27-01-15 06:00,1.4
27-01-15 05:00,1.4
27-01-15 04:00,1.4
27-01-15 03:00,2.0
27-01-15 02:00,2.0
27-01-15 01:00,2.4
27-01-15 00:00,2.7
26-01-15 23:00,3.3
26-01-15 22:00,4.1
26-01-15 21:00,4.1
26-01-15 20:00,4.2
26-01-15 19:00,4.7
26-01-15 18:00,4.4
26-01-15 17:00,4.4
26-01-15 16:00,5.1
26-01-15 15:00,5.8
26-01-15 14:00,6.8
26-01-15 13:00,6.8
26-01-15 12:00,4.3
26-01-15 11:00,2.8
26-01-15 10:00,2.3
26-01-15 09:00,1.6
26-01-15 08:00,1.7
26-01-15 07:00,1.4
26-01-15 06:00,1.2
26-01-15 05:00,0.5
26-01-15 04:00,0.5
26-01-15 03:00,0.5
26-01-15 02:00,1.1
26-01-15 01:00,1.2
26-01-15 00:00,1.1
25-01-15 23:00,1.1
25-01-15 22:00,1.2
25-01-15 21:00,1.1
25-01-15 20:00,1.2
25-01-15 19:00,1.2
25-01-15 18:00,1.3
25-01-15 17:00,1.2
25-01-15 16:00,1.2
25-01-15 15:00,1.6
25-01-15 14:00,1.6
25-01-15 13:00,1.4
25-01-15 12:00,1.7
25-01-15 11:00,2.0
25-01-15 10:00,2.2
25-01-15 09:00,3.2
25-01-15 08:00,1.9
25-01-15 07:00,1.5
25-01-15 06:00,1.6
25-01-15 05:00,1.5
25-01-15 04:00,1.8
25-01-15 03:00,2.0
25-01-15 02:00,2.2
25-01-15 01:00,1.9
25-01-15 00:00,1.8
24-01-15 23:00,1.8
24-01-15 22:00,1.7
24-01-15 21:00,1.8
24-01-15 20:00,2.1
24-01-15 19:00,2.7
24-01-15 18:00,9.1
24-01-15 17:00,13.1
24-01-15 16:00,12.8
24-01-15 15:00,9.1
24-01-15 14:00,8.0
24-01-15 13:00,5.6
24-01-15 12:00,4.7
24-01-15 11:00,4.6
24-01-15 10:00,4.8
24-01-15 09:00,3.6
24-01-15 08:00,3.0
24-01-15 07:00,3.5
24-01-15 06:00,3.6
24-01-15 05:00,3.9
24-01-15 04:00,3.3
24-01-15 03:00,2.9
24-01-15 02:00,2.5
24-01-15 01:00,2.7
24-01-15 00:00,3.2
23-01-15 23:00,2.9
23-01-15 22:00,3.1
23-01-15 21:00,2.9
23-01-15 20:00,2.1
23-01-15 19:00,1.5
23-01-15 18:00,1.5
23-01-15 17:00,1.7
23-01-15 16:00,1.8
23-01-15 15:00,2.1
23-01-15 14:00,2.2
23-01-15 13:00,2.4
23-01-15 12:00,2.8
23-01-15 11:00,2.9
23-01-15 10:00,2.8
23-01-15 09:00,2.8
23-01-15 08:00,2.9
23-01-15 07:00,2.6
23-01-15 06:00,2.4
23-01-15 05:00,2.0
23-01-15 04:00,1.7
23-01-15 03:00,1.6
23-01-15 02:00,2.3
23-01-15 01:00,2.2
23-01-15 00:00,2.3
22-01-15 23:00,2.5
