Datum Zeit,Chemnitz-Mitte O3
,µg/m³
01-02-15 00:00,45
31-01-15 23:00,45
31-01-15 22:00,41
31-01-15 21:00,46
31-01-15 20:00,46
31-01-15 19:00,40
31-01-15 18:00,34
31-01-15 17:00,39
31-01-15 16:00,41
31-01-15 15:00,42
31-01-15 14:00,43
31-01-15 13:00,38
31-01-15 12:00,39
31-01-15 11:00,42
31-01-15 10:00,48
31-01-15 09:00,43
31-01-15 08:00,46
31-01-15 07:00,48
31-01-15 06:00,45
31-01-15 05:00,48
31-01-15 04:00,52
31-01-15 03:00,55
31-01-15 02:00,58
31-01-15 01:00,57
31-01-15 00:00,55
30-01-15 23:00,54
30-01-15 22:00,52
30-01-15 21:00,50
30-01-15 20:00,47
30-01-15 19:00,40
30-01-15 18:00,49
30-01-15 17:00,57
30-01-15 16:00,58
30-01-15 15:00,63
30-01-15 14:00,65
30-01-15 13:00,57
30-01-15 12:00,52
30-01-15 11:00,41
30-01-15 10:00,27
30-01-15 09:00,13
30-01-15 08:00,16
30-01-15 07:00,46
30-01-15 06:00,65
30-01-15 05:00,72
30-01-15 04:00,74
30-01-15 03:00,72
30-01-15 02:00,70
30-01-15 01:00,64
30-01-15 00:00,65
29-01-15 23:00,61
29-01-15 22:00,59
29-01-15 21:00,57
29-01-15 20:00,52
29-01-15 19:00,53
29-01-15 18:00,47
29-01-15 17:00,46
29-01-15 16:00,51
29-01-15 15:00,56
29-01-15 14:00,65
29-01-15 13:00,66
29-01-15 12:00,65
29-01-15 11:00,61
29-01-15 10:00,56
29-01-15 09:00,41
29-01-15 08:00,40
29-01-15 07:00,57
29-01-15 06:00,62
29-01-15 05:00,64
29-01-15 04:00,66
29-01-15 03:00,59
29-01-15 02:00,55
29-01-15 01:00,59
29-01-15 00:00,60
28-01-15 23:00,60
28-01-15 22:00,61
28-01-15 21:00,61
28-01-15 20:00,56
28-01-15 19:00,56
28-01-15 18:00,52
28-01-15 17:00,47
28-01-15 16:00,48
28-01-15 15:00,48
28-01-15 14:00,44
28-01-15 13:00,39
28-01-15 12:00,38
28-01-15 11:00,34
28-01-15 10:00,31
28-01-15 09:00,17
28-01-15 08:00,28
28-01-15 07:00,31
28-01-15 06:00,44
28-01-15 05:00,49
28-01-15 04:00,57
28-01-15 03:00,55
28-01-15 02:00,58
28-01-15 01:00,58
28-01-15 00:00,58
27-01-15 23:00,55
27-01-15 22:00,54
27-01-15 21:00,52
27-01-15 20:00,47
27-01-15 19:00,48
27-01-15 18:00,46
27-01-15 17:00,44
27-01-15 16:00,44
27-01-15 15:00,49
27-01-15 14:00,54
27-01-15 13:00,57
27-01-15 12:00,60
27-01-15 11:00,58
27-01-15 10:00,61
27-01-15 09:00,59
27-01-15 08:00,53
27-01-15 07:00,62
27-01-15 06:00,62
27-01-15 05:00,55
27-01-15 04:00,47
27-01-15 03:00,36
27-01-15 02:00,36
27-01-15 01:00,40
27-01-15 00:00,45
26-01-15 23:00,49
26-01-15 22:00,51
26-01-15 21:00,54
26-01-15 20:00,49
26-01-15 19:00,46
26-01-15 18:00,45
26-01-15 17:00,39
26-01-15 16:00,38
26-01-15 15:00,42
26-01-15 14:00,50
26-01-15 13:00,54
26-01-15 12:00,43
26-01-15 11:00,32
26-01-15 10:00,14
26-01-15 09:00,5
26-01-15 08:00,4
26-01-15 07:00,11
26-01-15 06:00,31
26-01-15 05:00,28
26-01-15 04:00,32
26-01-15 03:00,30
26-01-15 02:00,34
26-01-15 01:00,31
26-01-15 00:00,28
25-01-15 23:00,32
25-01-15 22:00,40
25-01-15 21:00,40
25-01-15 20:00,44
25-01-15 19:00,46
25-01-15 18:00,47
25-01-15 17:00,52
25-01-15 16:00,60
25-01-15 15:00,58
25-01-15 14:00,58
25-01-15 13:00,59
25-01-15 12:00,56
25-01-15 11:00,58
25-01-15 10:00,55
25-01-15 09:00,54
25-01-15 08:00,53
25-01-15 07:00,52
25-01-15 06:00,50
25-01-15 05:00,40
25-01-15 04:00,34
25-01-15 03:00,23
25-01-15 02:00,19
25-01-15 01:00,23
25-01-15 00:00,26
24-01-15 23:00,32
24-01-15 22:00,36
24-01-15 21:00,38
24-01-15 20:00,37
24-01-15 19:00,38
24-01-15 18:00,44
24-01-15 17:00,44
24-01-15 16:00,48
24-01-15 15:00,39
24-01-15 14:00,35
24-01-15 13:00,41
24-01-15 12:00,41
24-01-15 11:00,32
24-01-15 10:00,31
24-01-15 09:00,31
24-01-15 08:00,26
24-01-15 07:00,28
24-01-15 06:00,35
24-01-15 05:00,32
24-01-15 04:00,24
24-01-15 03:00,24
24-01-15 02:00,24
24-01-15 01:00,26
24-01-15 00:00,24
23-01-15 23:00,23
23-01-15 22:00,21
23-01-15 21:00,17
23-01-15 20:00,11
23-01-15 19:00,13
23-01-15 18:00,15
23-01-15 17:00,15
23-01-15 16:00,13
23-01-15 15:00,12
23-01-15 14:00,14
23-01-15 13:00,13
23-01-15 12:00,13
23-01-15 11:00,14
23-01-15 10:00,9
23-01-15 09:00,6
23-01-15 08:00,4
23-01-15 07:00,7
23-01-15 06:00,9
23-01-15 05:00,11
23-01-15 04:00,10
23-01-15 03:00,9
23-01-15 02:00,8
23-01-15 01:00,6
23-01-15 00:00,3
22-01-15 23:00,2
22-01-15 22:00,2
22-01-15 21:00,2
22-01-15 20:00,2
22-01-15 19:00,2
22-01-15 18:00,2
22-01-15 17:00,2
22-01-15 16:00,3
22-01-15 15:00,4
22-01-15 14:00,6
22-01-15 13:00,5
22-01-15 12:00,5
22-01-15 11:00,5
22-01-15 10:00,4
22-01-15 09:00,3
22-01-15 08:00,4
22-01-15 07:00,7
22-01-15 06:00,8
22-01-15 05:00,13
22-01-15 04:00,16
22-01-15 03:00,17
22-01-15 02:00,16
22-01-15 01:00,20
22-01-15 00:00,30
21-01-15 23:00,35
21-01-15 22:00,30
21-01-15 21:00,25
21-01-15 20:00,23
21-01-15 19:00,19
21-01-15 18:00,28
21-01-15 17:00,29
21-01-15 16:00,31
21-01-15 15:00,31
21-01-15 14:00,31
21-01-15 13:00,32
21-01-15 12:00,32
21-01-15 11:00,29
21-01-15 10:00,24
21-01-15 09:00,15
21-01-15 08:00,14
21-01-15 07:00,13
21-01-15 06:00,18
21-01-15 05:00,16
21-01-15 04:00,6
21-01-15 03:00,2
21-01-15 02:00,5
21-01-15 01:00,17
21-01-15 00:00,15
20-01-15 23:00,11
20-01-15 22:00,5
20-01-15 21:00,3
20-01-15 20:00,2
20-01-15 19:00,2
20-01-15 18:00,2
20-01-15 17:00,8
20-01-15 16:00,16
20-01-15 15:00,24
20-01-15 14:00,26
20-01-15 13:00,28
20-01-15 12:00,29
20-01-15 11:00,29
20-01-15 10:00,25
20-01-15 09:00,16
20-01-15 08:00,14
20-01-15 07:00,19
20-01-15 06:00,32
20-01-15 05:00,41
20-01-15 04:00,25
20-01-15 03:00,29
20-01-15 02:00,35
20-01-15 01:00,38
20-01-15 00:00,35
19-01-15 23:00,33
19-01-15 22:00,36
19-01-15 21:00,25
19-01-15 20:00,20
19-01-15 19:00,11
19-01-15 18:00,9
19-01-15 17:00,13
19-01-15 16:00,22
19-01-15 15:00,28
19-01-15 14:00,21
19-01-15 13:00,11
19-01-15 12:00,4
19-01-15 11:00,3
19-01-15 10:00,2
19-01-15 09:00,2
19-01-15 08:00,2
19-01-15 07:00,2
19-01-15 06:00,2
19-01-15 05:00,2
19-01-15 04:00,2
19-01-15 03:00,2
19-01-15 02:00,2
19-01-15 01:00,2
19-01-15 00:00,3
18-01-15 23:00,3
18-01-15 22:00,3
18-01-15 21:00,3
18-01-15 20:00,3
18-01-15 19:00,2
18-01-15 18:00,3
18-01-15 17:00,26
18-01-15 16:00,40
18-01-15 15:00,43
18-01-15 14:00,42
18-01-15 13:00,48
18-01-15 12:00,39
18-01-15 11:00,24
18-01-15 10:00,8
18-01-15 09:00,3
18-01-15 08:00,2
18-01-15 07:00,2
18-01-15 06:00,2
18-01-15 05:00,3
18-01-15 04:00,6
18-01-15 03:00,6
18-01-15 02:00,7
18-01-15 01:00,4
18-01-15 00:00,3
17-01-15 23:00,3
17-01-15 22:00,4
17-01-15 21:00,3
17-01-15 20:00,4
17-01-15 19:00,6
17-01-15 18:00,15
17-01-15 17:00,19
17-01-15 16:00,32
17-01-15 15:00,36
17-01-15 14:00,47
17-01-15 13:00,33
17-01-15 12:00,40
17-01-15 11:00,47
17-01-15 10:00,53
17-01-15 09:00,63
17-01-15 08:00,63
17-01-15 07:00,60
17-01-15 06:00,37
17-01-15 05:00,17
17-01-15 04:00,13
17-01-15 03:00,10
17-01-15 02:00,13
17-01-15 01:00,13
17-01-15 00:00,14
16-01-15 23:00,14
16-01-15 22:00,15
16-01-15 21:00,16
16-01-15 20:00,14
16-01-15 19:00,7
16-01-15 18:00,6
16-01-15 17:00,8
16-01-15 16:00,10
16-01-15 15:00,15
16-01-15 14:00,24
16-01-15 13:00,25
16-01-15 12:00,13
16-01-15 11:00,10
16-01-15 10:00,6
16-01-15 09:00,4
16-01-15 08:00,6
16-01-15 07:00,30
16-01-15 06:00,48
16-01-15 05:00,54
16-01-15 04:00,59
16-01-15 03:00,61
16-01-15 02:00,61
16-01-15 01:00,63
16-01-15 00:00,66
15-01-15 23:00,67
15-01-15 22:00,68
15-01-15 21:00,64
15-01-15 20:00,57
15-01-15 19:00,51
15-01-15 18:00,52
15-01-15 17:00,54
15-01-15 16:00,55
15-01-15 15:00,52
15-01-15 14:00,
15-01-15 13:00,
15-01-15 12:00,52
15-01-15 11:00,53
15-01-15 10:00,51
15-01-15 09:00,36
15-01-15 08:00,35
15-01-15 07:00,34
15-01-15 06:00,45
15-01-15 05:00,58
15-01-15 04:00,61
15-01-15 03:00,59
15-01-15 02:00,58
15-01-15 01:00,57
15-01-15 00:00,60
14-01-15 23:00,62
14-01-15 22:00,61
14-01-15 21:00,65
14-01-15 20:00,59
14-01-15 19:00,56
14-01-15 18:00,49
14-01-15 17:00,48
14-01-15 16:00,56
14-01-15 15:00,59
14-01-15 14:00,65
14-01-15 13:00,64
14-01-15 12:00,60
14-01-15 11:00,60
14-01-15 10:00,65
14-01-15 09:00,62
14-01-15 08:00,57
14-01-15 07:00,55
14-01-15 06:00,65
14-01-15 05:00,52
14-01-15 04:00,59
14-01-15 03:00,56
14-01-15 02:00,54
14-01-15 01:00,56
14-01-15 00:00,60
13-01-15 23:00,63
13-01-15 22:00,62
13-01-15 21:00,62
13-01-15 20:00,57
13-01-15 19:00,55
13-01-15 18:00,59
13-01-15 17:00,59
13-01-15 16:00,67
13-01-15 15:00,67
13-01-15 14:00,66
13-01-15 13:00,65
13-01-15 12:00,65
13-01-15 11:00,61
13-01-15 10:00,52
13-01-15 09:00,50
13-01-15 08:00,56
13-01-15 07:00,62
13-01-15 06:00,67
13-01-15 05:00,72
13-01-15 04:00,73
13-01-15 03:00,72
13-01-15 02:00,71
13-01-15 01:00,70
13-01-15 00:00,69
12-01-15 23:00,68
12-01-15 22:00,67
12-01-15 21:00,67
12-01-15 20:00,65
12-01-15 19:00,62
12-01-15 18:00,58
12-01-15 17:00,55
12-01-15 16:00,57
12-01-15 15:00,59
12-01-15 14:00,55
12-01-15 13:00,57
12-01-15 12:00,55
12-01-15 11:00,52
12-01-15 10:00,48
12-01-15 09:00,45
12-01-15 08:00,46
12-01-15 07:00,52
12-01-15 06:00,59
12-01-15 05:00,68
12-01-15 04:00,71
12-01-15 03:00,70
12-01-15 02:00,69
12-01-15 01:00,68
12-01-15 00:00,66
11-01-15 23:00,67
11-01-15 22:00,67
11-01-15 21:00,68
11-01-15 20:00,67
11-01-15 19:00,66
11-01-15 18:00,63
11-01-15 17:00,61
11-01-15 16:00,64
11-01-15 15:00,67
11-01-15 14:00,69
11-01-15 13:00,70
11-01-15 12:00,69
11-01-15 11:00,69
11-01-15 10:00,68
11-01-15 09:00,68
11-01-15 08:00,67
11-01-15 07:00,67
11-01-15 06:00,67
11-01-15 05:00,70
11-01-15 04:00,71
11-01-15 03:00,72
11-01-15 02:00,74
11-01-15 01:00,75
11-01-15 00:00,77
10-01-15 23:00,76
10-01-15 22:00,76
10-01-15 21:00,78
10-01-15 20:00,69
10-01-15 19:00,55
10-01-15 18:00,55
10-01-15 17:00,56
10-01-15 16:00,56
10-01-15 15:00,56
10-01-15 14:00,55
10-01-15 13:00,54
10-01-15 12:00,50
10-01-15 11:00,44
10-01-15 10:00,45
10-01-15 09:00,42
10-01-15 08:00,43
10-01-15 07:00,44
10-01-15 06:00,44
10-01-15 05:00,46
10-01-15 04:00,48
10-01-15 03:00,53
10-01-15 02:00,59
10-01-15 01:00,61
10-01-15 00:00,60
09-01-15 23:00,62
09-01-15 22:00,63
09-01-15 21:00,64
09-01-15 20:00,61
09-01-15 19:00,57
09-01-15 18:00,58
09-01-15 17:00,57
09-01-15 16:00,57
09-01-15 15:00,60
09-01-15 14:00,63
09-01-15 13:00,68
09-01-15 12:00,68
09-01-15 11:00,66
09-01-15 10:00,63
09-01-15 09:00,59
09-01-15 08:00,57
09-01-15 07:00,59
09-01-15 06:00,60
09-01-15 05:00,62
09-01-15 04:00,63
09-01-15 03:00,64
09-01-15 02:00,68
09-01-15 01:00,71
09-01-15 00:00,60
08-01-15 23:00,52
08-01-15 22:00,52
08-01-15 21:00,52
08-01-15 20:00,50
08-01-15 19:00,50
08-01-15 18:00,41
08-01-15 17:00,41
08-01-15 16:00,45
08-01-15 15:00,46
08-01-15 14:00,45
08-01-15 13:00,38
08-01-15 12:00,31
08-01-15 11:00,28
08-01-15 10:00,26
08-01-15 09:00,28
08-01-15 08:00,35
08-01-15 07:00,44
08-01-15 06:00,47
08-01-15 05:00,49
08-01-15 04:00,54
08-01-15 03:00,50
08-01-15 02:00,45
08-01-15 01:00,43
08-01-15 00:00,36
07-01-15 23:00,22
07-01-15 22:00,18
07-01-15 21:00,10
07-01-15 20:00,4
07-01-15 19:00,2
07-01-15 18:00,2
07-01-15 17:00,4
07-01-15 16:00,6
07-01-15 15:00,8
07-01-15 14:00,7
07-01-15 13:00,8
07-01-15 12:00,8
07-01-15 11:00,6
07-01-15 10:00,7
07-01-15 09:00,7
07-01-15 08:00,6
07-01-15 07:00,17
07-01-15 06:00,32
07-01-15 05:00,38
07-01-15 04:00,40
07-01-15 03:00,42
07-01-15 02:00,50
07-01-15 01:00,47
07-01-15 00:00,46
06-01-15 23:00,46
06-01-15 22:00,46
06-01-15 21:00,43
06-01-15 20:00,42
06-01-15 19:00,37
06-01-15 18:00,34
06-01-15 17:00,36
06-01-15 16:00,37
06-01-15 15:00,46
06-01-15 14:00,49
06-01-15 13:00,44
06-01-15 12:00,41
06-01-15 11:00,29
06-01-15 10:00,12
06-01-15 09:00,12
06-01-15 08:00,7
06-01-15 07:00,8
06-01-15 06:00,22
06-01-15 05:00,30
06-01-15 04:00,33
06-01-15 03:00,35
06-01-15 02:00,38
06-01-15 01:00,40
06-01-15 00:00,41
05-01-15 23:00,41
05-01-15 22:00,40
05-01-15 21:00,38
05-01-15 20:00,37
05-01-15 19:00,36
05-01-15 18:00,32
05-01-15 17:00,32
05-01-15 16:00,33
05-01-15 15:00,36
05-01-15 14:00,39
05-01-15 13:00,41
05-01-15 12:00,38
05-01-15 11:00,41
05-01-15 10:00,42
05-01-15 09:00,45
05-01-15 08:00,49
05-01-15 07:00,56
05-01-15 06:00,62
05-01-15 05:00,63
05-01-15 04:00,65
05-01-15 03:00,66
05-01-15 02:00,67
05-01-15 01:00,67
05-01-15 00:00,67
04-01-15 23:00,65
04-01-15 22:00,63
04-01-15 21:00,60
04-01-15 20:00,61
04-01-15 19:00,63
04-01-15 18:00,57
04-01-15 17:00,59
04-01-15 16:00,63
04-01-15 15:00,61
04-01-15 14:00,63
04-01-15 13:00,64
04-01-15 12:00,64
04-01-15 11:00,64
04-01-15 10:00,65
04-01-15 09:00,67
04-01-15 08:00,67
04-01-15 07:00,67
04-01-15 06:00,62
04-01-15 05:00,57
04-01-15 04:00,53
04-01-15 03:00,49
04-01-15 02:00,51
04-01-15 01:00,49
04-01-15 00:00,49
03-01-15 23:00,40
03-01-15 22:00,36
03-01-15 21:00,36
03-01-15 20:00,37
03-01-15 19:00,42
03-01-15 18:00,42
03-01-15 17:00,44
03-01-15 16:00,55
03-01-15 15:00,57
03-01-15 14:00,53
03-01-15 13:00,52
03-01-15 12:00,51
03-01-15 11:00,51
03-01-15 10:00,54
03-01-15 09:00,52
03-01-15 08:00,52
03-01-15 07:00,55
03-01-15 06:00,61
03-01-15 05:00,62
03-01-15 04:00,62
03-01-15 03:00,57
03-01-15 02:00,53
03-01-15 01:00,51
03-01-15 00:00,52
02-01-15 23:00,48
02-01-15 22:00,46
02-01-15 21:00,45
02-01-15 20:00,43
02-01-15 19:00,41
02-01-15 18:00,40
02-01-15 17:00,42
02-01-15 16:00,43
02-01-15 15:00,40
02-01-15 14:00,45
02-01-15 13:00,49
02-01-15 12:00,52
02-01-15 11:00,53
02-01-15 10:00,58
02-01-15 09:00,60
02-01-15 08:00,59
02-01-15 07:00,56
02-01-15 06:00,59
02-01-15 05:00,61
02-01-15 04:00,57
02-01-15 03:00,48
02-01-15 02:00,42
02-01-15 01:00,47
02-01-15 00:00,48
01-01-15 23:00,47
01-01-15 22:00,42
01-01-15 21:00,37
01-01-15 20:00,41
01-01-15 19:00,42
01-01-15 18:00,40
01-01-15 17:00,34
01-01-15 16:00,37
01-01-15 15:00,51
01-01-15 14:00,55
01-01-15 13:00,51
01-01-15 12:00,46
01-01-15 11:00,32
01-01-15 10:00,20
01-01-15 09:00,13
01-01-15 08:00,15
01-01-15 07:00,11
01-01-15 06:00,10
01-01-15 05:00,8
01-01-15 04:00,5
01-01-15 03:00,3
01-01-15 02:00,4
01-01-15 01:00,4

