Datum Zeit,Chemnitz-Leipziger Str. PM10
,µg/m³
31-01-15,15
30-01-15,13
29-01-15,13
28-01-15,16
27-01-15,10
26-01-15,15
25-01-15,20
24-01-15,24
23-01-15,27
22-01-15,36
21-01-15,21
20-01-15,30
19-01-15,38
18-01-15,27
17-01-15,26
16-01-15,33
15-01-15,12
14-01-15,11
13-01-15,14
12-01-15,9
11-01-15,11
10-01-15,5
09-01-15,9
08-01-15,12
07-01-15,25
06-01-15,30
05-01-15,20
04-01-15,9
03-01-15,16
02-01-15,8
01-01-15,57

