Datum Zeit,Niesky O3
,µg/m³
01-02-15 00:00,55
31-01-15 23:00,53
31-01-15 22:00,51
31-01-15 21:00,46
31-01-15 20:00,44
31-01-15 19:00,39
31-01-15 18:00,35
31-01-15 17:00,39
31-01-15 16:00,44
31-01-15 15:00,50
31-01-15 14:00,59
31-01-15 13:00,65
31-01-15 12:00,66
31-01-15 11:00,64
31-01-15 10:00,58
31-01-15 09:00,53
31-01-15 08:00,55
31-01-15 07:00,64
31-01-15 06:00,63
31-01-15 05:00,50
31-01-15 04:00,55
31-01-15 03:00,61
31-01-15 02:00,67
31-01-15 01:00,67
31-01-15 00:00,65
30-01-15 23:00,63
30-01-15 22:00,64
30-01-15 21:00,63
30-01-15 20:00,64
30-01-15 19:00,64
30-01-15 18:00,62
30-01-15 17:00,67
30-01-15 16:00,68
30-01-15 15:00,56
30-01-15 14:00,48
30-01-15 13:00,51
30-01-15 12:00,52
30-01-15 11:00,55
30-01-15 10:00,55
30-01-15 09:00,54
30-01-15 08:00,52
30-01-15 07:00,53
30-01-15 06:00,56
30-01-15 05:00,64
30-01-15 04:00,68
30-01-15 03:00,65
30-01-15 02:00,62
30-01-15 01:00,70
30-01-15 00:00,73
29-01-15 23:00,71
29-01-15 22:00,69
29-01-15 21:00,68
29-01-15 20:00,68
29-01-15 19:00,66
29-01-15 18:00,68
29-01-15 17:00,73
29-01-15 16:00,72
29-01-15 15:00,72
29-01-15 14:00,71
29-01-15 13:00,69
29-01-15 12:00,70
29-01-15 11:00,70
29-01-15 10:00,68
29-01-15 09:00,67
29-01-15 08:00,63
29-01-15 07:00,68
29-01-15 06:00,70
29-01-15 05:00,73
29-01-15 04:00,61
29-01-15 03:00,58
29-01-15 02:00,59
29-01-15 01:00,62
29-01-15 00:00,64
28-01-15 23:00,62
28-01-15 22:00,60
28-01-15 21:00,60
28-01-15 20:00,57
28-01-15 19:00,52
28-01-15 18:00,47
28-01-15 17:00,48
28-01-15 16:00,50
28-01-15 15:00,56
28-01-15 14:00,63
28-01-15 13:00,66
28-01-15 12:00,66
28-01-15 11:00,65
28-01-15 10:00,58
28-01-15 09:00,54
28-01-15 08:00,56
28-01-15 07:00,60
28-01-15 06:00,59
28-01-15 05:00,61
28-01-15 04:00,63
28-01-15 03:00,59
28-01-15 02:00,60
28-01-15 01:00,61
28-01-15 00:00,60
27-01-15 23:00,61
27-01-15 22:00,64
27-01-15 21:00,62
27-01-15 20:00,61
27-01-15 19:00,63
27-01-15 18:00,64
27-01-15 17:00,65
27-01-15 16:00,70
27-01-15 15:00,72
27-01-15 14:00,72
27-01-15 13:00,72
27-01-15 12:00,72
27-01-15 11:00,68
