Datum Zeit,Plauen-Sued PM10
,µg/m³
31-01-15,17
30-01-15,7
29-01-15,16
28-01-15,14
27-01-15,9
26-01-15,10
25-01-15,13
24-01-15,20
23-01-15,
22-01-15,35
21-01-15,36
20-01-15,22
19-01-15,26
18-01-15,23
17-01-15,21
16-01-15,24
15-01-15,7
14-01-15,9
13-01-15,10
12-01-15,6
11-01-15,12
10-01-15,5
09-01-15,5
08-01-15,10
07-01-15,23
06-01-15,25
05-01-15,21
04-01-15,7
03-01-15,19
02-01-15,11
01-01-15,20

