Datum Zeit,Dresden-Winckelmannstr. NO2
,µg/m³
01-02-15 00:00,13
31-01-15 23:00,12
31-01-15 22:00,14
31-01-15 21:00,16
31-01-15 20:00,19
31-01-15 19:00,17
31-01-15 18:00,14
31-01-15 17:00,15
31-01-15 16:00,15
31-01-15 15:00,18
31-01-15 14:00,17
31-01-15 13:00,14
31-01-15 12:00,11
31-01-15 11:00,10
31-01-15 10:00,11
31-01-15 09:00,14
31-01-15 08:00,17
31-01-15 07:00,15
31-01-15 06:00,13
31-01-15 05:00,8
31-01-15 04:00,7
31-01-15 03:00,8
31-01-15 02:00,7
31-01-15 01:00,8
31-01-15 00:00,11
30-01-15 23:00,15
30-01-15 22:00,19
30-01-15 21:00,20
30-01-15 20:00,23
30-01-15 19:00,24
30-01-15 18:00,24
30-01-15 17:00,19
30-01-15 16:00,15
30-01-15 15:00,14
30-01-15 14:00,11
30-01-15 13:00,13
30-01-15 12:00,14
30-01-15 11:00,32
30-01-15 10:00,35
30-01-15 09:00,33
30-01-15 08:00,33
30-01-15 07:00,20
30-01-15 06:00,13
30-01-15 05:00,10
30-01-15 04:00,9
30-01-15 03:00,8
30-01-15 02:00,7
30-01-15 01:00,7
30-01-15 00:00,10
29-01-15 23:00,15
29-01-15 22:00,15
29-01-15 21:00,16
29-01-15 20:00,23
29-01-15 19:00,27
29-01-15 18:00,34
29-01-15 17:00,27
29-01-15 16:00,24
29-01-15 15:00,10
29-01-15 14:00,8
29-01-15 13:00,8
29-01-15 12:00,6
29-01-15 11:00,7
29-01-15 10:00,12
29-01-15 09:00,15
29-01-15 08:00,19
29-01-15 07:00,11
29-01-15 06:00,10
29-01-15 05:00,5
29-01-15 04:00,6
29-01-15 03:00,6
29-01-15 02:00,6
29-01-15 01:00,6
29-01-15 00:00,6
28-01-15 23:00,9
28-01-15 22:00,11
28-01-15 21:00,14
28-01-15 20:00,19
28-01-15 19:00,19
28-01-15 18:00,25
28-01-15 17:00,32
28-01-15 16:00,18
28-01-15 15:00,11
28-01-15 14:00,12
28-01-15 13:00,11
28-01-15 12:00,12
28-01-15 11:00,13
28-01-15 10:00,17
28-01-15 09:00,32
28-01-15 08:00,30
28-01-15 07:00,17
28-01-15 06:00,9
28-01-15 05:00,8
28-01-15 04:00,8
28-01-15 03:00,9
28-01-15 02:00,10
28-01-15 01:00,11
28-01-15 00:00,16
27-01-15 23:00,18
27-01-15 22:00,21
27-01-15 21:00,31
27-01-15 20:00,36
27-01-15 19:00,35
27-01-15 18:00,33
27-01-15 17:00,21
27-01-15 16:00,20
27-01-15 15:00,17
27-01-15 14:00,18
27-01-15 13:00,21
27-01-15 12:00,23
27-01-15 11:00,23
27-01-15 10:00,24
27-01-15 09:00,23
27-01-15 08:00,21
27-01-15 07:00,14
27-01-15 06:00,12
27-01-15 05:00,11
27-01-15 04:00,11
27-01-15 03:00,13
27-01-15 02:00,13
27-01-15 01:00,12
27-01-15 00:00,12
26-01-15 23:00,10
26-01-15 22:00,11
26-01-15 21:00,11
26-01-15 20:00,19
26-01-15 19:00,32
26-01-15 18:00,30
26-01-15 17:00,21
26-01-15 16:00,17
26-01-15 15:00,15
26-01-15 14:00,10
26-01-15 13:00,12
26-01-15 12:00,22
26-01-15 11:00,44
26-01-15 10:00,49
26-01-15 09:00,61
26-01-15 08:00,54
26-01-15 07:00,45
26-01-15 06:00,38
26-01-15 05:00,32
26-01-15 04:00,31
26-01-15 03:00,23
26-01-15 02:00,27
26-01-15 01:00,32
26-01-15 00:00,25
25-01-15 23:00,25
25-01-15 22:00,21
25-01-15 21:00,22
25-01-15 20:00,24
25-01-15 19:00,20
25-01-15 18:00,16
25-01-15 17:00,17
25-01-15 16:00,16
25-01-15 15:00,20
