Datum Zeit,Fichtelberg O3
,µg/m³
01-02-15 00:00,74
31-01-15 23:00,72
31-01-15 22:00,72
31-01-15 21:00,71
31-01-15 20:00,69
31-01-15 19:00,70
31-01-15 18:00,67
31-01-15 17:00,64
31-01-15 16:00,66
31-01-15 15:00,65
31-01-15 14:00,61
31-01-15 13:00,59
31-01-15 12:00,56
31-01-15 11:00,57
31-01-15 10:00,59
31-01-15 09:00,63
31-01-15 08:00,69
31-01-15 07:00,73
31-01-15 06:00,73
31-01-15 05:00,75
31-01-15 04:00,74
31-01-15 03:00,79
31-01-15 02:00,83
31-01-15 01:00,80
31-01-15 00:00,74
30-01-15 23:00,71
30-01-15 22:00,72
30-01-15 21:00,76
30-01-15 20:00,79
30-01-15 19:00,79
30-01-15 18:00,78
30-01-15 17:00,78
30-01-15 16:00,82
30-01-15 15:00,85
30-01-15 14:00,87
30-01-15 13:00,79
30-01-15 12:00,70
30-01-15 11:00,63
30-01-15 10:00,69
30-01-15 09:00,58
30-01-15 08:00,63
30-01-15 07:00,72
30-01-15 06:00,77
30-01-15 05:00,81
30-01-15 04:00,84
30-01-15 03:00,87
30-01-15 02:00,86
30-01-15 01:00,82
30-01-15 00:00,80
29-01-15 23:00,77
29-01-15 22:00,77
29-01-15 21:00,76
29-01-15 20:00,79
29-01-15 19:00,81
29-01-15 18:00,80
29-01-15 17:00,80
29-01-15 16:00,81
29-01-15 15:00,79
29-01-15 14:00,77
29-01-15 13:00,80
29-01-15 12:00,80
29-01-15 11:00,78
29-01-15 10:00,78
29-01-15 09:00,77
29-01-15 08:00,77
29-01-15 07:00,79
29-01-15 06:00,79
29-01-15 05:00,80
29-01-15 04:00,80
29-01-15 03:00,81
29-01-15 02:00,63
29-01-15 01:00,64
29-01-15 00:00,66
28-01-15 23:00,66
28-01-15 22:00,67
28-01-15 21:00,70
28-01-15 20:00,65
28-01-15 19:00,63
28-01-15 18:00,63
28-01-15 17:00,63
28-01-15 16:00,64
28-01-15 15:00,64
28-01-15 14:00,61
28-01-15 13:00,59
28-01-15 12:00,59
28-01-15 11:00,66
28-01-15 10:00,69
28-01-15 09:00,69
28-01-15 08:00,78
28-01-15 07:00,81
28-01-15 06:00,81
28-01-15 05:00,81
28-01-15 04:00,84
28-01-15 03:00,85
28-01-15 02:00,86
28-01-15 01:00,83
28-01-15 00:00,81
27-01-15 23:00,81
27-01-15 22:00,79
27-01-15 21:00,80
27-01-15 20:00,82
27-01-15 19:00,83
27-01-15 18:00,83
27-01-15 17:00,85
27-01-15 16:00,85
27-01-15 15:00,85
27-01-15 14:00,84
27-01-15 13:00,84
27-01-15 12:00,86
27-01-15 11:00,88
27-01-15 10:00,87
27-01-15 09:00,83
27-01-15 08:00,83
27-01-15 07:00,81
27-01-15 06:00,84
27-01-15 05:00,78
27-01-15 04:00,74
27-01-15 03:00,65
27-01-15 02:00,54
27-01-15 01:00,47
27-01-15 00:00,53
26-01-15 23:00,57
26-01-15 22:00,56
26-01-15 21:00,62
26-01-15 20:00,68
26-01-15 19:00,60
26-01-15 18:00,60
26-01-15 17:00,60
26-01-15 16:00,60
26-01-15 15:00,60
26-01-15 14:00,65
26-01-15 13:00,73
26-01-15 12:00,68
26-01-15 11:00,74
26-01-15 10:00,70
26-01-15 09:00,69
26-01-15 08:00,65
26-01-15 07:00,60
26-01-15 06:00,63
26-01-15 05:00,63
26-01-15 04:00,65
26-01-15 03:00,69
26-01-15 02:00,75
26-01-15 01:00,85
26-01-15 00:00,81
25-01-15 23:00,75
25-01-15 22:00,81
25-01-15 21:00,81
25-01-15 20:00,81
25-01-15 19:00,80
25-01-15 18:00,83
25-01-15 17:00,86
25-01-15 16:00,86
25-01-15 15:00,85
25-01-15 14:00,83
25-01-15 13:00,82
25-01-15 12:00,78
25-01-15 11:00,77
25-01-15 10:00,79
25-01-15 09:00,76
25-01-15 08:00,76
25-01-15 07:00,72
25-01-15 06:00,70
25-01-15 05:00,51
25-01-15 04:00,38
25-01-15 03:00,32
25-01-15 02:00,30
25-01-15 01:00,32
25-01-15 00:00,35
24-01-15 23:00,42
24-01-15 22:00,53
24-01-15 21:00,66
24-01-15 20:00,64
24-01-15 19:00,65
24-01-15 18:00,71
24-01-15 17:00,62
24-01-15 16:00,59
24-01-15 15:00,73
24-01-15 14:00,77
24-01-15 13:00,80
24-01-15 12:00,83
24-01-15 11:00,85
24-01-15 10:00,88
24-01-15 09:00,90
24-01-15 08:00,89
24-01-15 07:00,88
24-01-15 06:00,90
24-01-15 05:00,88
24-01-15 04:00,86
24-01-15 03:00,85
24-01-15 02:00,66
24-01-15 01:00,52
24-01-15 00:00,60
23-01-15 23:00,53
23-01-15 22:00,36
23-01-15 21:00,36
23-01-15 20:00,30
23-01-15 19:00,21
23-01-15 18:00,21
23-01-15 17:00,20
23-01-15 16:00,24
23-01-15 15:00,25
23-01-15 14:00,23
23-01-15 13:00,21
23-01-15 12:00,19
23-01-15 11:00,18
23-01-15 10:00,14
23-01-15 09:00,11
23-01-15 08:00,8
23-01-15 07:00,7
23-01-15 06:00,7
23-01-15 05:00,6
23-01-15 04:00,4
23-01-15 03:00,4
23-01-15 02:00,4
23-01-15 01:00,4
23-01-15 00:00,4
22-01-15 23:00,4
22-01-15 22:00,12
22-01-15 21:00,26
22-01-15 20:00,14
22-01-15 19:00,16
22-01-15 18:00,17
22-01-15 17:00,22
22-01-15 16:00,28
22-01-15 15:00,38
22-01-15 14:00,39
22-01-15 13:00,38
22-01-15 12:00,42
22-01-15 11:00,37
22-01-15 10:00,36
22-01-15 09:00,37
22-01-15 08:00,37
22-01-15 07:00,38
22-01-15 06:00,40
22-01-15 05:00,39
22-01-15 04:00,41
22-01-15 03:00,36
22-01-15 02:00,31
22-01-15 01:00,34
22-01-15 00:00,58
21-01-15 23:00,50
21-01-15 22:00,45
21-01-15 21:00,43
21-01-15 20:00,41
21-01-15 19:00,39
21-01-15 18:00,35
21-01-15 17:00,37
21-01-15 16:00,45
21-01-15 15:00,57
21-01-15 14:00,52
21-01-15 13:00,51
21-01-15 12:00,51
21-01-15 11:00,54
21-01-15 10:00,54
21-01-15 09:00,51
21-01-15 08:00,55
21-01-15 07:00,65
21-01-15 06:00,50
21-01-15 05:00,40
21-01-15 04:00,42
21-01-15 03:00,35
21-01-15 02:00,32
21-01-15 01:00,13
21-01-15 00:00,21
20-01-15 23:00,27
20-01-15 22:00,27
20-01-15 21:00,31
20-01-15 20:00,37
20-01-15 19:00,40
20-01-15 18:00,42
20-01-15 17:00,44
20-01-15 16:00,45
20-01-15 15:00,46
20-01-15 14:00,61
20-01-15 13:00,67
20-01-15 12:00,65
20-01-15 11:00,64
20-01-15 10:00,67
20-01-15 09:00,77
20-01-15 08:00,73
20-01-15 07:00,66
20-01-15 06:00,66
20-01-15 05:00,67
20-01-15 04:00,61
20-01-15 03:00,62
20-01-15 02:00,61
20-01-15 01:00,62
20-01-15 00:00,63
19-01-15 23:00,70
19-01-15 22:00,65
19-01-15 21:00,65
19-01-15 20:00,68
19-01-15 19:00,67
19-01-15 18:00,63
19-01-15 17:00,62
19-01-15 16:00,60
19-01-15 15:00,62
19-01-15 14:00,62
19-01-15 13:00,61
19-01-15 12:00,65
19-01-15 11:00,65
19-01-15 10:00,66
19-01-15 09:00,65
19-01-15 08:00,67
19-01-15 07:00,66
19-01-15 06:00,63
19-01-15 05:00,62
19-01-15 04:00,62
19-01-15 03:00,66
19-01-15 02:00,69
19-01-15 01:00,68
19-01-15 00:00,62
18-01-15 23:00,58
18-01-15 22:00,56
18-01-15 21:00,55
18-01-15 20:00,56
18-01-15 19:00,58
18-01-15 18:00,58
18-01-15 17:00,60
18-01-15 16:00,59
18-01-15 15:00,57
18-01-15 14:00,55
18-01-15 13:00,55
18-01-15 12:00,59
18-01-15 11:00,58
18-01-15 10:00,61
18-01-15 09:00,65
18-01-15 08:00,71
18-01-15 07:00,66
18-01-15 06:00,68
18-01-15 05:00,64
18-01-15 04:00,55
18-01-15 03:00,55
18-01-15 02:00,63
18-01-15 01:00,55
18-01-15 00:00,53
17-01-15 23:00,49
17-01-15 22:00,51
17-01-15 21:00,49
17-01-15 20:00,52
17-01-15 19:00,52
17-01-15 18:00,50
17-01-15 17:00,44
17-01-15 16:00,48
17-01-15 15:00,53
17-01-15 14:00,56
17-01-15 13:00,59
17-01-15 12:00,62
17-01-15 11:00,66
17-01-15 10:00,73
17-01-15 09:00,67
17-01-15 08:00,61
17-01-15 07:00,44
17-01-15 06:00,39
17-01-15 05:00,55
17-01-15 04:00,62
17-01-15 03:00,59
17-01-15 02:00,65
17-01-15 01:00,61
17-01-15 00:00,64
16-01-15 23:00,74
16-01-15 22:00,77
16-01-15 21:00,69
16-01-15 20:00,68
16-01-15 19:00,78
16-01-15 18:00,87
16-01-15 17:00,85
16-01-15 16:00,75
16-01-15 15:00,68
16-01-15 14:00,66
16-01-15 13:00,66
16-01-15 12:00,59
16-01-15 11:00,62
16-01-15 10:00,69
16-01-15 09:00,63
16-01-15 08:00,58
16-01-15 07:00,56
16-01-15 06:00,58
16-01-15 05:00,57
16-01-15 04:00,62
16-01-15 03:00,61
16-01-15 02:00,69
16-01-15 01:00,76
16-01-15 00:00,77
15-01-15 23:00,77
15-01-15 22:00,77
15-01-15 21:00,75
15-01-15 20:00,72
15-01-15 19:00,70
15-01-15 18:00,72
15-01-15 17:00,74
15-01-15 16:00,76
15-01-15 15:00,70
15-01-15 14:00,68
15-01-15 13:00,71
15-01-15 12:00,69
15-01-15 11:00,69
15-01-15 10:00,70
15-01-15 09:00,72
15-01-15 08:00,73
15-01-15 07:00,66
15-01-15 06:00,80
15-01-15 05:00,84
15-01-15 04:00,82
15-01-15 03:00,79
15-01-15 02:00,77
15-01-15 01:00,76
15-01-15 00:00,77
14-01-15 23:00,77
14-01-15 22:00,79
14-01-15 21:00,79
14-01-15 20:00,70
14-01-15 19:00,65
14-01-15 18:00,74
14-01-15 17:00,77
14-01-15 16:00,78
14-01-15 15:00,80
14-01-15 14:00,81
14-01-15 13:00,80
14-01-15 12:00,80
14-01-15 11:00,78
14-01-15 10:00,81
14-01-15 09:00,82
14-01-15 08:00,83
14-01-15 07:00,79
14-01-15 06:00,77
14-01-15 05:00,83
14-01-15 04:00,77
14-01-15 03:00,60
14-01-15 02:00,59
14-01-15 01:00,59
14-01-15 00:00,61
13-01-15 23:00,65
13-01-15 22:00,62
13-01-15 21:00,63
13-01-15 20:00,66
13-01-15 19:00,69
13-01-15 18:00,68
13-01-15 17:00,67
13-01-15 16:00,73
13-01-15 15:00,76
13-01-15 14:00,77
13-01-15 13:00,76
13-01-15 12:00,75
13-01-15 11:00,76
13-01-15 10:00,77
13-01-15 09:00,78
13-01-15 08:00,80
13-01-15 07:00,79
13-01-15 06:00,81
13-01-15 05:00,82
13-01-15 04:00,84
13-01-15 03:00,83
13-01-15 02:00,82
13-01-15 01:00,81
13-01-15 00:00,81
12-01-15 23:00,82
12-01-15 22:00,82
12-01-15 21:00,81
