Datum Zeit,Dresden-Nord PM10
,µg/m³
31-01-15,13
30-01-15,19
29-01-15,13
28-01-15,17
27-01-15,9
26-01-15,19
25-01-15,26
24-01-15,20
23-01-15,24
22-01-15,46
21-01-15,20
20-01-15,29
19-01-15,33
18-01-15,23
17-01-15,28
16-01-15,29
15-01-15,15
14-01-15,11
13-01-15,10
12-01-15,10
11-01-15,13
10-01-15,5
09-01-15,8
08-01-15,21
07-01-15,28
06-01-15,25
05-01-15,13
04-01-15,11
03-01-15,16
02-01-15,11
01-01-15,173

