Datum,Zeit,BEN,CO,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,mg/m3,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2002-12-01,01:00,,,,,33,,,,1.0
2002-12-01,02:00,,,,,53,,,,1.0
2002-12-01,03:00,,,,,57,,,,1.0
2002-12-01,04:00,,,,,59,,,,1.0
2002-12-01,05:00,,,,,60,,,,1.0
2002-12-01,06:00,,,,,61,,,,1.0
2002-12-01,07:00,,,,,64,,,,1.0
2002-12-01,08:00,,,,,64,,,,1.0
2002-12-01,09:00,,,,,68,,,,1.0
2002-12-01,10:00,,,,,67,,,,1.0
2002-12-01,11:00,,,,,61,,,,1.0
2002-12-01,12:00,,,,,62,,,,1.1
2002-12-01,13:00,,,,,65,,,,1.3
2002-12-01,14:00,,,,,66,,,,1.7
2002-12-01,15:00,,,,,66,,,,1.5
2002-12-01,16:00,,,,,63,,,,3.9
2002-12-01,17:00,,,,,68,,,,1.8
2002-12-01,18:00,,,,,65,,,,1.6
2002-12-01,19:00,,,,,64,,,,1.6
2002-12-01,20:00,,,,,68,,,,1.6
2002-12-01,21:00,,,,,65,,,,3.1
2002-12-01,22:00,,,,,72,,,,2.7
2002-12-01,23:00,,,,,73,,,,1.8
2002-12-02,00:00,,,,,76,,,,1.6
2002-12-02,01:00,,,,,74,,,,1.0
2002-12-02,02:00,,,,,72,,,,1.0
2002-12-02,03:00,,,,,70,,,,1.0
2002-12-02,04:00,,,,,68,,,,1.0
2002-12-02,05:00,,,,,64,,,,1.0
2002-12-02,06:00,,,,,56,,,,1.4
2002-12-02,07:00,,,,,54,,,,1.5
2002-12-02,08:00,,,,,50,,,,1.5
2002-12-02,09:00,,,,,47,,,,1.7
2002-12-02,10:00,,,,,42,,,,4.6
2002-12-02,11:00,,,,,38,,,,1.7
2002-12-02,12:00,,,,,40,,,,4.5
2002-12-02,13:00,,,,,43,,,,2.2
2002-12-02,14:00,,,,,45,,,,1.3
2002-12-02,15:00,,,,,44,,,,1.0
2002-12-02,16:00,,,,,56,,,,1.0
2002-12-02,17:00,,,,,66,,,,1.0
2002-12-02,18:00,,,,,65,,,,1.0
2002-12-02,19:00,,,,,70,,,,1.0
2002-12-02,20:00,,,,,71,,,,2.1
2002-12-02,21:00,,,,,74,,,,4.8
2002-12-02,22:00,,,,,69,,,,9.1
2002-12-02,23:00,,,,,80,,,,1.7
2002-12-03,00:00,,,,,79,,,,3.0
2002-12-03,01:00,,,,,83,,,,1.1
2002-12-03,02:00,,,,,82,,,,1.3
2002-12-03,03:00,,,,,70,,,,6.8
2002-12-03,04:00,,,,,31,,,,24.2
2002-12-03,05:00,,,,,41,,,,15.4
2002-12-03,06:00,,,,,26,,,,18.2
2002-12-03,07:00,,,,,3,,,,50.2
2002-12-03,08:00,,,,,5,,,,31.7
2002-12-03,09:00,,,,,30,,,,17.2
2002-12-03,10:00,,,,,11,,,,32.4
2002-12-03,11:00,,,,,9,,,,36.4
2002-12-03,12:00,,,,,23,,,,15.0
2002-12-03,13:00,,,,,18,,,,33.1
2002-12-03,14:00,,,,,12,,,,37.1
2002-12-03,15:00,,,,,20,,,,17.2
2002-12-03,16:00,,,,,8,,,,42.9
2002-12-03,17:00,,,,,5,,,,45.0
2002-12-03,18:00,,,,,3,,,,37.2
2002-12-03,19:00,,,,,4,,,,23.2
2002-12-03,20:00,,,,,6,,,,17.9
2002-12-03,21:00,,,,,10,,,,14.8
2002-12-03,22:00,,,,,5,,,,17.6
2002-12-03,23:00,,,,,7,,,,15.8
2002-12-04,00:00,,,,,4,,,,16.7
2002-12-04,01:00,,,,,9,,,,13.9
2002-12-04,02:00,,,,,13,,,,12.1
2002-12-04,03:00,,,,,4,,,,23.1
2002-12-04,04:00,,,,,10,,,,76.2
2002-12-04,05:00,,,,,10,,,,68.6
2002-12-04,06:00,,,,,10,,,,50.1
2002-12-04,07:00,,,,,5,,,,20.9
2002-12-04,08:00,,,,,13,,,,21.4
2002-12-04,09:00,,,,,38,,,,7.8
2002-12-04,10:00,,,,,39,,,,6.6
2002-12-04,11:00,,,,,18,,,,37.3
2002-12-04,12:00,,,,,9,,,,59.1
2002-12-04,13:00,,,,,30,,,,22.8
2002-12-04,14:00,,,,,30,,,,20.4
2002-12-04,15:00,,,,,41,,,,5.8
2002-12-04,16:00,,,,,41,,,,4.2
2002-12-04,17:00,,,,,36,,,,11.7
2002-12-04,18:00,,,,,42,,,,19.5
2002-12-04,19:00,,,,,67,,,,3.3
2002-12-04,20:00,,,,,57,,,,6.4
2002-12-04,21:00,,,,,49,,,,12.2
2002-12-04,22:00,,,,,52,,,,7.9
2002-12-04,23:00,,,,,66,,,,2.8
2002-12-05,00:00,,,,,61,,,,4.2
2002-12-05,01:00,,,,,45,,,,10.8
2002-12-05,02:00,,,,,43,,,,11.5
2002-12-05,03:00,,,,,18,,,,57.8
2002-12-05,04:00,,,,,19,,,,45.4
2002-12-05,05:00,,,,,42,,,,24.9
2002-12-05,06:00,,,,,49,,,,13.3
2002-12-05,07:00,,,,,19,,,,44.4
2002-12-05,08:00,,,,,31,,,,33.1
2002-12-05,09:00,,,,,43,,,,14.0
2002-12-05,10:00,,,,,51,,,,8.5
2002-12-05,11:00,,,,,60,,,,4.3
2002-12-05,12:00,,,,,42,,,,2.7
2002-12-05,13:00,,,,,39,,,,1.4
2002-12-05,14:00,,,,,39,,,,1.5
2002-12-05,15:00,,,,,42,,,,1.0
2002-12-05,16:00,,,,,27,,,,1.0
2002-12-05,17:00,,,,,21,,,,1.4
2002-12-05,18:00,,,,,32,,,,1.2
2002-12-05,19:00,,,,,37,,,,1.6
2002-12-05,20:00,,,,,20,,,,1.8
2002-12-05,21:00,,,,,22,,,,2.6
2002-12-05,22:00,,,,,37,,,,2.4
2002-12-05,23:00,,,,,44,,,,2.3
2002-12-06,00:00,,,,,42,,,,2.0
2002-12-06,01:00,,,,,26,,,,3.7
2002-12-06,02:00,,,,,36,,,,3.3
2002-12-06,03:00,,,,,41,,,,2.9
2002-12-06,04:00,,,,,34,,,,6.2
2002-12-06,05:00,,,,,34,,,,9.1
2002-12-06,06:00,,,,,21,,,,15.7
2002-12-06,07:00,,,,,14,,,,19.0
2002-12-06,08:00,,,,,13,,,,17.8
2002-12-06,09:00,,,,,16,,,,15.2
2002-12-06,10:00,,,,,18,,,,13.2
2002-12-06,11:00,,,,,22,,,,9.9
2002-12-06,12:00,,,,,22,,,,7.3
2002-12-06,13:00,,,,,32,,,,7.2
2002-12-06,14:00,,,,,32,,,,9.6
2002-12-06,15:00,,,,,33,,,,7.1
2002-12-06,16:00,,,,,33,,,,6.2
2002-12-06,17:00,,,,,34,,,,5.8
2002-12-06,18:00,,,,,28,,,,6.5
2002-12-06,19:00,,,,,28,,,,5.7
2002-12-06,20:00,,,,,27,,,,5.5
2002-12-06,21:00,,,,,29,,,,6.8
2002-12-06,22:00,,,,,38,,,,7.1
2002-12-06,23:00,,,,,35,,,,6.6
2002-12-07,00:00,,,,,27,,,,8.4
2002-12-07,01:00,,,,,29,,,,18.2
2002-12-07,02:00,,,,,30,,,,9.7
2002-12-07,03:00,,,,,25,,,,17.3
2002-12-07,04:00,,,,,26,,,,20.0
2002-12-07,05:00,,,,,10,,,,59.7
2002-12-07,06:00,,,,,5,,,,39.4
2002-12-07,07:00,,,,,9,,,,38.1
2002-12-07,08:00,,,,,12,,,,57.5
2002-12-07,09:00,,,,,12,,,,59.8
2002-12-07,10:00,,,,,24,,,,40.9
2002-12-07,11:00,,,,,35,,,,37.4
2002-12-07,12:00,,,,,41,,,,32.5
2002-12-07,13:00,,,,,30,,,,51.8
2002-12-07,14:00,,,,,34,,,,27.2
2002-12-07,15:00,,,,,30,,,,33.2
2002-12-07,16:00,,,,,15,,,,50.1
2002-12-07,17:00,,,,,8,,,,59.5
2002-12-07,18:00,,,,,13,,,,58.1
2002-12-07,19:00,,,,,8,,,,80.0
2002-12-07,20:00,,,,,10,,,,60.8
2002-12-07,21:00,,,,,10,,,,57.9
2002-12-07,22:00,,,,,19,,,,34.7
2002-12-07,23:00,,,,,12,,,,44.5
2002-12-08,00:00,,,,,11,,,,54.2
2002-12-08,01:00,,,,,12,,,,52.8
2002-12-08,02:00,,,,,14,,,,31.5
2002-12-08,03:00,,,,,14,,,,37.0
2002-12-08,04:00,,,,,13,,,,40.0
2002-12-08,05:00,,,,,19,,,,37.6
2002-12-08,06:00,,,,,38,,,,24.2
2002-12-08,07:00,,,,,34,,,,29.9
2002-12-08,08:00,,,,,35,,,,32.7
2002-12-08,09:00,,,,,30,,,,48.7
2002-12-08,10:00,,,,,29,,,,77.8
2002-12-08,11:00,,,,,44,,,,46.8
2002-12-08,12:00,,,,,43,,,,58.6
2002-12-08,13:00,,,,,50,,,,41.2
2002-12-08,14:00,,,,,44,,,,54.9
2002-12-08,15:00,,,,,39,,,,53.9
2002-12-08,16:00,,,,,36,,,,43.3
2002-12-08,17:00,,,,,22,,,,55.3
2002-12-08,18:00,,,,,37,,,,47.5
2002-12-08,19:00,,,,,11,,,,86.5
2002-12-08,20:00,,,,,13,,,,87.3
2002-12-08,21:00,,,,,10,,,,119.7
2002-12-08,22:00,,,,,9,,,,122.9
2002-12-08,23:00,,,,,16,,,,111.2
2002-12-09,00:00,,,,,48,,,,32.8
2002-12-09,01:00,,,,,54,,,,26.0
2002-12-09,02:00,,,,,38,,,,38.9
2002-12-09,03:00,,,,,44,,,,29.0
2002-12-09,04:00,,,,,23,,,,52.8
2002-12-09,05:00,,,,,10,,,,148.4
2002-12-09,06:00,,,,,7,,,,130.6
2002-12-09,07:00,,,,,17,,,,97.2
2002-12-09,08:00,,,,,12,,,,60.7
2002-12-09,09:00,,,,,22,,,,50.5
2002-12-09,10:00,,,,,40,,,,31.9
2002-12-09,11:00,,,,,36,,,,54.7
2002-12-09,12:00,,,,,49,,,,39.6
2002-12-09,13:00,,,,,50,,,,41.6
2002-12-09,14:00,,,,,44,,,,42.2
2002-12-09,15:00,,,,,36,,,,53.9
2002-12-09,16:00,,,,,24,,,,43.1
2002-12-09,17:00,,,,,11,,,,58.7
2002-12-09,18:00,,,,,7,,,,74.0
2002-12-09,19:00,,,,,9,,,,68.0
2002-12-09,20:00,,,,,9,,,,72.9
2002-12-09,21:00,,,,,9,,,,84.7
2002-12-09,22:00,,,,,14,,,,54.4
2002-12-09,23:00,,,,,28,,,,32.6
2002-12-10,00:00,,,,,37,,,,22.4
2002-12-10,01:00,,,,,37,,,,21.2
2002-12-10,02:00,,,,,39,,,,18.1
2002-12-10,03:00,,,,,41,,,,17.5
2002-12-10,04:00,,,,,21,,,,36.8
2002-12-10,05:00,,,,,29,,,,38.6
2002-12-10,06:00,,,,,43,,,,24.4
2002-12-10,07:00,,,,,45,,,,21.2
2002-12-10,08:00,,,,,65,,,,15.8
2002-12-10,09:00,,,,,66,,,,14.0
2002-12-10,10:00,,,,,72,,,,13.1
2002-12-10,11:00,,,,,73,,,,15.1
2002-12-10,12:00,,,,,77,,,,15.6
2002-12-10,13:00,,,,,85,,,,14.6
2002-12-10,14:00,,,,,72,,,,28.0
2002-12-10,15:00,,,,,66,,,,26.5
2002-12-10,16:00,,,,,48,,,,49.3
2002-12-10,17:00,,,,,36,,,,28.1
2002-12-10,18:00,,,,,34,,,,24.1
2002-12-10,19:00,,,,,45,,,,15.2
2002-12-10,20:00,,,,,48,,,,15.2
2002-12-10,21:00,,,,,37,,,,29.4
2002-12-10,22:00,,,,,23,,,,55.6
2002-12-10,23:00,,,,,58,,,,16.9
2002-12-11,00:00,,,,,67,,,,11.5
2002-12-11,01:00,,,,,65,,,,6.6
2002-12-11,02:00,,,,,64,,,,5.5
2002-12-11,03:00,,,,,71,,,,6.5
2002-12-11,04:00,,,,,73,,,,7.7
2002-12-11,05:00,,,,,68,,,,10.2
2002-12-11,06:00,,,,,59,,,,14.4
2002-12-11,07:00,,,,,53,,,,18.6
2002-12-11,08:00,,,,,62,,,,10.8
2002-12-11,09:00,,,,,73,,,,7.5
2002-12-11,10:00,,,,,79,,,,6.2
2002-12-11,11:00,,,,,81,,,,5.6
2002-12-11,12:00,,,,,81,,,,6.5
2002-12-11,13:00,,,,,84,,,,4.8
2002-12-11,14:00,,,,,88,,,,5.7
2002-12-11,15:00,,,,,77,,,,14.0
2002-12-11,16:00,,,,,62,,,,21.3
2002-12-11,17:00,,,,,41,,,,72.8
2002-12-11,18:00,,,,,53,,,,37.4
2002-12-11,19:00,,,,,48,,,,33.9
2002-12-11,20:00,,,,,43,,,,35.7
2002-12-11,21:00,,,,,43,,,,35.5
2002-12-11,22:00,,,,,43,,,,30.2
2002-12-11,23:00,,,,,50,,,,25.6
2002-12-12,00:00,,,,,66,,,,19.9
2002-12-12,01:00,,,,,57,,,,20.1
2002-12-12,02:00,,,,,65,,,,16.5
2002-12-12,03:00,,,,,67,,,,14.8
2002-12-12,04:00,,,,,69,,,,13.3
2002-12-12,05:00,,,,,69,,,,15.8
2002-12-12,06:00,,,,,66,,,,21.2
2002-12-12,07:00,,,,,69,,,,11.9
2002-12-12,08:00,,,,,61,,,,13.2
2002-12-12,09:00,,,,,67,,,,10.4
2002-12-12,10:00,,,,,65,,,,10.7
2002-12-12,11:00,,,,,64,,,,10.5
2002-12-12,12:00,,,,,94,,,,4.2
2002-12-12,13:00,,,,,112,,,,1.0
2002-12-12,14:00,,,,,108,,,,1.5
2002-12-12,15:00,,,,,106,,,,1.5
2002-12-12,16:00,,,,,107,,,,1.6
2002-12-12,17:00,,,,,106,,,,1.5
2002-12-12,18:00,,,,,103,,,,1.4
2002-12-12,19:00,,,,,108,,,,1.1
2002-12-12,20:00,,,,,105,,,,1.5
2002-12-12,21:00,,,,,104,,,,1.7
2002-12-12,22:00,,,,,104,,,,2.4
2002-12-12,23:00,,,,,108,,,,1.6
2002-12-13,00:00,,,,,113,,,,1.1
2002-12-13,01:00,,,,,114,,,,1.0
2002-12-13,02:00,,,,,108,,,,1.2
2002-12-13,03:00,,,,,104,,,,1.1
2002-12-13,04:00,,,,,108,,,,1.0
2002-12-13,05:00,,,,,102,,,,1.1
2002-12-13,06:00,,,,,96,,,,1.4
