Datum Zeit,Glauchau PM10
,µg/m³
31-05-12,25
30-05-12,26
29-05-12,38
28-05-12,20
27-05-12,20
26-05-12,20
25-05-12,20
24-05-12,23
23-05-12,23
22-05-12,23
21-05-12,25
20-05-12,19
19-05-12,17
18-05-12,15
17-05-12,12
16-05-12,14
15-05-12,16
14-05-12,15
13-05-12,14
12-05-12,17
11-05-12,16
10-05-12,14
09-05-12,14
08-05-12,18
07-05-12,21
06-05-12,11
05-05-12,22
04-05-12,20
03-05-12,
02-05-12,46
01-05-12,46

