Datum Zeit,Dresden-Winckelmannstr. SO2
,µg/m³
01-06-12 00:00,1.0
31-05-12 23:00,1.0
31-05-12 22:00,1.0
31-05-12 21:00,1.0
31-05-12 20:00,1.0
31-05-12 19:00,1.0
31-05-12 18:00,1.2
31-05-12 17:00,2.1
31-05-12 16:00,4.0
31-05-12 15:00,4.8
31-05-12 14:00,4.3
31-05-12 13:00,4.9
31-05-12 12:00,4.0
31-05-12 11:00,3.2
31-05-12 10:00,1.4
31-05-12 09:00,1.0
31-05-12 08:00,1.0
31-05-12 07:00,1.0
31-05-12 06:00,1.0
31-05-12 05:00,1.1
31-05-12 04:00,4.2
31-05-12 03:00,6.6
31-05-12 02:00,4.2
31-05-12 01:00,1.0
31-05-12 00:00,1.0
30-05-12 23:00,1.0
30-05-12 22:00,1.0
30-05-12 21:00,1.0
30-05-12 20:00,1.0
30-05-12 19:00,1.2
30-05-12 18:00,1.7
30-05-12 17:00,1.7
30-05-12 16:00,1.5
30-05-12 15:00,1.8
30-05-12 14:00,2.9
30-05-12 13:00,4.8
30-05-12 12:00,6.6
30-05-12 11:00,5.8
30-05-12 10:00,7.0
30-05-12 09:00,3.4
30-05-12 08:00,2.5
30-05-12 07:00,5.2
30-05-12 06:00,8.3
30-05-12 05:00,7.6
30-05-12 04:00,5.9
30-05-12 03:00,1.1
30-05-12 02:00,1.0
30-05-12 01:00,1.0
30-05-12 00:00,1.0
29-05-12 23:00,1.2
29-05-12 22:00,1.3
29-05-12 21:00,1.3
29-05-12 20:00,1.5
29-05-12 19:00,1.5
29-05-12 18:00,1.4
29-05-12 17:00,1.8
29-05-12 16:00,2.1
29-05-12 15:00,2.1
29-05-12 14:00,2.3
29-05-12 13:00,2.0
29-05-12 12:00,1.6
29-05-12 11:00,1.9
29-05-12 10:00,1.7
29-05-12 09:00,2.4
29-05-12 08:00,1.8
29-05-12 07:00,1.0
29-05-12 06:00,1.0
29-05-12 05:00,1.0
29-05-12 04:00,1.1
29-05-12 03:00,1.6
29-05-12 02:00,1.0
29-05-12 01:00,3.3
29-05-12 00:00,5.4
28-05-12 23:00,6.8
28-05-12 22:00,1.9
28-05-12 21:00,1.1
28-05-12 20:00,1.0
28-05-12 19:00,1.0
28-05-12 18:00,1.0
28-05-12 17:00,1.0
28-05-12 16:00,1.1
28-05-12 15:00,1.6
28-05-12 14:00,2.0
28-05-12 13:00,2.2
28-05-12 12:00,2.3
28-05-12 11:00,2.5
28-05-12 10:00,2.4
28-05-12 09:00,2.3
28-05-12 08:00,2.6
28-05-12 07:00,3.3
28-05-12 06:00,1.1
28-05-12 05:00,2.2
28-05-12 04:00,3.0
28-05-12 03:00,3.2
28-05-12 02:00,2.1
28-05-12 01:00,2.4
28-05-12 00:00,9.1
27-05-12 23:00,9.1
27-05-12 22:00,4.2
27-05-12 21:00,2.0
27-05-12 20:00,2.5
27-05-12 19:00,2.7
27-05-12 18:00,2.9
27-05-12 17:00,2.9
27-05-12 16:00,3.0
27-05-12 15:00,3.1
27-05-12 14:00,2.3
27-05-12 13:00,1.9
27-05-12 12:00,1.6
27-05-12 11:00,1.7
27-05-12 10:00,1.9
27-05-12 09:00,2.3
27-05-12 08:00,3.1
27-05-12 07:00,2.8
27-05-12 06:00,1.4
27-05-12 05:00,1.4
27-05-12 04:00,1.8
27-05-12 03:00,2.0
27-05-12 02:00,2.3
27-05-12 01:00,3.7
27-05-12 00:00,4.5
26-05-12 23:00,3.8
26-05-12 22:00,3.1
26-05-12 21:00,3.5
26-05-12 20:00,4.6
26-05-12 19:00,4.3
26-05-12 18:00,4.0
26-05-12 17:00,4.8
26-05-12 16:00,4.4
26-05-12 15:00,3.9
26-05-12 14:00,3.3
26-05-12 13:00,3.8
26-05-12 12:00,3.1
26-05-12 11:00,2.8
26-05-12 10:00,3.0
26-05-12 09:00,2.9
26-05-12 08:00,5.4
26-05-12 07:00,12.9
26-05-12 06:00,12.8
26-05-12 05:00,6.4
26-05-12 04:00,8.9
26-05-12 03:00,12.7
26-05-12 02:00,13.9
26-05-12 01:00,2.0
26-05-12 00:00,1.0
25-05-12 23:00,1.2
25-05-12 22:00,1.6
