Datum Zeit,Niesky PM10
,µg/m³
31-05-12,15
30-05-12,16
29-05-12,17
28-05-12,15
27-05-12,18
26-05-12,18
25-05-12,18
24-05-12,18
23-05-12,23
22-05-12,21
21-05-12,18
20-05-12,16
19-05-12,17
18-05-12,18
17-05-12,10
16-05-12,10
15-05-12,14
14-05-12,9
13-05-12,9
12-05-12,13
11-05-12,14
10-05-12,12
09-05-12,15
08-05-12,16
07-05-12,10
06-05-12,10
05-05-12,15
04-05-12,15
03-05-12,24
02-05-12,27
01-05-12,24

