Datum Zeit,Schwartenberg PM10
,µg/m³
31-05-12,17
30-05-12,16
29-05-12,14
28-05-12,13
27-05-12,16
26-05-12,16
25-05-12,15
24-05-12,18
23-05-12,18
22-05-12,20
21-05-12,26
20-05-12,19
19-05-12,17
18-05-12,13
17-05-12,7
16-05-12,7
15-05-12,10
14-05-12,10
13-05-12,7
12-05-12,9
11-05-12,11
10-05-12,8
09-05-12,12
08-05-12,14
07-05-12,9
06-05-12,5
05-05-12,15
04-05-12,8
03-05-12,14
02-05-12,23
01-05-12,31

