Datum Zeit,Dresden-Bergstraße PM10
,µg/m³
31-05-12,30
30-05-12,25
29-05-12,24
28-05-12,22
27-05-12,27
26-05-12,25
25-05-12,27
24-05-12,30
23-05-12,33
22-05-12,28
21-05-12,30
20-05-12,18
19-05-12,18
18-05-12,16
17-05-12,13
16-05-12,15
15-05-12,20
14-05-12,18
13-05-12,13
12-05-12,20
11-05-12,25
10-05-12,22
09-05-12,24
08-05-12,22
07-05-12,22
06-05-12,16
05-05-12,30
04-05-12,22
03-05-12,29
02-05-12,41
01-05-12,45

