Datum Zeit,Carlsfeld PM10
,µg/m³
31-05-12,17
30-05-12,17
29-05-12,13
28-05-12,13
27-05-12,14
26-05-12,16
25-05-12,15
24-05-12,18
23-05-12,16
22-05-12,15
21-05-12,15
20-05-12,13
19-05-12,13
18-05-12,10
17-05-12,6
16-05-12,5
15-05-12,9
14-05-12,8
13-05-12,9
12-05-12,12
11-05-12,8
10-05-12,6
09-05-12,6
08-05-12,11
07-05-12,4
06-05-12,3
05-05-12,7
04-05-12,8
03-05-12,10
02-05-12,23
01-05-12,31

