Datum Zeit,Klingenthal PM10
,µg/m³
31-05-12,16
30-05-12,16
29-05-12,14
28-05-12,13
27-05-12,14
26-05-12,13
25-05-12,14
24-05-12,18
23-05-12,16
22-05-12,17
21-05-12,17
20-05-12,13
19-05-12,12
18-05-12,12
17-05-12,4
16-05-12,7
15-05-12,8
14-05-12,9
13-05-12,7
12-05-12,10
11-05-12,10
10-05-12,6
09-05-12,7
08-05-12,9
07-05-12,4
06-05-12,2
05-05-12,6
04-05-12,9
03-05-12,12
02-05-12,25
01-05-12,31

