Datum Zeit,Brockau PM10
,µg/m³
31-05-12,22
30-05-12,17
29-05-12,15
28-05-12,16
27-05-12,16
26-05-12,15
25-05-12,16
24-05-12,
23-05-12,19
22-05-12,
21-05-12,
20-05-12,
19-05-12,
18-05-12,
17-05-12,7
16-05-12,7
15-05-12,9
14-05-12,10
13-05-12,9
12-05-12,9
11-05-12,10
10-05-12,7
09-05-12,7
08-05-12,7
07-05-12,11
06-05-12,7
05-05-12,10
04-05-12,9
03-05-12,11
02-05-12,45
01-05-12,46

