Datum Zeit,Zwickau-Werdauer Straße PM10
,µg/m³
31-05-12,32
30-05-12,26
29-05-12,24
28-05-12,19
27-05-12,21
26-05-12,21
25-05-12,26
24-05-12,27
23-05-12,26
22-05-12,28
21-05-12,28
20-05-12,20
19-05-12,16
18-05-12,12
17-05-12,11
16-05-12,12
15-05-12,16
14-05-12,14
13-05-12,13
12-05-12,16
11-05-12,24
10-05-12,13
09-05-12,14
08-05-12,16
07-05-12,21
06-05-12,11
05-05-12,18
04-05-12,18
03-05-12,17
02-05-12,59
01-05-12,49

