Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2014-06-01,01:00,,,,108,,,,1.0
2014-06-01,02:00,,,,109,,,,1.0
2014-06-01,03:00,,,,103,,,,1.0
2014-06-01,04:00,,,,98,,,,1.0
2014-06-01,05:00,,,,97,,,,1.0
2014-06-01,06:00,,,,90,,,,1.0
2014-06-01,07:00,,,,86,,,,1.0
2014-06-01,08:00,,,,91,,,,1.0
2014-06-01,09:00,,,,96,,,,1.0
2014-06-01,10:00,,,,102,,,,1.0
2014-06-01,11:00,,,,107,,,,1.0
2014-06-01,12:00,,,,105,,,,1.0
2014-06-01,13:00,,,,107,,,,1.0
2014-06-01,14:00,,,,111,,,,1.0
2014-06-01,15:00,,,,114,,,,1.0
2014-06-01,16:00,,,,113,,,,1.0
2014-06-01,17:00,,,,112,,,,1.0
2014-06-01,18:00,,,,106,,,,1.0
2014-06-01,19:00,,,,110,,,,1.0
2014-06-01,20:00,,,,107,,,,1.0
2014-06-01,21:00,,,,106,,,,1.0
2014-06-01,22:00,,,,100,,,,1.0
2014-06-01,23:00,,,,86,,,,1.0
2014-06-02,00:00,,,,104,,,,1.0
2014-06-02,01:00,,,,106,,,,1.0
2014-06-02,02:00,,,,107,,,,1.0
2014-06-02,03:00,,,,109,,,,1.0
2014-06-02,04:00,,,,108,,,,1.0
2014-06-02,05:00,,,,107,,,,1.0
2014-06-02,06:00,,,,104,,,,1.5
2014-06-02,07:00,,,,100,,,,1.0
2014-06-02,08:00,,,,99,,,,1.0
2014-06-02,09:00,,,,102,,,,1.0
2014-06-02,10:00,,,,102,,,,1.0
2014-06-02,11:00,,,,103,,,,1.0
2014-06-02,12:00,,,,107,,,,1.0
2014-06-02,13:00,,,,109,,,,1.0
2014-06-02,14:00,,,,113,,,,1.0
2014-06-02,15:00,,,,113,,,,1.0
2014-06-02,16:00,,,,113,,,,1.0
2014-06-02,17:00,,,,113,,,,1.0
2014-06-02,18:00,,,,111,,,,1.0
2014-06-02,19:00,,,,108,,,,1.0
2014-06-02,20:00,,,,109,,,,1.0
2014-06-02,21:00,,,,105,,,,1.0
2014-06-02,22:00,,,,109,,,,1.0
2014-06-02,23:00,,,,110,,,,1.0
2014-06-03,00:00,,,,112,,,,1.0
2014-06-03,01:00,,,,111,,,,1.0
2014-06-03,02:00,,,,110,,,,1.0
2014-06-03,03:00,,,,109,,,,1.0
2014-06-03,04:00,,,,107,,,,1.0
2014-06-03,05:00,,,,106,,,,1.0
