Datum Zeit,Chemnitz-Leipziger Str. PM10
,µg/m³
30-11-13,11
29-11-13,
28-11-13,18
27-11-13,35
26-11-13,27
25-11-13,18
24-11-13,12
23-11-13,17
22-11-13,18
21-11-13,18
20-11-13,12
19-11-13,41
18-11-13,49
17-11-13,17
16-11-13,47
15-11-13,49
14-11-13,46
13-11-13,36
12-11-13,51
11-11-13,31
10-11-13,10
09-11-13,10
08-11-13,13
07-11-13,10
06-11-13,15
05-11-13,
04-11-13,12
03-11-13,9
02-11-13,13
01-11-13,31

