Datum Zeit,Leipzig-West PM10
,µg/m³
30-11-13,7
29-11-13,12
28-11-13,14
27-11-13,25
26-11-13,14
25-11-13,11
24-11-13,10
23-11-13,17
22-11-13,13
21-11-13,11
20-11-13,10
19-11-13,24
18-11-13,24
17-11-13,30
16-11-13,36
15-11-13,34
14-11-13,25
13-11-13,19
12-11-13,21
11-11-13,15
10-11-13,7
09-11-13,6
08-11-13,8
07-11-13,4
06-11-13,9
05-11-13,8
04-11-13,5
03-11-13,6
02-11-13,10
01-11-13,22

