Datum Zeit,Collmberg PM2.5
,µg/m³
30-11-13,2.84
29-11-13,5.54
28-11-13,3.78
27-11-13,11.72
26-11-13,3.69
25-11-13,5.76
24-11-13,3.56
23-11-13,2.68
22-11-13,2.33
21-11-13,3.46
20-11-13,2.61
19-11-13,17.18
18-11-13,14.83
17-11-13,4.35
16-11-13,22.73
15-11-13,23.41
14-11-13,11.49
13-11-13,5.61
12-11-13,11.52
11-11-13,7.04
10-11-13,3.51
09-11-13,2.86
08-11-13,1.61
07-11-13,1.66
06-11-13,4.47
05-11-13,4.12
04-11-13,2.01
03-11-13,2.16
02-11-13,5.62
01-11-13,14.63

