Datum Zeit,Glauchau PM10
,µg/m³
30-11-13,6
29-11-13,12
28-11-13,12
27-11-13,25
26-11-13,27
25-11-13,14
24-11-13,9
23-11-13,15
22-11-13,17
21-11-13,12
20-11-13,10
19-11-13,23
18-11-13,27
17-11-13,21
16-11-13,34
15-11-13,38
14-11-13,28
13-11-13,28
12-11-13,33
11-11-13,22
10-11-13,7
09-11-13,6
08-11-13,7
07-11-13,4
06-11-13,14
05-11-13,9
04-11-13,6
03-11-13,4
02-11-13,9
01-11-13,24

