Datum Zeit,Bautzen PM10
,µg/m³
30-11-13,7
29-11-13,13
28-11-13,12
27-11-13,17
26-11-13,13
25-11-13,9
24-11-13,9
23-11-13,22
22-11-13,20
21-11-13,15
20-11-13,22
19-11-13,28
18-11-13,26
17-11-13,20
16-11-13,38
15-11-13,41
14-11-13,19
13-11-13,23
12-11-13,19
11-11-13,14
10-11-13,9
09-11-13,9
08-11-13,10
07-11-13,6
06-11-13,11
05-11-13,11
04-11-13,6
03-11-13,6
02-11-13,19
01-11-13,28

