Datum Zeit,Dresden-Winckelmannstr. PM10
,µg/m³
30-11-13,6
29-11-13,13
28-11-13,12
27-11-13,18
26-11-13,13
25-11-13,11
24-11-13,8
23-11-13,22
22-11-13,20
21-11-13,13
20-11-13,19
19-11-13,34
18-11-13,32
17-11-13,19
16-11-13,42
15-11-13,38
14-11-13,21
13-11-13,24
12-11-13,23
11-11-13,16
10-11-13,8
09-11-13,7
08-11-13,7
07-11-13,4
06-11-13,9
05-11-13,7
04-11-13,5
03-11-13,6
02-11-13,14
01-11-13,33

