Datum Zeit,Dresden-Bergstraße PM10
,µg/m³
30-11-13,11
29-11-13,21
28-11-13,17
27-11-13,38
26-11-13,18
25-11-13,16
24-11-13,10
23-11-13,28
22-11-13,29
21-11-13,21
20-11-13,21
19-11-13,43
18-11-13,49
17-11-13,28
16-11-13,48
15-11-13,55
14-11-13,29
13-11-13,35
12-11-13,39
11-11-13,25
10-11-13,11
09-11-13,10
08-11-13,17
07-11-13,10
06-11-13,16
05-11-13,15
04-11-13,11
03-11-13,8
02-11-13,19
01-11-13,41

